panel,source,architecture,arm,multiplier,metric,mean,ci_low,ci_high,n,positive,rate_policy,stage,index,seed,test_accuracy,test_cross_entropy,validation_cross_entropy,selection_validation_loss,best_epoch,final_epoch_valid_loss,epochs,initialized_model_sha256,initialized_core_sha256,final_core_sha256,final_model_sha256,decoder_only_core_unchanged,total_parameters,active_synapses,runtime_commit,elapsed_seconds,execution_stage,contrast,checkpoint,coordinate,basis
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,subtree_k3,1.0,,,,,,,common_original,fresh,38.0,50308.0,0.9708999991416932,0.0933809280395507,0.0934191048145294,0.0934191083510716,74.0,0.168824303150177,180.0,de9c7ea5b8e0a5bacb070f2e388bf2bdaad9068f73bd9ebc5c5765c4950947ad,8d44514ef8822f5846b8f9b7c00d1285ab895ae2b8948a5806a4ee05f745ce54,4b7f4b7127089788a1e333b7db131d9b1437080201aad3da3d905a2b88d08e1c,6683119836f6e5a8108a5eff0e17e8aa24dc3057051aea1f9c1591ce8c47b748,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,247.0008887510048,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,subtree_k3,1.0,,,,,,,common_original,fresh,39.0,50309.0,0.9713999629020692,0.1000193431973457,0.1083532720804214,0.1083532689710458,69.0,0.2080795937677224,180.0,4c05196f3955a0101a16d21941617a82efeb56f2eff4afa71bba95e3da480eb3,3d7370bfb3014bd67e0f63fa2f18c25ee7153e135dae2b29f3341ee28cb5dcbc,2cf7bcd586875379bc3f6f3dada437cd216e7721a238c3c5d8ff1c61b48e6b44,37fa7105c749a2abee88d82c7758b56f437e960b6a2bcc6722d23032a95ed1ae,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,243.4617595189484,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,exact_path,1.0,,,,,,,common_original,fresh,50.0,50300.0,0.9722999930381776,0.0902673602104187,0.095923401415348,0.0959234087367852,76.0,0.1816949090957641,180.0,18e643254f01cad3414b508b3b80152de051aec9cc36a1929818663ae8cf00f7,efc6ac1240c12dd1c6d735684ffe203b045c62528ca8db863b0a37a508533077,0b05443488940368a0aecf45aef0746db80e736b7ae03932f8ffc80c71146910,d17602db06825344f7ba35564243ace2a8ebcc313e3e8ecde5a94f5483d91e67,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,388.7949870309094,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,exact_path,1.0,,,,,,,common_original,fresh,51.0,50301.0,0.9690999984741212,0.0980641692876815,0.1045876890420913,0.104587682634592,64.0,0.2021812851031621,180.0,df80e605c54913f9a4292defd442f450fcaa737305d521f5d2db8640a5c07892,6d1b2f33d89285822ca4f8bd12e31254ad64365844216d5560887d5c8516e21e,c71b87e94d202ce08e6fc37ec5bf9acfbd68e5a656af214658037afdada1b828,748773e0b1465dbc8b89f6b6c1ebcacb8d4590b40280b14354c1480c012b50dd,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,241.3188912619371,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,exact_path,1.0,,,,,,,common_original,fresh,52.0,50302.0,0.972000002861023,0.0978223755955696,0.1006958484649658,0.100695846358935,76.0,0.1885809434652328,180.0,008284e706b586d5b411e3141773a5cc7c7bcb35f0c5c3ac3ba604ea90fb2119,51c88895cad28c6fbd3e8741d8ff295d4b1465a898e7f2038239a0afec6de6eb,dcd51c512209bb7db1e48e06c16de320980a13704ac55a328439ed7b80a880b7,01ea5ce4a8ec412fdbb07981efb1b6341eb4f9c9dc3152e95b36a04acb489fe1,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,241.83681158197575,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,exact_path,1.0,,,,,,,common_original,fresh,53.0,50303.0,0.9726999998092652,0.0925164297223091,0.096266821026802,0.0962668228348096,69.0,0.1886723461151123,180.0,a24678286959651fb8682a48ff022b088727eb4f398e423411d740c3c49c05f9,5118ad459713239569287c9e6fe0d21750baec6f4c122be4c464a9084e23cbc9,2ace7f8cd247560df4399d8d4e0a5e031f378fea6310c0ffc5d611f0bc6c076c,18f2bfe88efc3d819075e4b6fd3894258421a4d359c0fdaf43f4fe89fcbb3107,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,240.3813827680424,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,exact_path,1.0,,,,,,,common_original,fresh,54.0,50304.0,0.9727999567985536,0.0886944532394409,0.0949425846338272,0.0949425837198893,72.0,0.1738481957912445,180.0,65b226df48a5fefdf60578d18274473764a03d56a75e0db564e9a13aba8a583f,782200c8f1bd856e5b3330f928a574670f9a14bd9fe611859cff39f34e020518,0474116a0a85c265cb331781881e0b34e4b7cb1fdaf440d458e0b5175e900845,449bd334866ab281f7ef29bdf2725c58666e87db26bf29159a448b627cce8a4a,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,242.94492044404612,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,exact_path,1.0,,,,,,,common_original,fresh,55.0,50305.0,0.9717999696731568,0.0943708419799804,0.1025646552443504,0.102564668615659,69.0,0.189323526819547,180.0,90f62c5bd1b18f546c4bf9b9029244de91ea71ae1f7c98022eaddf0915613f81,d35efa6aecdb7bcad8cecc1f7134ebb30a6ffde79a745cd42a8a50fe97f24712,df4f356868bed6487f822758a6cc0171ca2c71fb0f2df76aa9f2c757a56fdb76,ded68c3503d3411ef2d078a10c14f65deddb250b32cfe627b6c68133b0918e01,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,240.02194790309292,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,exact_path,1.0,,,,,,,common_original,fresh,56.0,50306.0,0.9704999923706056,0.097914271056652,0.1029539555311203,0.1029539624651273,73.0,0.1971602852741877,180.0,4cc0e29dc0113a548bb932848af5f13fd4b9e9a70a010f6f144c1bc02426b6b0,3db71d78500557117db228d48c7ef0f00f78b846484000e629bf005b113f67e4,02c174f71e67e59924824b21ccf04b2af65173781543b8d7ef5b44c7fd3c56a6,00831e4e49b30cb8ef2327b19c02462e65ceef8b5513ca6646182a7a785272bb,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,242.43560384807645,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,exact_path,1.0,,,,,,,common_original,fresh,57.0,50307.0,0.971299946308136,0.0946728438138961,0.0975055322051048,0.0975055409272511,69.0,0.1852493452231089,180.0,47f2e4599e79a253ef09924d823903706f4fbc20f32e9e12a6aba9bcc06cd223,f962b9e618459200f10d2c96c91a8ec71ebc51fa226952b2fa71dadd79fea773,1b0b5049a7502d18541e489cfe84e78a2813cbd3e9f7333942805a50668a1452,34521444c6dbe3bf59dbacfa4cfffdde781ce3d04314aff8f20a03024390a400,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,242.4199046069989,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,exact_path,1.0,,,,,,,common_original,fresh,58.0,50308.0,0.9709999561309814,0.0956726148724556,0.09271802008152,0.0927180136243502,73.0,0.1646475580135981,180.0,de9c7ea5b8e0a5bacb070f2e388bf2bdaad9068f73bd9ebc5c5765c4950947ad,8d44514ef8822f5846b8f9b7c00d1285ab895ae2b8948a5806a4ee05f745ce54,60819dc237d09b1eac777c6c619778cec4a377e83e9b0eb2bdb77ead684bea3b,e208333e459f570ed95afe9d3958b204ec668b5192fd4a8266a74750bb6269b2,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,242.1959560540272,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,exact_path,1.0,,,,,,,common_original,fresh,59.0,50309.0,0.9698999524116516,0.100890003144741,0.1042578220367431,0.1042578224142392,70.0,0.1994910167555014,180.0,4c05196f3955a0101a16d21941617a82efeb56f2eff4afa71bba95e3da480eb3,3d7370bfb3014bd67e0f63fa2f18c25ee7153e135dae2b29f3341ee28cb5dcbc,8e92278058d78dd1779f7df89f7acc23082b668feae90910f542abec9176bc8e,d48c3d9443dc328ddd3174abf0355730f9179118155dcbe4f4d003e3768a583c,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,243.4001782690175,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,decoder_only,1.0,,,,,,,common_original,fresh,60.0,50300.0,0.761199951171875,1.4132713079452517,1.4287930727005005,1.4287931241989136,180.0,1.4287931241989136,180.0,18e643254f01cad3414b508b3b80152de051aec9cc36a1929818663ae8cf00f7,efc6ac1240c12dd1c6d735684ffe203b045c62528ca8db863b0a37a508533077,efc6ac1240c12dd1c6d735684ffe203b045c62528ca8db863b0a37a508533077,7348414e7259a5ff53c8f2ffd4e5e793f19c35df89c600a1361ed6d16accf05d,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,162.37831827497575,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,decoder_only,1.0,,,,,,,common_original,fresh,61.0,50301.0,0.752299964427948,1.427019476890564,1.448238968849182,1.4482388156255086,180.0,1.4482388156255086,180.0,df80e605c54913f9a4292defd442f450fcaa737305d521f5d2db8640a5c07892,6d1b2f33d89285822ca4f8bd12e31254ad64365844216d5560887d5c8516e21e,6d1b2f33d89285822ca4f8bd12e31254ad64365844216d5560887d5c8516e21e,84e474c65bd02f9ceaf52b4cfc4062894fde637d4ff24e991cf7a850ff215a4b,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,162.3026287970133,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,decoder_only,1.0,,,,,,,common_original,fresh,62.0,50302.0,0.7655999660491943,1.378961443901062,1.3857262134552002,1.3857263663609822,180.0,1.3857263663609822,180.0,008284e706b586d5b411e3141773a5cc7c7bcb35f0c5c3ac3ba604ea90fb2119,51c88895cad28c6fbd3e8741d8ff295d4b1465a898e7f2038239a0afec6de6eb,51c88895cad28c6fbd3e8741d8ff295d4b1465a898e7f2038239a0afec6de6eb,2ded9566afa955bb97c6c1ca33c158ef7cd8f7ba9e7f9ca8878e76ffd70462aa,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,256.4869038669858,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,decoder_only,1.0,,,,,,,common_original,fresh,63.0,50303.0,0.761199951171875,1.3885785341262815,1.39409601688385,1.3940959615707398,180.0,1.3940959615707398,180.0,a24678286959651fb8682a48ff022b088727eb4f398e423411d740c3c49c05f9,5118ad459713239569287c9e6fe0d21750baec6f4c122be4c464a9084e23cbc9,5118ad459713239569287c9e6fe0d21750baec6f4c122be4c464a9084e23cbc9,0aebc2615681d3248b858fe910c646bc276543d3d2660c03dbbaeb5b9028f280,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,163.03632162499707,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,decoder_only,1.0,,,,,,,common_original,fresh,64.0,50304.0,0.7549999952316284,1.4555304050445557,1.4661415815353394,1.4661416838963826,179.0,1.4661935971577962,180.0,65b226df48a5fefdf60578d18274473764a03d56a75e0db564e9a13aba8a583f,782200c8f1bd856e5b3330f928a574670f9a14bd9fe611859cff39f34e020518,782200c8f1bd856e5b3330f928a574670f9a14bd9fe611859cff39f34e020518,c2a6820b201b13ecc1b88c5bda1085a4844704c9191467d0e9271446a02e4b12,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,164.01541838399137,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,decoder_only,1.0,,,,,,,common_original,fresh,65.0,50305.0,0.7541999816894531,1.402461051940918,1.409648895263672,1.4096489102045695,180.0,1.4096489102045695,180.0,90f62c5bd1b18f546c4bf9b9029244de91ea71ae1f7c98022eaddf0915613f81,d35efa6aecdb7bcad8cecc1f7134ebb30a6ffde79a745cd42a8a50fe97f24712,d35efa6aecdb7bcad8cecc1f7134ebb30a6ffde79a745cd42a8a50fe97f24712,31a014ecfc618bae83dcf0d1e40d6d5536b64d389cbbe273de3cbfc13cb6b91f,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,162.96797482005786,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,decoder_only,1.0,,,,,,,common_original,fresh,66.0,50306.0,0.7700999975204468,1.4282968044281006,1.4475685358047483,1.4475684989293416,180.0,1.4475684989293416,180.0,4cc0e29dc0113a548bb932848af5f13fd4b9e9a70a010f6f144c1bc02426b6b0,3db71d78500557117db228d48c7ef0f00f78b846484000e629bf005b113f67e4,3db71d78500557117db228d48c7ef0f00f78b846484000e629bf005b113f67e4,43e9802ccb257ca39201bbd849b0603d3fcf3a743656abf5765a3f7125cb9b26,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,163.6141279200092,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,decoder_only,1.0,,,,,,,common_original,fresh,67.0,50307.0,0.7536999583244324,1.402042269706726,1.419224977493286,1.4192249126434326,180.0,1.4192249126434326,180.0,47f2e4599e79a253ef09924d823903706f4fbc20f32e9e12a6aba9bcc06cd223,f962b9e618459200f10d2c96c91a8ec71ebc51fa226952b2fa71dadd79fea773,f962b9e618459200f10d2c96c91a8ec71ebc51fa226952b2fa71dadd79fea773,ba485fe372c44fd18b8970454822d00c13ca1820f298f8db7f03ddf75a2e8953,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,162.1693897760706,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,decoder_only,1.0,,,,,,,common_original,fresh,68.0,50308.0,0.7712999582290649,1.3928639888763428,1.3999143838882446,1.3999144779841106,180.0,1.3999144779841106,180.0,de9c7ea5b8e0a5bacb070f2e388bf2bdaad9068f73bd9ebc5c5765c4950947ad,8d44514ef8822f5846b8f9b7c00d1285ab895ae2b8948a5806a4ee05f745ce54,8d44514ef8822f5846b8f9b7c00d1285ab895ae2b8948a5806a4ee05f745ce54,a719aa822a2a3443e96c82a4a2f18dbdec76034aa821dbd7c0aff613c77a7bf2,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,159.3618744360283,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,decoder_only,1.0,,,,,,,common_original,fresh,69.0,50309.0,0.7480999827384949,1.3900141716003418,1.4075790643692017,1.4075791501998902,180.0,1.4075791501998902,180.0,4c05196f3955a0101a16d21941617a82efeb56f2eff4afa71bba95e3da480eb3,3d7370bfb3014bd67e0f63fa2f18c25ee7153e135dae2b29f3341ee28cb5dcbc,3d7370bfb3014bd67e0f63fa2f18c25ee7153e135dae2b29f3341ee28cb5dcbc,eaace43c3902dc8e5ca25b67e2e0af81395a876454af34dd9ad9b435d9db870e,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,161.8979317729827,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,1.0,,,,,,,common_original,fresh,80.0,50300.0,0.8774999976158142,0.4214797616004944,0.4121179580688476,0.4121179449558258,39.0,0.4419919250011444,180.0,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,de6a1a1369009e6877259880244d00bf4ae39dacd6f1f9fbd6a4b4f829e25441,dbcf6a18e4e6ed6769eaecaf5e046751382a365cb44058158df4795335613f11,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,211.2528496809537,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,1.0,,,,,,,common_original,fresh,81.0,50301.0,0.8988999724388123,0.3517226576805115,0.3559044003486633,0.3559044243097305,41.0,0.4707118079662323,180.0,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,5e78c306761bc006e992bd877fba43c5dd5c3083c889b7cdc975cfcbdc261e62,639e5966b20ee71f22994b4fa427b14ca2d57d4b9b66d38d9eee4e1c7dc8fa61,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,212.1772066609701,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,1.0,,,,,,,common_original,fresh,82.0,50302.0,0.9002999663352966,0.3644231557846069,0.3679305016994476,0.3679305010636647,66.0,0.4300292423566182,180.0,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,3fa13a4d3029805ac17aba1ec5b9df038eb6cb12ab8cd9269d6e509360f943b2,a15b1a7f59240633bbfa667581f4de02389358f743dc03f77f80f80bc6cc8d9a,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,214.1273886100389,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,1.0,,,,,,,common_original,fresh,83.0,50303.0,0.9027000069618224,0.3376043736934662,0.3504360020160675,0.3504359891812006,50.0,0.415118993083636,180.0,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,048e1a9be3d4b0a112986662c300763b8d596ebcad8be094aa50f798aa37f8e7,d8f383ffca695037d25ae57325f5775959cdc3ae4a72ff28792f5eb6938ee992,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,210.92683273600412,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,1.0,,,,,,,common_original,fresh,84.0,50304.0,0.901699960231781,0.3683398962020874,0.3617019057273865,0.361701873699824,54.0,0.4769547019004821,180.0,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,a328c4d468f776c425f68421722764435a10b3a646cf843ff48aa7fb55c50955,751f4590e1a75fea329377238d387762df5c4f742137bfc3dc3db6c38b98e1dd,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,214.2357320850715,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,1.0,,,,,,,common_original,fresh,85.0,50305.0,0.8919000029563904,0.3992146253585815,0.4019626379013061,0.4019626071453094,120.0,0.4308654813766479,180.0,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,5d020c1a0c37abf210f66193e23d67559e52cc35f9920dca4773fba12b3881d8,34709750a02de34c4d3fc3127f672c2aba4e866839ef966288974925efab891c,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,212.0104867100017,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,1.0,,,,,,,common_original,fresh,86.0,50306.0,0.8667999505996704,0.4554255604743957,0.4849168956279754,0.4849169092178345,75.0,0.5450149844487508,180.0,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,f2167c8748a80300f85bcfbbc19b5c2bd0a3d45ccebc2d75a540cab526d322e4,4c3164727ee9cfde63405331f55ac2ccfea77a788cb77e736a64a99162480383,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,210.58623546606395,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,1.0,,,,,,,common_original,fresh,87.0,50307.0,0.8952999711036682,0.402098536491394,0.403118759393692,0.4031187900702158,111.0,0.4387175760269165,180.0,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,3210d3e40f8ad7a36d0f00e000670e61b7b82e62a3854af6cdc0d15fd807c555,6eb4cb4de874738177c1fdb2426ad9e842a3d102072214cdd671f099be74bc67,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,210.7809500489384,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,1.0,,,,,,,common_original,fresh,88.0,50308.0,0.8964999914169312,0.3756923973560333,0.3691633939743042,0.36916344277064,83.0,0.4196787370045979,180.0,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,6f99b9e88d1cd944707e39f4b6c9c63d2010b07b5671ae55a2eec1edfcdb1403,135be2c43e608558929ecd39960b073f5fbb9c2fcc400ce9e1de72f33cdccdd9,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,211.52874320792037,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,1.0,,,,,,,common_original,fresh,89.0,50309.0,0.8947999477386475,0.37518310546875,0.3834981322288513,0.3834981464942296,53.0,0.4423392292658488,180.0,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,1e478b387deb14dd6b523617f94071c1af9e0860ee8193eaa42baafbd736ba9a,7c286bfdc18b3885ef5eec065a4888391aa0860e4799315e96fc322b18fe50eb,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,211.97559706901663,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,1.0,,,,,,,common_original,fresh,110.0,50300.0,0.9718999862670898,0.0915543660521507,0.0959006324410438,0.0959006385405858,31.0,0.1856146378517151,180.0,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,917f846754700438fb3182803a1b8b0cb07d24ecf940e9704b34c74eeb65ba5d,5d95fb7f8db5a58e5a89f2bad16e1d6100e83e829a857ce1b5de206ad6880f2d,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.4245120169362,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,1.0,,,,,,,common_original,fresh,111.0,50301.0,0.9711999893188475,0.0934799686074256,0.103566974401474,0.1035669826467832,35.0,0.1856679650147756,180.0,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,ab9093a2ce84e3c7e6000d6fe271585444482d90a5f3cd01aed3ced945f891f0,d23c1ef55b2d9596a1063d98c3fe91f25ce270924d9ae514b3b047e5d346d2d7,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,215.35592851997356,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,1.0,,,,,,,common_original,fresh,112.0,50302.0,0.9699999690055848,0.0985928624868393,0.1099888384342193,0.1099888384739558,34.0,0.2046415487130483,180.0,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,0c1b684083b7f3a089e94dad518d46ce3c7dafd94c16dfee0facd4e396e36e93,be835a9bbf50bf4533a328e2b10066c75c10e684402bbf4f2610b532c00bff7c,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,213.35656812100208,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,1.0,,,,,,,common_original,fresh,113.0,50303.0,0.9724999666213988,0.0934081673622131,0.0952952429652214,0.0952952529589335,36.0,0.1791182666619618,180.0,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,5b93bfc0c33469e82fdaef8e9c930f782b4403f803b8b1ee4306d733d3fe0679,ab11e7fee7afc8685c288f40abe3cde80f253def5c7ca3fd19d6a4dfe9c5681a,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,215.32988384598863,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,1.0,,,,,,,common_original,fresh,114.0,50304.0,0.9695999622344972,0.0934532061219215,0.1002957746386528,0.1002957770427068,36.0,0.1856674214204152,180.0,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,bdfcd9b26e4ba7bc77925460fecc8e902904bfef104c0de4399705b30fb28edc,8744f36bf3fd1cd2971f035b533a1333e341cacccd48fc34448ea1a976b77d20,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,214.02891754498705,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,1.0,,,,,,,common_original,fresh,115.0,50305.0,0.9723999500274658,0.0948535799980163,0.1046229675412178,0.1046229587197303,33.0,0.2127003939151764,180.0,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,a0c90d7b91eb932a5fc0973e73355c48260bc36aa6a3a2ea62bf818f301fca7f,acb4dbe438a0d8b830d0817648971a002c3e42cf800ab63c5668d39066a3b525,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,213.46476632799025,,,,,
