seed,signal_retention,noise_retention,method,population_loss_after_one_step,expected_population_loss,projected_bp_predicted_better_than_full
7017,0.25,0.75,full_stochastic_bp,0.4754628143,0.5,False
7017,0.25,0.75,bp_plus_route_projection,0.7408502351,0.75,False
7017,0.25,0.75,routed_localca,0.7041980939,0.775,False
7017,0.25,1,full_stochastic_bp,0.4697481244,0.5,False
7017,0.25,1,bp_plus_route_projection,0.8447481244,0.875,False
7017,0.25,1,routed_localca,0.8144652307,0.9,False
7017,0.5,0.1,full_stochastic_bp,0.2601105711,0.5,True
7017,0.5,0.1,bp_plus_route_projection,0.3206559513,0.3,True
7017,0.5,0.1,routed_localca,0.4049899427,0.325,True
7017,0.5,0.25,full_stochastic_bp,0.8685965865,0.5,True
7017,0.5,0.25,bp_plus_route_projection,0.3790712984,0.375,True
7017,0.5,0.25,routed_localca,0.4715634637,0.4,True
7017,0.5,0.5,full_stochastic_bp,0.4653157939,0.5,False
7017,0.5,0.5,bp_plus_route_projection,0.535192949,0.5,False
7017,0.5,0.5,routed_localca,0.5847814346,0.525,False
7017,0.5,0.75,full_stochastic_bp,0.5229318305,0.5,False
7017,0.5,0.75,bp_plus_route_projection,0.7018392597,0.625,False
7017,0.5,0.75,routed_localca,0.7921336808,0.65,False
7017,0.5,1,full_stochastic_bp,1.125642011,0.5,False
7017,0.5,1,bp_plus_route_projection,1.375642011,0.75,False
7017,0.5,1,routed_localca,1.416609788,0.775,False
7017,0.75,0.1,full_stochastic_bp,0.6741681201,0.5,True
7017,0.75,0.1,bp_plus_route_projection,0.1752301078,0.175,True
7017,0.75,0.1,routed_localca,0.1982646323,0.2,True
7017,0.75,0.25,full_stochastic_bp,0.5690220971,0.5,True
7017,0.75,0.25,bp_plus_route_projection,0.2569945661,0.25,True
7017,0.75,0.25,routed_localca,0.2294441803,0.275,True
7017,0.75,0.5,full_stochastic_bp,0.3605384849,0.5,True
7017,0.75,0.5,bp_plus_route_projection,0.3715681577,0.375,True
7017,0.75,0.5,routed_localca,0.4375588002,0.4,True
7017,0.75,0.75,full_stochastic_bp,0.4875004244,0.5,False
7017,0.75,0.75,bp_plus_route_projection,0.4196511353,0.5,False
7017,0.75,0.75,routed_localca,0.421261389,0.525,False
7017,0.75,1,full_stochastic_bp,0.5397354347,0.5,False
7017,0.75,1,bp_plus_route_projection,0.6647354347,0.625,False
7017,0.75,1,routed_localca,0.7192795378,0.65,False
7017,0.9,0.1,full_stochastic_bp,0.3511800574,0.5,True
7017,0.9,0.1,bp_plus_route_projection,0.1102323734,0.1,True
7017,0.9,0.1,routed_localca,0.1415850571,0.125,True
7017,0.9,0.25,full_stochastic_bp,0.595098953,0.5,True
7017,0.9,0.25,bp_plus_route_projection,0.273871969,0.175,True
7017,0.9,0.25,routed_localca,0.3426720294,0.2,True
7017,0.9,0.5,full_stochastic_bp,0.4393246814,0.5,True
7017,0.9,0.5,bp_plus_route_projection,0.3154171706,0.3,True
7017,0.9,0.5,routed_localca,0.305529349,0.325,True
7017,0.9,0.75,full_stochastic_bp,0.4913215983,0.5,True
7017,0.9,0.75,bp_plus_route_projection,0.3647462057,0.425,True
7017,0.9,0.75,routed_localca,0.4460224299,0.45,True
7017,0.9,1,full_stochastic_bp,0.9711603407,0.5,False
7017,0.9,1,bp_plus_route_projection,1.021160341,0.55,False
7017,0.9,1,routed_localca,1.084095073,0.575,False
7017,1,0.1,full_stochastic_bp,0.4483631183,0.5,True
7017,1,0.1,bp_plus_route_projection,0.04404951129,0.05,True
7017,1,0.1,routed_localca,0.0716165249,0.075,True
7017,1,0.25,full_stochastic_bp,0.4521141715,0.5,True
7017,1,0.25,bp_plus_route_projection,0.1385284424,0.125,True
7017,1,0.25,routed_localca,0.1614989792,0.15,True
7017,1,0.5,full_stochastic_bp,0.3635180395,0.5,True
7017,1,0.5,bp_plus_route_projection,0.1701081864,0.25,True
7017,1,0.5,routed_localca,0.2394450578,0.275,True
7017,1,0.75,full_stochastic_bp,0.3394611412,0.5,True
7017,1,0.75,bp_plus_route_projection,0.217694917,0.375,True
7017,1,0.75,routed_localca,0.2749958942,0.4,True
7017,1,1,full_stochastic_bp,0.7369904954,0.5,False
7017,1,1,bp_plus_route_projection,0.7369904954,0.5,False
7017,1,1,routed_localca,0.6985521318,0.525,False
7018,0.25,0.1,full_stochastic_bp,0.4277441927,0.5,True
7018,0.25,0.1,bp_plus_route_projection,0.4128914502,0.425,True
7018,0.25,0.1,routed_localca,0.4114732408,0.45,True
7018,0.25,0.25,full_stochastic_bp,0.49621316,0.5,False
7018,0.25,0.25,bp_plus_route_projection,0.4634808711,0.5,False
7018,0.25,0.25,routed_localca,0.4678293711,0.525,False
7018,0.25,0.5,full_stochastic_bp,0.4491552765,0.5,False
7018,0.25,0.5,bp_plus_route_projection,0.5293893439,0.625,False
7018,0.25,0.5,routed_localca,0.4903154879,0.65,False
7018,0.25,0.75,full_stochastic_bp,0.4806072258,0.5,False
7018,0.25,0.75,bp_plus_route_projection,0.6270784144,0.75,False
7018,0.25,0.75,routed_localca,0.6244592936,0.775,False
7018,0.25,1,full_stochastic_bp,0.447809526,0.5,False
7018,0.25,1,bp_plus_route_projection,0.822809526,0.875,False
7018,0.25,1,routed_localca,0.7507866603,0.9,False
7018,0.5,0.1,full_stochastic_bp,0.7649065224,0.5,True
7018,0.5,0.1,bp_plus_route_projection,0.3285607509,0.3,True
7018,0.5,0.1,routed_localca,0.3443759027,0.325,True
7018,0.5,0.25,full_stochastic_bp,0.2801360268,0.5,True
7018,0.5,0.25,bp_plus_route_projection,0.3902331687,0.375,True
7018,0.5,0.25,routed_localca,0.3781925585,0.4,True
7018,0.5,0.5,full_stochastic_bp,0.8690271517,0.5,False
7018,0.5,0.5,bp_plus_route_projection,0.78764571,0.5,False
7018,0.5,0.5,routed_localca,0.8279991569,0.525,False
7018,0.5,0.75,full_stochastic_bp,0.8180286623,0.5,False
7018,0.5,0.75,bp_plus_route_projection,0.904147044,0.625,False
7018,0.5,0.75,routed_localca,0.9921695073,0.65,False
7018,0.5,1,full_stochastic_bp,0.4898817258,0.5,False
7018,0.5,1,bp_plus_route_projection,0.7398817258,0.75,False
7018,0.5,1,routed_localca,0.8768024273,0.775,False
7018,0.75,0.1,full_stochastic_bp,0.9260713606,0.5,True
7018,0.75,0.1,bp_plus_route_projection,0.190568758,0.175,True
7018,0.75,0.1,routed_localca,0.1911613206,0.2,True
7018,0.75,0.25,full_stochastic_bp,0.6092199953,0.5,True
7018,0.75,0.25,bp_plus_route_projection,0.1763254404,0.25,True
7018,0.75,0.25,routed_localca,0.2163583641,0.275,True
7018,0.75,0.5,full_stochastic_bp,0.6421593764,0.5,True
7018,0.75,0.5,bp_plus_route_projection,0.4128949666,0.375,True
7018,0.75,0.5,routed_localca,0.4738026171,0.4,True
7018,0.75,0.75,full_stochastic_bp,0.3768897165,0.5,False
7018,0.75,0.75,bp_plus_route_projection,0.4152561525,0.5,False
7018,0.75,0.75,routed_localca,0.4687204875,0.525,False
7018,0.75,1,full_stochastic_bp,0.2019036783,0.5,False
7018,0.75,1,bp_plus_route_projection,0.3269036783,0.625,False
7018,0.75,1,routed_localca,0.3483646711,0.65,False
7018,0.9,0.1,full_stochastic_bp,0.2139540287,0.5,True
7018,0.9,0.1,bp_plus_route_projection,0.08565170226,0.1,True
7018,0.9,0.1,routed_localca,0.1733850941,0.125,True
7018,0.9,0.25,full_stochastic_bp,0.5523179783,0.5,True
7018,0.9,0.25,bp_plus_route_projection,0.1702420486,0.175,True
7018,0.9,0.25,routed_localca,0.1669577558,0.2,True
7018,0.9,0.5,full_stochastic_bp,0.2052297591,0.5,True
7018,0.9,0.5,bp_plus_route_projection,0.2005198089,0.3,True
7018,0.9,0.5,routed_localca,0.2388519847,0.325,True
7018,0.9,0.75,full_stochastic_bp,0.2262178044,0.5,True
7018,0.9,0.75,bp_plus_route_projection,0.209565179,0.425,True
7018,0.9,0.75,routed_localca,0.2451078782,0.45,True
7018,0.9,1,full_stochastic_bp,0.4526737832,0.5,False
7018,0.9,1,bp_plus_route_projection,0.5026737832,0.55,False
7018,0.9,1,routed_localca,0.5834452582,0.575,False
7018,1,0.1,full_stochastic_bp,0.4365238,0.5,True
7018,1,0.1,bp_plus_route_projection,0.06748815617,0.05,True
7018,1,0.1,routed_localca,0.1332321867,0.075,True
7018,1,0.25,full_stochastic_bp,0.621791196,0.5,True
7018,1,0.25,bp_plus_route_projection,0.08757713711,0.125,True
7018,1,0.25,routed_localca,0.1081522983,0.15,True
7018,1,0.5,full_stochastic_bp,0.4772901164,0.5,True
7018,1,0.5,bp_plus_route_projection,0.3409379145,0.25,True
7018,1,0.5,routed_localca,0.2419065527,0.275,True
7018,1,0.75,full_stochastic_bp,0.3205303902,0.5,True
7018,1,0.75,bp_plus_route_projection,0.1718950272,0.375,True
7018,1,0.75,routed_localca,0.1565078722,0.4,True
7018,1,1,full_stochastic_bp,0.4225042579,0.5,False
7018,1,1,bp_plus_route_projection,0.4225042579,0.5,False
7018,1,1,routed_localca,0.5073770181,0.525,False
7019,0.25,0.1,full_stochastic_bp,0.416920087,0.5,True
7019,0.25,0.1,bp_plus_route_projection,0.4134962364,0.425,True
7019,0.25,0.1,routed_localca,0.4379765236,0.45,True
7019,0.25,0.25,full_stochastic_bp,0.4578954354,0.5,False
7019,0.25,0.25,bp_plus_route_projection,0.4283129268,0.5,False
7019,0.25,0.25,routed_localca,0.4237215067,0.525,False
7019,0.25,0.5,full_stochastic_bp,0.4121806388,0.5,False
7019,0.25,0.5,bp_plus_route_projection,0.5594168006,0.625,False
7019,0.25,0.5,routed_localca,0.5173115654,0.65,False
7019,0.25,0.75,full_stochastic_bp,0.2636584167,0.5,False
7019,0.25,0.75,bp_plus_route_projection,0.5663617205,0.75,False
7019,0.25,0.75,routed_localca,0.5596636996,0.775,False
7019,0.25,1,full_stochastic_bp,0.368400587,0.5,False
7019,0.25,1,bp_plus_route_projection,0.743400587,0.875,False
7019,0.25,1,routed_localca,0.7089466088,0.9,False
7019,0.5,0.1,full_stochastic_bp,0.2929825165,0.5,True
7019,0.5,0.1,bp_plus_route_projection,0.3017268734,0.3,True
7019,0.5,0.1,routed_localca,0.2864940263,0.325,True
7019,0.5,0.25,full_stochastic_bp,0.824670179,0.5,True
7019,0.5,0.25,bp_plus_route_projection,0.4339189726,0.375,True
7019,0.5,0.25,routed_localca,0.4240787322,0.4,True
7019,0.5,0.5,full_stochastic_bp,0.7566238951,0.5,False
7019,0.5,0.5,bp_plus_route_projection,0.7739309323,0.5,False
7019,0.5,0.5,routed_localca,0.8389364299,0.525,False
7019,0.5,0.75,full_stochastic_bp,0.5748907587,0.5,False
7019,0.5,0.75,bp_plus_route_projection,0.694836574,0.625,False
7019,0.5,0.75,routed_localca,0.6432579315,0.65,False
7019,0.5,1,full_stochastic_bp,0.5353187725,0.5,False
7019,0.5,1,bp_plus_route_projection,0.7853187725,0.75,False
7019,0.5,1,routed_localca,0.8021281287,0.775,False
7019,0.75,0.1,full_stochastic_bp,0.7896283304,0.5,True
7019,0.75,0.1,bp_plus_route_projection,0.2078186525,0.175,True
7019,0.75,0.1,routed_localca,0.2470456145,0.2,True
7019,0.75,0.25,full_stochastic_bp,0.5656015068,0.5,True
7019,0.75,0.25,bp_plus_route_projection,0.1826299728,0.25,True
7019,0.75,0.25,routed_localca,0.2351159427,0.275,True
7019,0.75,0.5,full_stochastic_bp,0.4521946411,0.5,True
7019,0.75,0.5,bp_plus_route_projection,0.3544473038,0.375,True
7019,0.75,0.5,routed_localca,0.3897062081,0.4,True
7019,0.75,0.75,full_stochastic_bp,0.3342171327,0.5,False
7019,0.75,0.75,bp_plus_route_projection,0.3773020501,0.5,False
7019,0.75,0.75,routed_localca,0.4235634951,0.525,False
7019,0.75,1,full_stochastic_bp,0.2746812981,0.5,False
7019,0.75,1,bp_plus_route_projection,0.3996812981,0.625,False
7019,0.75,1,routed_localca,0.3704743033,0.65,False
7019,0.9,0.1,full_stochastic_bp,0.3183567301,0.5,True
7019,0.9,0.1,bp_plus_route_projection,0.08434968045,0.1,True
7019,0.9,0.1,routed_localca,0.08444986224,0.125,True
7019,0.9,0.25,full_stochastic_bp,0.3940482519,0.5,True
7019,0.9,0.25,bp_plus_route_projection,0.1082511979,0.175,True
7019,0.9,0.25,routed_localca,0.1064880517,0.2,True
7019,0.9,0.5,full_stochastic_bp,0.6399553416,0.5,True
7019,0.9,0.5,bp_plus_route_projection,0.448718205,0.3,True
7019,0.9,0.5,routed_localca,0.4953890597,0.325,True
7019,0.9,0.75,full_stochastic_bp,0.446106213,0.5,True
7019,0.9,0.75,bp_plus_route_projection,0.4086664476,0.425,True
7019,0.9,0.75,routed_localca,0.5178697573,0.45,True
7019,0.9,1,full_stochastic_bp,0.4633454345,0.5,False
7019,0.9,1,bp_plus_route_projection,0.5133454345,0.55,False
7019,0.9,1,routed_localca,0.5342115158,0.575,False
7019,1,0.1,full_stochastic_bp,0.3833562531,0.5,True
7019,1,0.1,bp_plus_route_projection,0.03558022105,0.05,True
7019,1,0.1,routed_localca,0.0624001269,0.075,True
7019,1,0.25,full_stochastic_bp,0.4373513101,0.5,True
7019,1,0.25,bp_plus_route_projection,0.06696510881,0.125,True
7019,1,0.25,routed_localca,0.05481991184,0.15,True
7019,1,0.5,full_stochastic_bp,0.3206009282,0.5,True
7019,1,0.5,bp_plus_route_projection,0.1403182558,0.25,True
7019,1,0.5,routed_localca,0.1297242401,0.275,True
7019,1,0.75,full_stochastic_bp,0.3360876935,0.5,True
7019,1,0.75,bp_plus_route_projection,0.1701073493,0.375,True
7019,1,0.75,routed_localca,0.1407991304,0.4,True
7019,1,1,full_stochastic_bp,0.5155142361,0.5,False
7019,1,1,bp_plus_route_projection,0.5155142361,0.5,False
7019,1,1,routed_localca,0.6836806966,0.525,False
7020,0.25,0.1,full_stochastic_bp,0.5640831785,0.5,True
7020,0.25,0.1,bp_plus_route_projection,0.4041164703,0.425,True
7020,0.25,0.1,routed_localca,0.4663921336,0.45,True
7020,0.25,0.25,full_stochastic_bp,0.4825935079,0.5,False
7020,0.25,0.25,bp_plus_route_projection,0.4577325382,0.5,False
7020,0.25,0.25,routed_localca,0.5769869715,0.525,False
7020,0.25,0.5,full_stochastic_bp,0.3080704826,0.5,False
7020,0.25,0.5,bp_plus_route_projection,0.5071007106,0.625,False
7020,0.25,0.5,routed_localca,0.5500921952,0.65,False
7020,0.25,0.75,full_stochastic_bp,0.2617641883,0.5,False
7020,0.25,0.75,bp_plus_route_projection,0.5366976432,0.75,False
7020,0.25,0.75,routed_localca,0.5830426246,0.775,False
7020,0.25,1,full_stochastic_bp,0.5165091652,0.5,False
7020,0.25,1,bp_plus_route_projection,0.8915091652,0.875,False
7020,0.25,1,routed_localca,0.8448624421,0.9,False
7020,0.5,0.1,full_stochastic_bp,0.725959235,0.5,True
7020,0.5,0.1,bp_plus_route_projection,0.2826935141,0.3,True
7020,0.5,0.1,routed_localca,0.2702516258,0.325,True
7020,0.5,0.25,full_stochastic_bp,0.2417210764,0.5,True
7020,0.5,0.25,bp_plus_route_projection,0.299474389,0.375,True
7020,0.5,0.25,routed_localca,0.3180049705,0.4,True
7020,0.5,0.5,full_stochastic_bp,0.4928056104,0.5,False
7020,0.5,0.5,bp_plus_route_projection,0.5810032903,0.5,False
7020,0.5,0.5,routed_localca,0.6183451078,0.525,False
7020,0.5,0.75,full_stochastic_bp,0.5828035903,0.5,False
7020,0.5,0.75,bp_plus_route_projection,0.7286404464,0.625,False
7020,0.5,0.75,routed_localca,0.7106012105,0.65,False
7020,0.5,1,full_stochastic_bp,0.2755551686,0.5,False
7020,0.5,1,bp_plus_route_projection,0.5255551686,0.75,False
7020,0.5,1,routed_localca,0.4735577014,0.775,False
7020,0.75,0.1,full_stochastic_bp,0.3300026244,0.5,True
7020,0.75,0.1,bp_plus_route_projection,0.1572134041,0.175,True
7020,0.75,0.1,routed_localca,0.1767232079,0.2,True
7020,0.75,0.25,full_stochastic_bp,0.5736153121,0.5,True
7020,0.75,0.25,bp_plus_route_projection,0.3577901196,0.25,True
7020,0.75,0.25,routed_localca,0.3801875503,0.275,True
7020,0.75,0.5,full_stochastic_bp,0.774673439,0.5,True
7020,0.75,0.5,bp_plus_route_projection,0.6114009044,0.375,True
7020,0.75,0.5,routed_localca,0.7194203442,0.4,True
7020,0.75,0.75,full_stochastic_bp,0.6647192427,0.5,False
7020,0.75,0.75,bp_plus_route_projection,0.6916568875,0.5,False
7020,0.75,0.75,routed_localca,0.6325329775,0.525,False
7020,0.75,1,full_stochastic_bp,0.5839512513,0.5,False
7020,0.75,1,bp_plus_route_projection,0.7089512513,0.625,False
7020,0.75,1,routed_localca,0.7482938848,0.65,False
7020,0.9,0.1,full_stochastic_bp,0.4179721075,0.5,True
7020,0.9,0.1,bp_plus_route_projection,0.08633236698,0.1,True
7020,0.9,0.1,routed_localca,0.1515573839,0.125,True
7020,0.9,0.25,full_stochastic_bp,0.2513532456,0.5,True
7020,0.9,0.25,bp_plus_route_projection,0.08134669752,0.175,True
7020,0.9,0.25,routed_localca,0.1308495153,0.2,True
7020,0.9,0.5,full_stochastic_bp,0.6592908441,0.5,True
7020,0.9,0.5,bp_plus_route_projection,0.5373341645,0.3,True
7020,0.9,0.5,routed_localca,0.637340725,0.325,True
7020,0.9,0.75,full_stochastic_bp,0.2941050797,0.5,True
7020,0.9,0.75,bp_plus_route_projection,0.3094721017,0.425,True
7020,0.9,0.75,routed_localca,0.3249059252,0.45,True
7020,0.9,1,full_stochastic_bp,0.8792130973,0.5,False
7020,0.9,1,bp_plus_route_projection,0.9292130973,0.55,False
7020,0.9,1,routed_localca,0.9413548486,0.575,False
7020,1,0.1,full_stochastic_bp,0.4290583703,0.5,True
7020,1,0.1,bp_plus_route_projection,0.02387034094,0.05,True
7020,1,0.1,routed_localca,0.06810344701,0.075,True
7020,1,0.25,full_stochastic_bp,0.6180822075,0.5,True
7020,1,0.25,bp_plus_route_projection,0.1596961778,0.125,True
7020,1,0.25,routed_localca,0.2523904697,0.15,True
7020,1,0.5,full_stochastic_bp,0.2817270194,0.5,True
7020,1,0.5,bp_plus_route_projection,0.07559896303,0.25,True
7020,1,0.5,routed_localca,0.1731372414,0.275,True
7020,1,0.75,full_stochastic_bp,0.5020619814,0.5,True
7020,1,0.75,bp_plus_route_projection,0.4272169448,0.375,True
7020,1,0.75,routed_localca,0.4465519754,0.4,True
7020,1,1,full_stochastic_bp,0.630160958,0.5,False
7020,1,1,bp_plus_route_projection,0.630160958,0.5,False
7020,1,1,routed_localca,0.7452004745,0.525,False
7021,0.25,0.1,full_stochastic_bp,0.4705467924,0.5,True
7021,0.25,0.1,bp_plus_route_projection,0.4431568845,0.425,True
7021,0.25,0.1,routed_localca,0.4305034886,0.45,True
7021,0.25,0.25,full_stochastic_bp,0.3756721348,0.5,False
7021,0.25,0.25,bp_plus_route_projection,0.4332549496,0.5,False
7021,0.25,0.25,routed_localca,0.4917281775,0.525,False
7021,0.25,0.5,full_stochastic_bp,0.431474124,0.5,False
7021,0.25,0.5,bp_plus_route_projection,0.6187627553,0.625,False
7021,0.25,0.5,routed_localca,0.6687319305,0.65,False
7021,0.25,0.75,full_stochastic_bp,0.7358283289,0.5,False
7021,0.25,0.75,bp_plus_route_projection,1.022401263,0.75,False
7021,0.25,0.75,routed_localca,0.9837575067,0.775,False
7021,0.25,1,full_stochastic_bp,0.3993029501,0.5,False
7021,0.25,1,bp_plus_route_projection,0.7743029501,0.875,False
7021,0.25,1,routed_localca,0.873282378,0.9,False
7021,0.5,0.1,full_stochastic_bp,0.6866327805,0.5,True
7021,0.5,0.1,bp_plus_route_projection,0.2956091961,0.3,True
7021,0.5,0.1,routed_localca,0.3576651379,0.325,True
7021,0.5,0.25,full_stochastic_bp,0.538031342,0.5,True
7021,0.5,0.25,bp_plus_route_projection,0.3599993687,0.375,True
7021,0.5,0.25,routed_localca,0.3531856291,0.4,True
7021,0.5,0.5,full_stochastic_bp,0.2660750508,0.5,False
7021,0.5,0.5,bp_plus_route_projection,0.4573408578,0.5,False
7021,0.5,0.5,routed_localca,0.5177753228,0.525,False
7021,0.5,0.75,full_stochastic_bp,0.4243889984,0.5,False
7021,0.5,0.75,bp_plus_route_projection,0.5841749988,0.625,False
7021,0.5,0.75,routed_localca,0.5864363848,0.65,False
7021,0.5,1,full_stochastic_bp,0.3455424931,0.5,False
7021,0.5,1,bp_plus_route_projection,0.5955424931,0.75,False
7021,0.5,1,routed_localca,0.493259382,0.775,False
7021,0.75,0.1,full_stochastic_bp,0.6760286508,0.5,True
7021,0.75,0.1,bp_plus_route_projection,0.1453793238,0.175,True
7021,0.75,0.1,routed_localca,0.2187773636,0.2,True
7021,0.75,0.25,full_stochastic_bp,0.2995207803,0.5,True
7021,0.75,0.25,bp_plus_route_projection,0.2200084931,0.25,True
7021,0.75,0.25,routed_localca,0.2397130372,0.275,True
7021,0.75,0.5,full_stochastic_bp,0.4288284381,0.5,True
7021,0.75,0.5,bp_plus_route_projection,0.3869731654,0.375,True
7021,0.75,0.5,routed_localca,0.4276263662,0.4,True
7021,0.75,0.75,full_stochastic_bp,0.5788995445,0.5,False
7021,0.75,0.75,bp_plus_route_projection,0.5328455581,0.5,False
7021,0.75,0.75,routed_localca,0.6724173407,0.525,False
7021,0.75,1,full_stochastic_bp,0.4627431038,0.5,False
7021,0.75,1,bp_plus_route_projection,0.5877431038,0.625,False
7021,0.75,1,routed_localca,0.6108112297,0.65,False
7021,0.9,0.1,full_stochastic_bp,0.3090674275,0.5,True
7021,0.9,0.1,bp_plus_route_projection,0.1041246501,0.1,True
7021,0.9,0.1,routed_localca,0.1602513523,0.125,True
7021,0.9,0.25,full_stochastic_bp,0.5820867707,0.5,True
7021,0.9,0.25,bp_plus_route_projection,0.2173513252,0.175,True
7021,0.9,0.25,routed_localca,0.2498844997,0.2,True
7021,0.9,0.5,full_stochastic_bp,0.3701639409,0.5,True
7021,0.9,0.5,bp_plus_route_projection,0.2823334728,0.3,True
7021,0.9,0.5,routed_localca,0.382523425,0.325,True
7021,0.9,0.75,full_stochastic_bp,0.5602752938,0.5,True
7021,0.9,0.75,bp_plus_route_projection,0.4902189474,0.425,True
7021,0.9,0.75,routed_localca,0.5555676852,0.45,True
7021,0.9,1,full_stochastic_bp,0.1852243771,0.5,False
7021,0.9,1,bp_plus_route_projection,0.2352243771,0.55,False
7021,0.9,1,routed_localca,0.2557594154,0.575,False
7021,1,0.1,full_stochastic_bp,0.5830598138,0.5,True
7021,1,0.1,bp_plus_route_projection,0.0259465278,0.05,True
7021,1,0.1,routed_localca,0.06690986531,0.075,True
7021,1,0.25,full_stochastic_bp,0.784385143,0.5,True
7021,1,0.25,bp_plus_route_projection,0.1631462978,0.125,True
7021,1,0.25,routed_localca,0.2393889319,0.15,True
7021,1,0.5,full_stochastic_bp,0.9311866046,0.5,True
7021,1,0.5,bp_plus_route_projection,0.4796064644,0.25,True
7021,1,0.5,routed_localca,0.5871912034,0.275,True
7021,1,0.75,full_stochastic_bp,0.4800026786,0.5,True
7021,1,0.75,bp_plus_route_projection,0.2476815089,0.375,True
7021,1,0.75,routed_localca,0.3228340046,0.4,True
7021,1,1,full_stochastic_bp,0.3658566861,0.5,False
7021,1,1,bp_plus_route_projection,0.3658566861,0.5,False
7021,1,1,routed_localca,0.3808776289,0.525,False
7022,0.25,0.1,full_stochastic_bp,0.6187898929,0.5,True
7022,0.25,0.1,bp_plus_route_projection,0.4208279357,0.425,True
7022,0.25,0.1,routed_localca,0.422023321,0.45,True
7022,0.25,0.25,full_stochastic_bp,0.3933609565,0.5,False
7022,0.25,0.25,bp_plus_route_projection,0.581836302,0.5,False
