seed,reliability_heterogeneity,method,population_loss_after_one_step,population_loss_decrease,expected_guaranteed_decrease,mean_attenuation,attenuation_reliability_correlation
7048,0.5,explicit_point_gate,0.4553681674,3.544631833,2.197496878,0.5,1
7048,1,no_shunting,6.037734256,-2.037734256,8.881784197e-16,1,0
7048,1,best_global_gain,1.750153243,2.249846757,2,0.5,0
7048,1,reliability_aligned,0.6594976715,3.340502329,2.63926014,0.5,1
7048,1,shuffled_shunting,1.333291119,2.666708881,1.086231019,0.5,-0.2261749367
7048,1,anti_aligned_shunting,4.889626938,-0.8896269382,0.08221958092,0.5,-1
7048,1,explicit_point_gate,0.6594976715,3.340502329,2.63926014,0.5,1
7048,1.5,no_shunting,10.88260764,-6.882607637,-8.881784197e-16,1,0
7048,1.5,best_global_gain,2.660961802,1.339038198,2,0.5,0
7048,1.5,reliability_aligned,0.7944259314,3.205574069,3.087026034,0.5,1
7048,1.5,shuffled_shunting,3.004530691,0.9954693088,1.577566532,0.5,0.4078287205
7048,1.5,anti_aligned_shunting,10.11061987,-6.110619872,-1.261078101,0.5,-1
7048,1.5,explicit_point_gate,0.7944259314,3.205574069,3.087026034,0.5,1
7048,2,no_shunting,4.305081956,-0.3050819561,0,1,0
7048,2,best_global_gain,1.963300404,2.036699596,2,0.5,0
7048,2,reliability_aligned,0.5385605408,3.461439459,3.428844371,0.5,1
7048,2,shuffled_shunting,4.396805993,-0.3968059927,-1.281570174,0.5,-0.5431566164
7048,2,anti_aligned_shunting,5.430354285,-1.430354285,-2.286533112,0.5,-1
7048,2,explicit_point_gate,0.5385605408,3.461439459,3.428844371,0.5,1
7049,0,no_shunting,2.065240606,1.934759394,0,1,0
7049,0,best_global_gain,1.013590612,2.986409388,2,0.5,0
7049,0,reliability_aligned,1.013590612,2.986409388,2,0.5,0
7049,0,shuffled_shunting,1.013590612,2.986409388,2,0.5,0
7049,0,anti_aligned_shunting,1.013590612,2.986409388,2,0.5,0
7049,0,explicit_point_gate,1.013590612,2.986409388,2,0.5,0
7049,0.5,no_shunting,3.222175747,0.7778242529,-2.220446049e-16,1,0
7049,0.5,best_global_gain,2.500167765,1.499832235,2,0.5,0
7049,0.5,reliability_aligned,2.479207809,1.520792191,2.197496878,0.5,1
7049,0.5,shuffled_shunting,2.615343071,1.384656929,1.915549674,0.5,0.2619156807
7049,0.5,anti_aligned_shunting,2.68447771,1.31552229,1.407509367,0.5,-1
7049,0.5,explicit_point_gate,2.479207809,1.520792191,2.197496878,0.5,1
7049,1,no_shunting,2.056755719,1.943244281,8.881784197e-16,1,0
7049,1,best_global_gain,1.787959237,2.212040763,2,0.5,0
7049,1,reliability_aligned,1.743772367,2.256227633,2.63926014,0.5,1
7049,1,shuffled_shunting,2.122377204,1.877622796,1.534600018,0.5,0.02785921649
7049,1,anti_aligned_shunting,2.78641323,1.21358677,0.08221958092,0.5,-1
7049,1,explicit_point_gate,1.743772367,2.256227633,2.63926014,0.5,1
7049,1.5,no_shunting,2.042293517,1.957706483,-8.881784197e-16,1,0
7049,1.5,best_global_gain,1.05416866,2.94583134,2,0.5,0
7049,1.5,reliability_aligned,0.6075006463,3.392499354,3.087026034,0.5,1
7049,1.5,shuffled_shunting,2.40492287,1.59507713,0.3849944364,0.5,-0.3152399323
7049,1.5,anti_aligned_shunting,4.001587864,-0.001587864296,-1.261078101,0.5,-1
7049,1.5,explicit_point_gate,0.6075006463,3.392499354,3.087026034,0.5,1
7049,2,no_shunting,1.552011063,2.447988937,0,1,0
7049,2,best_global_gain,1.307766397,2.692233603,2,0.5,0
7049,2,reliability_aligned,0.279911743,3.720088257,3.428844371,0.5,1
7049,2,shuffled_shunting,3.059590283,0.940409717,-0.64576599,0.5,-0.5823780723
7049,2,anti_aligned_shunting,4.219356106,-0.2193561063,-2.286533112,0.5,-1
7049,2,explicit_point_gate,0.279911743,3.720088257,3.428844371,0.5,1
