seed,task_depth,model_depth,method,route_rank,final_population_loss,target_signal_capture,admitted_noise,initial_maximum_guaranteed_decrease
7049,2,2,aligned_tree,4,0.03884252381,1,1.69,0.1858736059
7049,2,2,rewired_tree,4,0.5023012417,0.8364059348,13.61242188,0.02420870734
7049,2,3,aligned_tree,8,0.4115676816,1,12.2525,0.03772873043
7049,2,3,rewired_tree,8,0.7265339661,0.8847569219,32.61171875,0.01168473392
7049,2,4,aligned_tree,16,1.550019305,1,66.3325,0.007425834478
7049,2,4,rewired_tree,16,1.550019305,1,66.3325,0.007425834478
7049,2,4,full_stochastic_bp,16,1.550019305,1,66.3325,0.007425834478
7049,3,1,aligned_tree,2,0.4592160024,0.107713716,0.845,0.006089050898
7049,3,1,rewired_tree,2,0.4469950576,0.1261187578,2.50859375,0.003018534474
7049,3,2,aligned_tree,4,0.3257339676,0.4098917326,1.69,0.04000473688
7049,3,2,rewired_tree,4,0.512034058,0.2132712005,5.57171875,0.003931260499
7049,3,3,aligned_tree,8,0.04631727829,1,3.38,0.1141552511
7049,3,3,rewired_tree,8,0.3836592669,0.6229916671,12.2525,0.0150719921
7049,3,4,aligned_tree,16,0.4092612908,1,24.505,0.01960399922
7049,3,4,rewired_tree,16,0.4092612908,1,24.505,0.01960399922
7049,3,4,full_stochastic_bp,16,0.4092612908,1,24.505,0.01960399922
7049,4,1,aligned_tree,2,0.5010892294,0.02256494804,0.845,0.000293451736
7049,4,1,rewired_tree,2,0.4840703233,0.04221510432,0.845,0.001004330869
7049,4,2,aligned_tree,4,0.3027732209,0.44243952,1.69,0.04589877626
7049,4,2,rewired_tree,4,0.4449378152,0.1369907043,1.69,0.005135891774
7049,4,3,aligned_tree,8,0.1808327585,0.7301997885,3.38,0.06486202114
7049,4,3,rewired_tree,8,0.3729062634,0.2844680522,3.38,0.01104144879
7049,4,4,aligned_tree,16,0.1044957916,1,6.76,0.06443298969
7049,4,4,rewired_tree,16,0.1044957916,1,6.76,0.06443298969
7049,4,4,full_stochastic_bp,16,0.1044957916,1,6.76,0.06443298969
