seed,alignment,budget_k,method,spectral_capture,pca_rank_upper_bound,morphology_regret
7005,0.5,16,random_rank,1,1,0
7005,0.5,16,dense_pca_upper_bound,1,1,0
7005,0.75,1,ancestry,0.1207651232,0.2900637971,0.1692986739
7005,0.75,1,random_rank,0.05395528999,0.2900637971,0.2361085071
7005,0.75,1,dense_pca_upper_bound,0.2900637971,0.2900637971,-1.110223025e-16
7005,0.75,2,ancestry,0.4061659722,0.4295130874,0.02334711523
7005,0.75,2,random_rank,0.09663986684,0.4295130874,0.3328732205
7005,0.75,2,dense_pca_upper_bound,0.4295130874,0.4295130874,-5.551115123e-17
7005,0.75,4,ancestry,0.6606405511,0.6784135665,0.01777301544
7005,0.75,4,random_rank,0.1692440241,0.6784135665,0.5091695424
7005,0.75,4,dense_pca_upper_bound,0.6784135665,0.6784135665,-3.330669074e-16
7005,0.75,8,ancestry,0.8817076737,0.9168330077,0.035125334
7005,0.75,8,random_rank,0.5161723696,0.9168330077,0.4006606381
7005,0.75,8,dense_pca_upper_bound,0.9168330077,0.9168330077,-2.220446049e-16
7005,0.75,16,ancestry,1,1,-2.220446049e-16
7005,0.75,16,random_rank,1,1,-2.220446049e-16
7005,0.75,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7005,1,1,ancestry,0.15,0.35,0.2
7005,1,1,random_rank,0.05982718933,0.35,0.2901728107
7005,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7005,1,2,ancestry,0.5,0.5,-1.110223025e-16
7005,1,2,random_rank,0.106593296,0.5,0.393406704
7005,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7005,1,4,ancestry,0.8,0.8,-2.220446049e-16
7005,1,4,random_rank,0.115908134,0.8,0.684091866
7005,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7005,1,8,ancestry,1,1,-2.220446049e-16
7005,1,8,random_rank,0.5330707002,1,0.4669292998
7005,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7005,1,16,ancestry,1,1,-1.110223025e-16
7005,1,16,random_rank,1,1,-3.330669074e-16
7005,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7006,0,1,ancestry,0.06633177558,0.35,0.2836682244
7006,0,1,random_rank,0.1170465189,0.35,0.2329534811
7006,0,1,dense_pca_upper_bound,0.35,0.35,3.330669074e-16
7006,0,2,ancestry,0.1006493565,0.5,0.3993506435
7006,0,2,random_rank,0.06971545185,0.5,0.4302845481
7006,0,2,dense_pca_upper_bound,0.5,0.5,3.330669074e-16
7006,0,4,ancestry,0.2445959351,0.8,0.5554040649
7006,0,4,random_rank,0.2477660924,0.8,0.5522339076
7006,0,4,dense_pca_upper_bound,0.8,0.8,3.330669074e-16
7006,0,8,ancestry,0.4594522788,1,0.5405477212
7006,0,8,random_rank,0.5430689024,1,0.4569310976
7006,0,8,dense_pca_upper_bound,1,1,2.220446049e-16
7006,0,16,ancestry,1,1,4.440892099e-16
7006,0,16,random_rank,1,1,0
7006,0,16,dense_pca_upper_bound,1,1,2.220446049e-16
7006,0.25,1,ancestry,0.08724883169,0.2732658881,0.1860170564
7006,0.25,1,random_rank,0.100957632,0.2732658881,0.1723082561
7006,0.25,1,dense_pca_upper_bound,0.2732658881,0.2732658881,-1.110223025e-16
7006,0.25,2,ancestry,0.2004870173,0.4250320842,0.2245450669
7006,0.25,2,random_rank,0.07832089276,0.4250320842,0.3467111915
7006,0.25,2,dense_pca_upper_bound,0.4250320842,0.4250320842,0
7006,0.25,4,ancestry,0.3834469513,0.6786131104,0.2951661591
7006,0.25,4,random_rank,0.2240379314,0.6786131104,0.454575179
7006,0.25,4,dense_pca_upper_bound,0.6786131104,0.6786131104,-3.330669074e-16
7006,0.25,8,ancestry,0.5945892091,0.905345353,0.3107561439
7006,0.25,8,random_rank,0.5226727729,0.905345353,0.3826725801
7006,0.25,8,dense_pca_upper_bound,0.905345353,0.905345353,-2.220446049e-16
7006,0.25,16,ancestry,1,1,0
7006,0.25,16,random_rank,1,1,0
7006,0.25,16,dense_pca_upper_bound,1,1,0
7006,0.5,1,ancestry,0.1081658878,0.2026915297,0.0945256419
7006,0.5,1,random_rank,0.08486874511,0.2026915297,0.1178227846
7006,0.5,1,dense_pca_upper_bound,0.2026915297,0.2026915297,1.387778781e-16
7006,0.5,2,ancestry,0.3003246782,0.4016776743,0.101352996
7006,0.5,2,random_rank,0.08692633366,0.4016776743,0.3147513406
7006,0.5,2,dense_pca_upper_bound,0.4016776743,0.4016776743,2.220446049e-16
7006,0.5,4,ancestry,0.5222979676,0.6355246873,0.1132267197
7006,0.5,4,random_rank,0.2003097705,0.6355246873,0.4352149168
7006,0.5,4,dense_pca_upper_bound,0.6355246873,0.6355246873,4.440892099e-16
7006,0.5,8,ancestry,0.7297261394,0.8847304999,0.1550043605
7006,0.5,8,random_rank,0.5022766434,0.8847304999,0.3824538566
7006,0.5,8,dense_pca_upper_bound,0.8847304999,0.8847304999,3.330669074e-16
7006,0.5,16,ancestry,1,1,2.220446049e-16
7006,0.5,16,random_rank,1,1,2.220446049e-16
7006,0.5,16,dense_pca_upper_bound,1,1,2.220446049e-16
7006,0.75,1,ancestry,0.1290829439,0.2721723064,0.1430893625
7006,0.75,1,random_rank,0.06877985821,0.2721723064,0.2033924482
7006,0.75,1,dense_pca_upper_bound,0.2721723064,0.2721723064,5.551115123e-17
7006,0.75,2,ancestry,0.4001623391,0.4257494067,0.02558706755
7006,0.75,2,random_rank,0.09553177457,0.4257494067,0.3302176321
7006,0.75,2,dense_pca_upper_bound,0.4257494067,0.4257494067,1.110223025e-16
7006,0.75,4,ancestry,0.6611489838,0.6814509215,0.02030193772
7006,0.75,4,random_rank,0.1765816095,0.6814509215,0.504869312
7006,0.75,4,dense_pca_upper_bound,0.6814509215,0.6814509215,0
7006,0.75,8,ancestry,0.8648630697,0.9021330652,0.03726999553
7006,0.75,8,random_rank,0.4818805138,0.9021330652,0.4202525514
7006,0.75,8,dense_pca_upper_bound,0.9021330652,0.9021330652,-1.110223025e-16
7006,0.75,16,ancestry,1,1,0
7006,0.75,16,random_rank,1,1,0
7006,0.75,16,dense_pca_upper_bound,1,1,0
7006,1,1,ancestry,0.15,0.35,0.2
7006,1,1,random_rank,0.05269097131,0.35,0.2973090287
7006,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7006,1,2,ancestry,0.5,0.5,-1.110223025e-16
7006,1,2,random_rank,0.1041372155,0.5,0.3958627845
7006,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7006,1,4,ancestry,0.8,0.8,-2.220446049e-16
7006,1,4,random_rank,0.1528534486,0.8,0.6471465514
7006,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7006,1,8,ancestry,1,1,-2.220446049e-16
7006,1,8,random_rank,0.4614843843,1,0.5385156157
7006,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7006,1,16,ancestry,1,1,-1.110223025e-16
7006,1,16,random_rank,1,1,-1.110223025e-16
7006,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7007,0,1,ancestry,0.05861890089,0.35,0.2913810991
7007,0,1,random_rank,0.03256838131,0.35,0.3174316187
7007,0,1,dense_pca_upper_bound,0.35,0.35,2.220446049e-16
7007,0,2,ancestry,0.09151819585,0.5,0.4084818042
7007,0,2,random_rank,0.1027280078,0.5,0.3972719922
7007,0,2,dense_pca_upper_bound,0.5,0.5,3.885780586e-16
7007,0,4,ancestry,0.1875280341,0.8,0.6124719659
7007,0,4,random_rank,0.2319019295,0.8,0.5680980705
7007,0,4,dense_pca_upper_bound,0.8,0.8,3.330669074e-16
7007,0,8,ancestry,0.5227314247,1,0.4772685753
7007,0,8,random_rank,0.615137681,1,0.384862319
7007,0,8,dense_pca_upper_bound,1,1,2.220446049e-16
7007,0,16,ancestry,1,1,2.220446049e-16
7007,0,16,random_rank,1,1,2.220446049e-16
7007,0,16,dense_pca_upper_bound,1,1,3.330669074e-16
7007,0.25,1,ancestry,0.08146417567,0.2691601895,0.1876960139
7007,0.25,1,random_rank,0.03644281304,0.2691601895,0.2327173765
7007,0.25,1,dense_pca_upper_bound,0.2691601895,0.2691601895,5.551115123e-17
7007,0.25,2,ancestry,0.1936386469,0.4152065006,0.2215678537
7007,0.25,2,random_rank,0.1092821453,0.4152065006,0.3059243553
7007,0.25,2,dense_pca_upper_bound,0.4152065006,0.4152065006,0
7007,0.25,4,ancestry,0.3406460256,0.6701454492,0.3294994237
7007,0.25,4,random_rank,0.2452900537,0.6701454492,0.4248553956
7007,0.25,4,dense_pca_upper_bound,0.6701454492,0.6701454492,1.110223025e-16
7007,0.25,8,ancestry,0.6420485685,0.919205485,0.2771569165
7007,0.25,8,random_rank,0.5836704885,0.919205485,0.3355349964
7007,0.25,8,dense_pca_upper_bound,0.919205485,0.919205485,0
7007,0.25,16,ancestry,1,1,1.110223025e-16
7007,0.25,16,random_rank,1,1,0
7007,0.25,16,dense_pca_upper_bound,1,1,0
7007,0.5,1,ancestry,0.1043094504,0.205633591,0.1013241405
7007,0.5,1,random_rank,0.04031724477,0.205633591,0.1653163462
7007,0.5,1,dense_pca_upper_bound,0.205633591,0.205633591,-2.775557562e-17
7007,0.5,2,ancestry,0.2957590979,0.3835254285,0.08776633061
7007,0.5,2,random_rank,0.1158362828,0.3835254285,0.2676891457
7007,0.5,2,dense_pca_upper_bound,0.3835254285,0.3835254285,5.551115123e-17
7007,0.5,4,ancestry,0.493764017,0.6252276675,0.1314636505
7007,0.5,4,random_rank,0.2586781778,0.6252276675,0.3665494897
7007,0.5,4,dense_pca_upper_bound,0.6252276675,0.6252276675,0
7007,0.5,8,ancestry,0.7613657123,0.9022715472,0.1409058348
7007,0.5,8,random_rank,0.5522032961,0.9022715472,0.3500682511
7007,0.5,8,dense_pca_upper_bound,0.9022715472,0.9022715472,1.110223025e-16
7007,0.5,16,ancestry,1,1,1.110223025e-16
7007,0.5,16,random_rank,1,1,0
7007,0.5,16,dense_pca_upper_bound,1,1,2.220446049e-16
7007,0.75,1,ancestry,0.1271547252,0.271743636,0.1445889107
7007,0.75,1,random_rank,0.04419167649,0.271743636,0.2275519595
7007,0.75,1,dense_pca_upper_bound,0.271743636,0.271743636,0
7007,0.75,2,ancestry,0.397879549,0.40546799,0.007588441005
7007,0.75,2,random_rank,0.1223904203,0.40546799,0.2830775696
7007,0.75,2,dense_pca_upper_bound,0.40546799,0.40546799,-5.551115123e-17
7007,0.75,4,ancestry,0.6468820085,0.6571920438,0.01031003531
7007,0.75,4,random_rank,0.272066302,0.6571920438,0.3851257418
7007,0.75,4,dense_pca_upper_bound,0.6571920438,0.6571920438,-3.330669074e-16
7007,0.75,8,ancestry,0.8806828562,0.922572274,0.04188941784
7007,0.75,8,random_rank,0.5207361036,0.922572274,0.4018361704
7007,0.75,8,dense_pca_upper_bound,0.922572274,0.922572274,-1.110223025e-16
7007,0.75,16,ancestry,1,1,-3.330669074e-16
7007,0.75,16,random_rank,1,1,-3.330669074e-16
7007,0.75,16,dense_pca_upper_bound,1,1,-3.330669074e-16
7007,1,1,ancestry,0.15,0.35,0.2
7007,1,1,random_rank,0.04806610822,0.35,0.3019338918
7007,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7007,1,2,ancestry,0.5,0.5,-1.110223025e-16
7007,1,2,random_rank,0.1289445579,0.5,0.3710554421
7007,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7007,1,4,ancestry,0.8,0.8,-2.220446049e-16
7007,1,4,random_rank,0.2854544262,0.8,0.5145455738
7007,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7007,1,8,ancestry,1,1,-2.220446049e-16
7007,1,8,random_rank,0.4892689112,1,0.5107310888
7007,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7007,1,16,ancestry,1,1,-1.110223025e-16
7007,1,16,random_rank,1,1,-1.110223025e-16
7007,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7008,0,1,ancestry,0.09803390891,0.35,0.2519660911
7008,0,1,random_rank,0.08347336474,0.35,0.2665266353
7008,0,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7008,0,2,ancestry,0.1244851813,0.5,0.3755148187
7008,0,2,random_rank,0.06716088504,0.5,0.432839115
7008,0,2,dense_pca_upper_bound,0.5,0.5,-1.665334537e-16
7008,0,4,ancestry,0.2136583193,0.8,0.5863416807
7008,0,4,random_rank,0.2223942991,0.8,0.5776057009
7008,0,4,dense_pca_upper_bound,0.8,0.8,-3.330669074e-16
7008,0,8,ancestry,0.4589098976,1,0.5410901024
7008,0,8,random_rank,0.5013463381,1,0.4986536619
7008,0,8,dense_pca_upper_bound,1,1,-3.330669074e-16
7008,0,16,ancestry,1,1,0
7008,0,16,random_rank,1,1,0
7008,0,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7008,0.25,1,ancestry,0.1110254317,0.2710452314,0.1600197997
7008,0.25,1,random_rank,0.07293484497,0.2710452314,0.1981103865
7008,0.25,1,dense_pca_upper_bound,0.2710452314,0.2710452314,5.551115123e-17
7008,0.25,2,ancestry,0.218363886,0.4134207044,0.1950568184
7008,0.25,2,random_rank,0.09213216556,0.4134207044,0.3212885389
7008,0.25,2,dense_pca_upper_bound,0.4134207044,0.4134207044,-1.110223025e-16
7008,0.25,4,ancestry,0.3602437395,0.6733094523,0.3130657129
7008,0.25,4,random_rank,0.212215419,0.6733094523,0.4610940333
7008,0.25,4,dense_pca_upper_bound,0.6733094523,0.6733094523,-1.110223025e-16
7008,0.25,8,ancestry,0.5941824232,0.9023816105,0.3081991873
7008,0.25,8,random_rank,0.4955235466,0.9023816105,0.4068580639
7008,0.25,8,dense_pca_upper_bound,0.9023816105,0.9023816105,0
7008,0.25,16,ancestry,1,1,-1.110223025e-16
7008,0.25,16,random_rank,1,1,0
7008,0.25,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7008,0.5,1,ancestry,0.1240169545,0.206062529,0.08204557455
7008,0.5,1,random_rank,0.0623963252,0.206062529,0.1436662038
7008,0.5,1,dense_pca_upper_bound,0.206062529,0.206062529,-5.551115123e-17
7008,0.5,2,ancestry,0.3122425907,0.3871139364,0.07487134574
7008,0.5,2,random_rank,0.1171034461,0.3871139364,0.2700104903
7008,0.5,2,dense_pca_upper_bound,0.3871139364,0.3871139364,-1.665334537e-16
7008,0.5,4,ancestry,0.5068291596,0.6254111402,0.1185819805
7008,0.5,4,random_rank,0.2020365389,0.6254111402,0.4233746012
7008,0.5,4,dense_pca_upper_bound,0.6254111402,0.6254111402,-1.110223025e-16
7008,0.5,8,ancestry,0.7294549488,0.8827587252,0.1533037764
7008,0.5,8,random_rank,0.4897007551,0.8827587252,0.3930579701
7008,0.5,8,dense_pca_upper_bound,0.8827587252,0.8827587252,0
7008,0.5,16,ancestry,1,1,0
7008,0.5,16,random_rank,1,1,1.110223025e-16
7008,0.5,16,dense_pca_upper_bound,1,1,0
7008,0.75,1,ancestry,0.1370084772,0.2702097337,0.1332012565
7008,0.75,1,random_rank,0.05185780543,0.2702097337,0.2183519283
7008,0.75,1,dense_pca_upper_bound,0.2702097337,0.2702097337,-5.551115123e-17
7008,0.75,2,ancestry,0.4061212953,0.4149514615,0.008830166131
7008,0.75,2,random_rank,0.1420747266,0.4149514615,0.2728767349
7008,0.75,2,dense_pca_upper_bound,0.4149514615,0.4149514615,0
7008,0.75,4,ancestry,0.6534145798,0.6676305925,0.01421601266
7008,0.75,4,random_rank,0.1918576588,0.6676305925,0.4757729337
7008,0.75,4,dense_pca_upper_bound,0.6676305925,0.6676305925,0
7008,0.75,8,ancestry,0.8647274744,0.9062785276,0.04155105319
7008,0.75,8,random_rank,0.4838779636,0.9062785276,0.422400564
7008,0.75,8,dense_pca_upper_bound,0.9062785276,0.9062785276,-1.110223025e-16
7008,0.75,16,ancestry,1,1,-2.220446049e-16
7008,0.75,16,random_rank,1,1,-1.110223025e-16
7008,0.75,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7008,1,1,ancestry,0.15,0.35,0.2
7008,1,1,random_rank,0.04131928565,0.35,0.3086807143
7008,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7008,1,2,ancestry,0.5,0.5,-1.110223025e-16
7008,1,2,random_rank,0.1670460071,0.5,0.3329539929
7008,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7008,1,4,ancestry,0.8,0.8,-2.220446049e-16
7008,1,4,random_rank,0.1816787787,0.8,0.6183212213
7008,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7008,1,8,ancestry,1,1,-2.220446049e-16
7008,1,8,random_rank,0.478055172,1,0.521944828
7008,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7008,1,16,ancestry,1,1,-1.110223025e-16
7008,1,16,random_rank,1,1,0
7008,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7009,0,1,ancestry,0.1401865032,0.35,0.2098134968
7009,0,1,random_rank,0.05615274431,0.35,0.2938472557
7009,0,1,dense_pca_upper_bound,0.35,0.35,2.220446049e-16
7009,0,2,ancestry,0.19730438,0.5,0.30269562
7009,0,2,random_rank,0.1035897243,0.5,0.3964102757
7009,0,2,dense_pca_upper_bound,0.5,0.5,3.885780586e-16
7009,0,4,ancestry,0.3187583725,0.8,0.4812416275
7009,0,4,random_rank,0.1832904736,0.8,0.6167095264
7009,0,4,dense_pca_upper_bound,0.8,0.8,2.220446049e-16
7009,0,8,ancestry,0.5390921033,1,0.4609078967
7009,0,8,random_rank,0.4396752603,1,0.5603247397
7009,0,8,dense_pca_upper_bound,1,1,2.220446049e-16
7009,0,16,ancestry,1,1,2.220446049e-16
7009,0,16,random_rank,1,1,4.440892099e-16
7009,0,16,dense_pca_upper_bound,1,1,2.220446049e-16
7009,0.25,1,ancestry,0.1426398774,0.2843157822,0.1416759047
7009,0.25,1,random_rank,0.06305034685,0.2843157822,0.2212654353
7009,0.25,1,dense_pca_upper_bound,0.2843157822,0.2843157822,1.110223025e-16
7009,0.25,2,ancestry,0.272978285,0.439875075,0.1668967899
7009,0.25,2,random_rank,0.113075977,0.439875075,0.326799098
7009,0.25,2,dense_pca_upper_bound,0.439875075,0.439875075,1.110223025e-16
7009,0.25,4,ancestry,0.4390687794,0.6912836932,0.2522149139
7009,0.25,4,random_rank,0.1964122067,0.6912836932,0.4948714865
7009,0.25,4,dense_pca_upper_bound,0.6912836932,0.6912836932,2.220446049e-16
7009,0.25,8,ancestry,0.6543190775,0.906047492,0.2517284145
7009,0.25,8,random_rank,0.4447516729,0.906047492,0.4612958192
7009,0.25,8,dense_pca_upper_bound,0.906047492,0.906047492,2.220446049e-16
7009,0.25,16,ancestry,1,1,0
7009,0.25,16,random_rank,1,1,-1.110223025e-16
7009,0.25,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7009,0.5,1,ancestry,0.1450932516,0.2320994082,0.08700615659
7009,0.5,1,random_rank,0.06994794939,0.2320994082,0.1621514588
7009,0.5,1,dense_pca_upper_bound,0.2320994082,0.2320994082,0
7009,0.5,2,ancestry,0.34865219,0.4286654249,0.08001323484
7009,0.5,2,random_rank,0.1225622296,0.4286654249,0.3061031953
7009,0.5,2,dense_pca_upper_bound,0.4286654249,0.4286654249,-1.665334537e-16
7009,0.5,4,ancestry,0.5593791862,0.6525656181,0.09318643185
7009,0.5,4,random_rank,0.2095339399,0.6525656181,0.4430316782
7009,0.5,4,dense_pca_upper_bound,0.6525656181,0.6525656181,-2.220446049e-16
7009,0.5,8,ancestry,0.7695460517,0.8836713161,0.1141252645
7009,0.5,8,random_rank,0.4498280854,0.8836713161,0.4338432307
7009,0.5,8,dense_pca_upper_bound,0.8836713161,0.8836713161,-1.110223025e-16
7009,0.5,16,ancestry,1,1,-2.220446049e-16
7009,0.5,16,random_rank,1,1,-1.110223025e-16
7009,0.5,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7009,0.75,1,ancestry,0.1475466258,0.2783804831,0.1308338573
7009,0.75,1,random_rank,0.07684555193,0.2783804831,0.2015349312
7009,0.75,1,dense_pca_upper_bound,0.2783804831,0.2783804831,-1.110223025e-16
7009,0.75,2,ancestry,0.424326095,0.4500234064,0.02569731141
7009,0.75,2,random_rank,0.1320484822,0.4500234064,0.3179749242
7009,0.75,2,dense_pca_upper_bound,0.4500234064,0.4500234064,-5.551115123e-17
7009,0.75,4,ancestry,0.6796895931,0.6981741771,0.01848458399
7009,0.75,4,random_rank,0.2226556731,0.6981741771,0.4755185041
7009,0.75,4,dense_pca_upper_bound,0.6981741771,0.6981741771,0
7009,0.75,8,ancestry,0.8847730258,0.9135394916,0.02876646581
7009,0.75,8,random_rank,0.4549044979,0.9135394916,0.4586349937
7009,0.75,8,dense_pca_upper_bound,0.9135394916,0.9135394916,0
7009,0.75,16,ancestry,1,1,2.220446049e-16
7009,0.75,16,random_rank,1,1,3.330669074e-16
7009,0.75,16,dense_pca_upper_bound,1,1,2.220446049e-16
7009,1,1,ancestry,0.15,0.35,0.2
7009,1,1,random_rank,0.08374315447,0.35,0.2662568455
7009,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7009,1,2,ancestry,0.5,0.5,-1.110223025e-16
7009,1,2,random_rank,0.1415347349,0.5,0.3584652651
7009,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7009,1,4,ancestry,0.8,0.8,-2.220446049e-16
7009,1,4,random_rank,0.2357774062,0.8,0.5642225938
7009,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7009,1,8,ancestry,1,1,-2.220446049e-16
7009,1,8,random_rank,0.4599809105,1,0.5400190895
7009,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7009,1,16,ancestry,1,1,-1.110223025e-16
7009,1,16,random_rank,1,1,0
7009,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7010,0,1,ancestry,0.08261087132,0.35,0.2673891287
7010,0,1,random_rank,0.02075350733,0.35,0.3292464927
7010,0,1,dense_pca_upper_bound,0.35,0.35,0
7010,0,2,ancestry,0.1479381097,0.5,0.3520618903
7010,0,2,random_rank,0.1167367734,0.5,0.3832632266
7010,0,2,dense_pca_upper_bound,0.5,0.5,2.220446049e-16
7010,0,4,ancestry,0.3095171986,0.8,0.4904828014
7010,0,4,random_rank,0.3094813033,0.8,0.4905186967
7010,0,4,dense_pca_upper_bound,0.8,0.8,2.220446049e-16
7010,0,8,ancestry,0.5516862573,1,0.4483137427
7010,0,8,random_rank,0.4809761997,1,0.5190238003
7010,0,8,dense_pca_upper_bound,1,1,2.220446049e-16
7010,0,16,ancestry,1,1,2.220446049e-16
7010,0,16,random_rank,1,1,0
7010,0,16,dense_pca_upper_bound,1,1,4.440892099e-16
7010,0.25,1,ancestry,0.09945815349,0.287328561,0.1878704076
7010,0.25,1,random_rank,0.02815072329,0.287328561,0.2591778378
7010,0.25,1,dense_pca_upper_bound,0.287328561,0.287328561,-1.110223025e-16
7010,0.25,2,ancestry,0.2359535822,0.4364410126,0.2004874304
7010,0.25,2,random_rank,0.1121001987,0.4364410126,0.3243408139
7010,0.25,2,dense_pca_upper_bound,0.4364410126,0.4364410126,-5.551115123e-17
7010,0.25,4,ancestry,0.432137899,0.6929332388,0.2607953398
7010,0.25,4,random_rank,0.2805800115,0.6929332388,0.4123532273
7010,0.25,4,dense_pca_upper_bound,0.6929332388,0.6929332388,-2.220446049e-16
7010,0.25,8,ancestry,0.6637646929,0.9087568278,0.2449921349
7010,0.25,8,random_rank,0.4955522342,0.9087568278,0.4132045936
7010,0.25,8,dense_pca_upper_bound,0.9087568278,0.9087568278,-3.330669074e-16
7010,0.25,16,ancestry,1,1,0
7010,0.25,16,random_rank,1,1,-2.220446049e-16
7010,0.25,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7010,0.5,1,ancestry,0.1163054357,0.2489189961,0.1326135604
7010,0.5,1,random_rank,0.03554793926,0.2489189961,0.2133710568
7010,0.5,1,dense_pca_upper_bound,0.2489189961,0.2489189961,1.387778781e-16
7010,0.5,2,ancestry,0.3239690548,0.4128218871,0.08885283227
7010,0.5,2,random_rank,0.107463624,0.4128218871,0.3053582631
7010,0.5,2,dense_pca_upper_bound,0.4128218871,0.4128218871,1.110223025e-16
7010,0.5,4,ancestry,0.5547585993,0.6609303096,0.1061717103
7010,0.5,4,random_rank,0.2516787197,0.6609303096,0.4092515899
7010,0.5,4,dense_pca_upper_bound,0.6609303096,0.6609303096,2.220446049e-16
7010,0.5,8,ancestry,0.7758431286,0.8868621915,0.1110190629
7010,0.5,8,random_rank,0.5101282687,0.8868621915,0.3767339228
7010,0.5,8,dense_pca_upper_bound,0.8868621915,0.8868621915,1.110223025e-16
7010,0.5,16,ancestry,1,1,4.440892099e-16
7010,0.5,16,random_rank,1,1,2.220446049e-16
7010,0.5,16,dense_pca_upper_bound,1,1,4.440892099e-16
7010,0.75,1,ancestry,0.1331527178,0.2832581046,0.1501053867
7010,0.75,1,random_rank,0.04294515522,0.2832581046,0.2403129494
7010,0.75,1,dense_pca_upper_bound,0.2832581046,0.2832581046,5.551115123e-17
7010,0.75,2,ancestry,0.4119845274,0.4326862576,0.02070173021
7010,0.75,2,random_rank,0.1028270493,0.4326862576,0.3298592083
7010,0.75,2,dense_pca_upper_bound,0.4326862576,0.4326862576,-5.551115123e-17
7010,0.75,4,ancestry,0.6773792997,0.6997239506,0.02234465093
7010,0.75,4,random_rank,0.2227774279,0.6997239506,0.4769465227
7010,0.75,4,dense_pca_upper_bound,0.6997239506,0.6997239506,0
7010,0.75,8,ancestry,0.8879215643,0.9133137611,0.02539219675
