seed,task,step,optimizer,rule,rate,outcome_rows_checked,test_nmse,validation_nmse,population_nmse
211201,matching,16384,sgd,exact,0.03,1,0.02340107787642263,0.02253441863238847,0.0003266334225221648
211201,matching,16384,sgd,unit_broadcast,0.01,1,0.023469368224292558,0.022751300769843878,0.00044276635483058254
211201,matching,16384,sgd,unit_broadcast,0.03,1,0.023731682989533494,0.023023710006777616,0.0007592664514848751
211201,matching,16384,sgd,calibrated_broadcast,0.03,2,0.0826798739246061,0.08518250118721599,0.060209463736775624
211201,matching,16384,sgd,sign_broadcast,0.01,1,0.02339582202878894,0.022624605157925214,0.0003413462003674971
211201,matching,16384,sgd,sign_broadcast,0.03,1,0.023554405856639815,0.022796744332570097,0.0005309908431657168
211201,matching,16384,adam,exact,0.003,1,0.024316073849394264,0.023526052132166846,0.0012078479301889289
211201,matching,16384,adam,unit_broadcast,0.003,1,0.024576285785470463,0.023950386853556566,0.0016247294197452736
211201,matching,16384,adam,calibrated_broadcast,0.003,1,0.024164911509422335,0.02340876234855582,0.0011118871771168795
211201,matching,16384,adam,calibrated_broadcast,0.01,1,0.025548648124262344,0.024643842324200554,0.00247166328249315
211201,matching,16384,adam,sign_broadcast,0.003,1,0.024164936894888363,0.023408781730410458,0.0011119168004459694
211201,matching,16384,adam,sign_broadcast,0.01,1,0.02554874326653473,0.024643942395211296,0.002471758323025661
211201,quartet,64,adam,calibrated_broadcast,0.01,4,1.0063890019187793,1.0486127866102368,0.9637219211156842
211201,quartet,64,adam,sign_broadcast,0.01,4,1.0063889695752772,1.0486127522337882,0.9637218942042844
211201,quartet,256,sgd,unit_broadcast,0.03,4,0.9598444027989211,0.994186984842071,0.9114849141920607
211201,quartet,256,sgd,sign_broadcast,0.03,2,0.9823233401917558,1.0154324779371684,0.9427453971837071
211201,quartet,512,sgd,unit_broadcast,0.01,4,0.944737547761231,0.9752406721221195,0.8965481204666041
211201,quartet,512,sgd,calibrated_broadcast,0.03,4,0.9252210142217223,0.9651582177032865,0.8802484923134068
211201,quartet,512,sgd,sign_broadcast,0.01,4,0.9772110033054028,1.0121200393405578,0.9337471295962693
211201,quartet,512,adam,exact,0.003,3,0.048019660506556344,0.04427720417061211,0.0016679052713962537
211201,quartet,512,adam,unit_broadcast,0.003,4,0.9550237016651953,0.9860599635736045,0.9061461804284212
211201,quartet,512,adam,calibrated_broadcast,0.003,2,0.9988940151154948,1.0315843920400116,0.9566309799858053
211201,quartet,512,adam,sign_broadcast,0.003,2,0.9988940745538291,1.0315844575986208,0.9566310396958917
211201,quartet,1024,sgd,exact,0.03,2,0.04984700209718508,0.04607411046488555,0.0035659932834712998
211201,quartet,1024,sgd,unit_broadcast,0.01,1,1.009503091950958,1.0514288769661277,0.9632366698847414
211201,quartet,1024,sgd,unit_broadcast,0.03,1,1.0398701895179916,1.0827400287400462,1.001736516622978
211201,quartet,1024,sgd,calibrated_broadcast,0.03,1,0.9563685204236094,0.9904398045774507,0.9108313579029825
211201,quartet,1024,sgd,sign_broadcast,0.01,1,1.036172943164861,1.0712863231287506,0.9985913586911456
211201,quartet,1024,sgd,sign_broadcast,0.03,1,1.0528321619086216,1.105589369436994,1.0221104871300875
211201,quartet,1024,adam,exact,0.003,1,0.047082597518475,0.045042503825668434,0.0009167437459947
211201,quartet,1024,adam,unit_broadcast,0.003,1,1.0302301716785358,1.0740607342764452,0.9857732861577588
211201,quartet,1024,adam,calibrated_broadcast,0.003,1,1.0573497372212244,1.0980273070369986,1.01932222931933
211201,quartet,1024,adam,calibrated_broadcast,0.01,1,1.0510259188171625,1.1031595646662045,1.010912258206228
211201,quartet,1024,adam,sign_broadcast,0.003,1,1.0573496776148945,1.0980273876684845,1.0193222231841221
211201,quartet,1024,adam,sign_broadcast,0.01,1,1.0510267185836937,1.1031604953655942,1.0109130897721332
211201,quartet,1280,sgd,exact,0.03,2,0.04678293842013941,0.04416585663953908,0.0004963827203209239
211201,quartet,4096,sgd,exact,0.03,1,0.0467794253952928,0.044438861637519506,0.0005570464771619094
211201,quartet,4096,sgd,unit_broadcast,0.01,1,1.0486196491592055,1.086944978177255,1.007413160078015
211201,quartet,4096,sgd,unit_broadcast,0.03,1,4.2666851797920655,4.056536371874195,4.164580099533506
211201,quartet,4096,sgd,calibrated_broadcast,0.03,1,1.043094950432171,1.0835599253500798,1.0028275778972122
211201,quartet,4096,sgd,sign_broadcast,0.01,1,1.0483652410477644,1.0996536375902999,1.0127459065970592
211201,quartet,4096,sgd,sign_broadcast,0.03,1,1.045036237841333,1.086666405682622,1.0041862050942574
211201,quartet,4096,adam,exact,0.003,1,0.04692091422678461,0.04471875199445666,0.0007424745047225117
211201,quartet,4096,adam,unit_broadcast,0.003,1,1.0444287065217461,1.0857508643292249,1.0040744445429128
211201,quartet,4096,adam,calibrated_broadcast,0.003,1,1.0432460573085776,1.0840091328521173,1.0026546409784716
211201,quartet,4096,adam,calibrated_broadcast,0.01,1,1.057106483385955,1.088638026286611,1.0130074786693908
211201,quartet,4096,adam,sign_broadcast,0.003,1,1.04324605119485,1.0840091570331012,1.0026546451436078
211201,quartet,4096,adam,sign_broadcast,0.01,1,1.0571064627224613,1.0886380101864002,1.0130074751197
211201,quartet,8192,sgd,exact,0.03,1,0.04675914184661338,0.04470839041206697,0.0007467339576341446
211201,quartet,8192,sgd,unit_broadcast,0.01,1,1.0100790184803983,1.0596648419137609,0.9733601051540266
211201,quartet,8192,sgd,unit_broadcast,0.03,1,10.570580442728314,9.799872767136117,10.16642131196808
211201,quartet,8192,sgd,calibrated_broadcast,0.03,1,1.0425737935580384,1.0865526693903171,1.0055637473093597
211201,quartet,8192,sgd,sign_broadcast,0.01,1,1.0312977291189243,1.0799410134215424,0.9937892609827899
211201,quartet,8192,sgd,sign_broadcast,0.03,3,0.9463765938521438,1.0009357984743303,0.9093357403124283
211201,quartet,8192,adam,exact,0.003,1,0.04762083365729385,0.045606136494946145,0.0016389823922597219
211201,quartet,8192,adam,unit_broadcast,0.003,1,0.9523006433607512,1.0056952334409335,0.9163090643424615
211201,quartet,8192,adam,calibrated_broadcast,0.003,3,0.946407375722245,1.0002626408330806,0.9098108427499023
211201,quartet,8192,adam,calibrated_broadcast,0.01,1,1.0260841024215805,1.067131991039869,0.9873187752796446
211201,quartet,8192,adam,sign_broadcast,0.003,3,0.9464076213053481,1.0002628705406915,0.9098110755132885
211201,quartet,8192,adam,sign_broadcast,0.01,1,1.026379153588799,1.067381572703374,0.9876199064172573
211201,quartet,9984,adam,exact,0.003,1,0.046912668690540976,0.04423668712563861,0.0007648205836055694
211201,quartet,11776,sgd,exact,0.03,1,0.04654096454527316,0.04406917328128175,0.0003799625777089157
211201,quartet,16384,sgd,exact,0.03,1,0.04695674747595779,0.04482013046906175,0.0007193353220725604
211201,quartet,16384,sgd,unit_broadcast,0.01,1,1.04093433466781,1.0852325261704774,1.0019924995818075
211201,quartet,16384,sgd,unit_broadcast,0.03,1,33.50078426873871,38.61949280191429,34.533663006905954
211201,quartet,16384,sgd,calibrated_broadcast,0.03,1,1.0430982741851418,1.0886158295822794,1.004438891287359
211201,quartet,16384,sgd,sign_broadcast,0.01,1,1.042708128190273,1.0843707475982396,1.0035380781594523
211201,quartet,16384,sgd,sign_broadcast,0.03,1,17.055582187294537,16.755392530908978,16.825266767389145
211201,quartet,16384,adam,exact,0.003,1,0.04749156848232418,0.045773252822907645,0.0012506102747188866
211201,quartet,16384,adam,unit_broadcast,0.003,1,1.0431139408157264,1.0844043830104357,1.0038459914145037
211201,quartet,16384,adam,calibrated_broadcast,0.003,1,1.042683548713747,1.0846310986983603,1.003295603870621
211201,quartet,16384,adam,calibrated_broadcast,0.01,1,1.1059947303009632,1.2076314622971411,1.0827623408545195
211201,quartet,16384,adam,sign_broadcast,0.003,1,1.0426835449929226,1.0846310979237928,1.0032955990820205
211201,quartet,16384,adam,sign_broadcast,0.01,1,1.1286717978609544,1.2361886837167124,1.1073849516794112
211201,nested,256,adam,calibrated_broadcast,0.01,1,0.7735668143049974,0.7520507142537118,0.7521638838150269
211201,nested,256,adam,sign_broadcast,0.01,1,0.7735668302281437,0.7520507293736989,0.7521639020393613
211201,nested,512,sgd,sign_broadcast,0.03,3,0.771837958982518,0.7508034732545854,0.7498686694095904
211201,nested,512,adam,exact,0.003,1,0.023767931036021858,0.022850021592364895,0.0007600616319639803
211201,nested,1024,sgd,exact,0.03,2,0.316851107161979,0.30245988486221453,0.293585639817182
211201,nested,1024,sgd,unit_broadcast,0.01,2,0.686584553752535,0.6747760885298852,0.6606172835468496
211201,nested,1024,sgd,unit_broadcast,0.03,5,0.6299873232303377,0.6220622829806117,0.6074910469042174
211201,nested,1024,sgd,calibrated_broadcast,0.03,2,0.8878660268268692,0.8568535661511796,0.8694949335887049
211201,nested,1024,sgd,sign_broadcast,0.01,2,0.7771119080230183,0.7550467823445592,0.7561876015719595
211201,nested,1024,sgd,sign_broadcast,0.03,1,0.774434806292179,0.7580684787477355,0.7540011250578709
211201,nested,1024,adam,exact,0.003,1,0.02375816501641345,0.023103866502629647,0.0007912330419986039
211201,nested,1024,adam,unit_broadcast,0.003,5,0.6729715204479916,0.6562188008255929,0.6516483503690547
211201,nested,1024,adam,calibrated_broadcast,0.003,5,0.7743814061756447,0.7513302612019191,0.7517719205834686
211201,nested,1024,adam,calibrated_broadcast,0.01,1,0.7930790360441009,0.7891836039466826,0.7729649126476723
211201,nested,1024,adam,sign_broadcast,0.003,5,0.7743814291885149,0.7513303442423449,0.7517719648168457
211201,nested,1024,adam,sign_broadcast,0.01,1,0.793079132385533,0.7891837452127769,0.7729650151105499
211201,nested,1792,sgd,exact,0.03,3,0.023425018765957283,0.022325546049030642,0.00036862001259242055
211201,nested,1792,sgd,sign_broadcast,0.01,3,0.7718756562984603,0.7508317259160957,0.7508292131999177
211201,nested,2560,adam,exact,0.003,1,0.02354126946331198,0.022588114787979546,0.00047787750656501637
211201,nested,2816,sgd,calibrated_broadcast,0.03,3,0.7299837249458341,0.7169438164062867,0.7073276996620358
211201,nested,3072,sgd,unit_broadcast,0.01,3,0.6546015470845726,0.6458490561709622,0.6343038551028399
211201,nested,3072,adam,calibrated_broadcast,0.01,3,0.7862424343432047,0.7452997282784395,0.7603102126068035
211201,nested,3072,adam,sign_broadcast,0.01,3,0.7862424576579442,0.7452996501217697,0.7603102261161592
211201,nested,4096,sgd,exact,0.03,1,0.02344750370110356,0.022738829905709947,0.00040429414823012135
211201,nested,4096,sgd,unit_broadcast,0.01,1,0.7543357318501018,0.7505264829494854,0.7359940321960953
211201,nested,4096,sgd,unit_broadcast,0.03,1,0.7980935313746358,0.7932676547813777,0.7818899790788105
211201,nested,4096,sgd,calibrated_broadcast,0.03,1,0.7408939322071451,0.7265357251876863,0.7172757124638145
211201,nested,4096,sgd,sign_broadcast,0.01,1,0.7763009700005208,0.7627847826147307,0.7564625622332054
211201,nested,4096,sgd,sign_broadcast,0.03,1,0.7757544246683152,0.773947136239689,0.7592826870341436
211201,nested,4096,adam,exact,0.003,1,0.02387290015486506,0.023202487494922576,0.0008124095601793195
211201,nested,4096,adam,unit_broadcast,0.003,1,0.7735115078512673,0.7641207787352529,0.7545742558208393
211201,nested,4096,adam,calibrated_broadcast,0.003,1,0.7742892513910944,0.768255641172561,0.7563911993070003
211201,nested,4096,adam,calibrated_broadcast,0.01,1,0.9084226658127977,0.9476316704804941,0.8955255357847618
211201,nested,4096,adam,sign_broadcast,0.003,1,0.7742892899595841,0.7682556538261269,0.756391227955769
211201,nested,4096,adam,sign_broadcast,0.01,1,0.8962411256247917,0.9337862060642208,0.8832388389882044
211201,nested,5120,adam,exact,0.003,1,0.023951603516317782,0.022553581081104196,0.0010379175823872504
211201,nested,8192,sgd,exact,0.03,1,0.0237500794761297,0.022879894279588163,0.00067121978611699
211201,nested,8192,sgd,unit_broadcast,0.01,1,0.773372725676569,0.7687505933896628,0.7548746115868405
211201,nested,8192,sgd,unit_broadcast,0.03,1,8.454205576258424,8.521583901180616,8.437386184570755
211201,nested,8192,sgd,calibrated_broadcast,0.03,1,0.7722264064374198,0.7516730572275139,0.7489770399584976
211201,nested,8192,sgd,sign_broadcast,0.01,1,0.7730308244233858,0.7674110006229783,0.7551746529092882
211201,nested,8192,sgd,sign_broadcast,0.03,1,0.7663009521500832,0.7620867477173099,0.7484502650313226
211201,nested,8192,adam,exact,0.003,1,0.02430573335336627,0.0236027753934468,0.0012933982086506333
211201,nested,8192,adam,unit_broadcast,0.003,1,0.7758762089665527,0.778110550352352,0.7596446449747434
211201,nested,8192,adam,calibrated_broadcast,0.003,1,0.7741284766020691,0.7730056771852108,0.7573287417440189
211201,nested,8192,adam,calibrated_broadcast,0.01,1,0.77733123539678,0.7614415176532939,0.75672840456112
211201,nested,8192,adam,sign_broadcast,0.003,1,0.7741285082000507,0.7730057302597981,0.7573287782592646
211201,nested,8192,adam,sign_broadcast,0.01,1,0.7786365792598429,0.7611848057842029,0.7576923757840475
211201,nested,10240,sgd,sign_broadcast,0.03,1,0.7850289990986186,0.7455142395931165,0.7600080207001272
211201,nested,15360,adam,exact,0.003,1,0.023620480515670533,0.02220751597426244,0.0005876427517159606
211201,nested,16384,sgd,exact,0.03,1,0.023458747868007022,0.0226280395117021,0.000381593591693409
211201,nested,16384,sgd,unit_broadcast,0.01,1,0.7691703355385426,0.7580883647485585,0.7498130502392799
211201,nested,16384,sgd,unit_broadcast,0.03,1,13.004818094145222,13.076973277608968,12.976462264914215
211201,nested,16384,sgd,calibrated_broadcast,0.03,1,0.7743557664312817,0.7520622362588083,0.7530702859615975
211201,nested,16384,sgd,sign_broadcast,0.01,1,0.7744582078249262,0.7681088045549239,0.7562551480428844
211201,nested,16384,sgd,sign_broadcast,0.03,1,12.158514848980113,11.96644200600004,12.060351808677762
211201,nested,16384,adam,exact,0.003,1,0.023514031523002327,0.02276239314216922,0.0004922399744926254
211201,nested,16384,adam,unit_broadcast,0.003,1,0.771418112619443,0.7581126186233729,0.7518234387493647
211201,nested,16384,adam,calibrated_broadcast,0.003,1,0.7717122009393669,0.7601162152718492,0.7522212268978601
211201,nested,16384,adam,calibrated_broadcast,0.01,1,0.7770348223526142,0.7601627998843836,0.7560619321152893
211201,nested,16384,adam,sign_broadcast,0.003,1,0.7717121663744404,0.7601161441368645,0.7522211892152466
211201,nested,16384,adam,sign_broadcast,0.01,1,0.7785424915627384,0.7613883397311076,0.7574575476750727
211202,matching,512,adam,calibrated_broadcast,0.01,3,0.022373553988653518,0.022657861002058757,0.0005398155202448847
211202,matching,512,adam,sign_broadcast,0.01,3,0.022373553647938728,0.022657860853435772,0.0005398155400307193
211202,matching,1024,sgd,exact,0.03,2,0.02252552803031995,0.023189974897702297,0.0006979270775453364
211202,matching,1024,sgd,unit_broadcast,0.01,2,0.029947994163788974,0.031523743129704185,0.008893452479919897
211202,matching,1024,sgd,unit_broadcast,0.03,3,0.022180773136153298,0.02248303098713512,0.0002619902775015385
211202,matching,1024,sgd,calibrated_broadcast,0.03,2,0.1866889855638951,0.19016868677008109,0.1631162661899118
211202,matching,1024,sgd,sign_broadcast,0.01,2,0.02302724350615972,0.023516169308756822,0.001022042726492669
211202,matching,1024,sgd,sign_broadcast,0.03,3,0.02219588237790197,0.022481327316130076,0.0002583619952005397
211202,matching,1024,adam,exact,0.003,2,0.1835385094596927,0.1816561820375101,0.1626311863739606
211202,matching,1024,adam,unit_broadcast,0.003,2,0.02249012450666129,0.023207261288702447,0.0007878473852207599
211202,matching,1024,adam,calibrated_broadcast,0.003,2,0.022301770829339346,0.02261651803607166,0.0003344933057287659
211202,matching,1024,adam,calibrated_broadcast,0.01,1,0.022430720312227447,0.022836529922663662,0.0007964625279436364
211202,matching,1024,adam,sign_broadcast,0.003,2,0.022301771593808348,0.02261651869171071,0.0003344938489793216
211202,matching,1024,adam,sign_broadcast,0.01,1,0.02243072077269425,0.02283652995995785,0.0007964628785434008
211202,matching,2304,adam,unit_broadcast,0.003,2,0.022089683668205712,0.02238911162310505,0.00023408109596040233
211202,matching,2304,adam,calibrated_broadcast,0.003,2,0.0221349350018047,0.022448438901582397,0.00026243612989526415
211202,matching,2304,adam,sign_broadcast,0.003,2,0.022134936089788608,0.022448440136088113,0.00026243687395632593
211202,matching,2816,sgd,unit_broadcast,0.01,1,0.02206063626659624,0.02249037576576191,0.00024349011173662195
211202,matching,3328,sgd,exact,0.03,2,0.02193340542677287,0.02230475916779734,0.00016928327058508263
211202,matching,3328,sgd,sign_broadcast,0.01,3,0.021998087468593875,0.02237635795982918,0.00016964262302727884
211202,matching,3328,adam,exact,0.003,1,0.022087866030956905,0.022477061169374212,0.0004508209697222368
211202,matching,4096,sgd,exact,0.03,1,0.022193084680474786,0.022596400379479464,0.00028407013289203156
211202,matching,4096,sgd,unit_broadcast,0.01,1,0.022146020610378916,0.022490726661103733,0.0002505797834617004
211202,matching,4096,sgd,unit_broadcast,0.03,1,0.02219749388376017,0.022594318957698256,0.00032554076679040486
211202,matching,4096,sgd,calibrated_broadcast,0.03,2,0.023121968465692214,0.023483094870521602,0.0009779494902849254
211202,matching,4096,sgd,sign_broadcast,0.01,1,0.022164880370727218,0.02251382207047917,0.00025647260466580917
