budget,endpoint,task,optimizer,rate_view,metric,contrast,seed,difference
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211204,-0.04580154018397853
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211205,-0.038284669778837155
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211206,0.00016394658272167462
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211207,0.0021864700530755954
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211208,-0.19032045953299614
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211209,-0.06340252106531252
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211210,-0.011036606105786162
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211211,0.010869042877129975
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211212,-0.008486008587161531
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211213,-0.013254050902731684
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211214,0.03131769809300233
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211215,0.0012907320500510355
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211216,-0.005748709943666497
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211217,-0.008989547920146057
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211218,0.012081272598313375
16384,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211219,-0.08077769879611385
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211200,0.7343425884956928
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211201,0.7513311987748721
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211202,0.7607872952418538
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211203,0.7154595602705532
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211204,0.7501725726647664
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211205,0.7533319502018347
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211206,0.7458249155003623
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211207,0.7503268143798726
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211208,0.7228793422861937
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211209,0.7644276547101669
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211210,0.7676006284518637
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211211,0.7572536586903679
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211212,0.7400723372075334
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211213,0.7661532964047642
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211214,0.698384262888786
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211215,0.753475089252655
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211216,0.7235852641350853
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211217,0.742632617758335
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211218,0.7657785579251254
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus exact,211219,0.7508752625219459
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211200,0.7671614645709096
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211201,0.7555696921407966
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211202,0.7389622914067819
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211203,0.718735218612259
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211204,0.7974509397471945
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211205,0.7870093482979276
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211206,0.7483482301273512
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211207,0.7463191795065043
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211208,0.9192045109253286
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211209,0.8262383022775113
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211210,0.7726104469941576
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211211,0.7485127714606017
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211212,0.7491313275884423
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211213,0.7787331991951013
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211214,0.6679404751591441
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211215,0.7576921324533794
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211216,0.7295529242003997
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211217,0.7495131942636778
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211218,0.7529361872073438
16384,terminal,nested,adam,selected_rate,population_nmse,calibrated_broadcast minus exact,211219,0.8264204761699421
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211200,0.7670934698046765
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211201,0.75696530770058
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211202,0.7403938903818509
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211203,0.718759327510079
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211204,0.7974403782850513
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211205,0.7892472590452673
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211206,0.7479106694578519
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211207,0.7463193526300527
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211208,0.9042360314500884
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211209,0.8711677282026846
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211210,0.7652394588074926
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211211,0.7485101261791344
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211212,0.7501788883938971
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211213,0.7787331911124765
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211214,0.6679386196371171
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211215,0.7576634330065617
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211216,0.7295568693025682
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211217,0.7498385769512209
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211218,0.7529331006929664
16384,terminal,nested,adam,selected_rate,population_nmse,sign_broadcast minus exact,211219,0.8231504873438349
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211200,-0.03281887607521683
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211201,-0.004238493365924523
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211202,0.02182500383507191
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211203,-0.003275658341705734
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211204,-0.04727836708242805
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211205,-0.033677398096092825
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211206,-0.0025233146269888485
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211207,0.004007634873368304
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211208,-0.19632516863913496
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211209,-0.061810647567344335
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211210,-0.005009818542293876
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211211,0.008740887229766181
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211212,-0.009058990380908849
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211213,-0.01257990279033716
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211214,0.030443787729641847
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211215,-0.0042170432007243575
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211216,-0.005967660065314462
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211217,-0.006880576505342795
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211218,0.012842370717781604
16384,terminal,nested,adam,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211219,-0.07554521364799616
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211200,0.7259587007647966
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211201,0.7457115876705356
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211202,0.7662225212561117
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211203,0.7169080696561292
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211204,0.7604322964348459
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211205,0.7962170783406451
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211206,0.721889662757257
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211207,0.7480571607287667
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211208,0.7231225904321597
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211209,0.7884317085301037
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211210,2.4303665626216824
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211211,0.7614145345197113
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211212,0.7635344396258301
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211213,0.7504887488173992
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211214,0.6819988991807364
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211215,0.7676356314686966
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211216,0.7340646840625585
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211217,0.7445081950335164
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211218,0.7698947170734247
16384,terminal,nested,sgd,selected_rate,test_nmse,unit_broadcast minus exact,211219,0.6629251319595142
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211200,0.7411667169363467
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211201,0.7508970185632746
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211202,0.7582032527606137
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211203,0.7629480707465449
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211204,0.7643817155028805
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211205,0.7693277774915237
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211206,0.7129952914177076
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211207,0.7506037719482462
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211208,0.7497036892813235
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211209,0.7791846669087099
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211210,0.7717034399050167
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211211,0.7588155555590531
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211212,0.7611827384006099
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211213,0.7052515698073775
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211214,0.7087310713006003
16384,terminal,nested,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact,211215,0.7694063783768639
