seed,reliability_heterogeneity,method,step_size,initial_test_loss,test_loss_after_one_step,one_step_test_loss_decrease,final_train_loss,final_test_loss,final_test_accuracy,mean_final_gain,minimum_input_rate
8227,2,adaptive_global_shunt,23.93139321,0.3924725017,0.3914310322,0.001041469489,0.379496977,0.3790237352,0.99609375,0.2292783564,0
8227,2,adaptive_shuffled_shunt,23.93139321,0.3924725017,0.3922786785,0.0001938231962,0.361647671,0.3611563978,0.9990234375,0.6167179878,0
8227,2,adaptive_point_gate,23.93139321,0.3924725017,0.3908472246,0.001625277182,0.3559180476,0.3541117716,0.9985351562,0.5380862071,0
8228,0,exact_clean_bp,23.92629643,0.3932780353,0.389269386,0.004008649297,0.3507773106,0.3492454474,0.9975585938,1,0
8228,0,noisy_no_shunt,23.92629643,0.3932780353,0.3896165538,0.003661481579,0.3512785214,0.3497762292,0.9975585938,1,0
8228,0,initial_oracle_shunt,23.92629643,0.3932780353,0.3896165538,0.003661481579,0.3512785214,0.3497762292,0.9975585938,1,0
8228,0,adaptive_local_shunt,23.92629643,0.3932780353,0.3898832781,0.003394757268,0.361442609,0.3607894402,0.998046875,0.4510610182,0
8228,0,adaptive_global_shunt,23.92629643,0.3932780353,0.3896165538,0.003661481579,0.359587722,0.3585456733,0.9965820312,0.6095429691,0
8228,0,adaptive_shuffled_shunt,23.92629643,0.3932780353,0.3899523351,0.003325700243,0.3632584392,0.3625536061,0.9965820312,0.4615472014,0
8228,0,adaptive_point_gate,23.92629643,0.3932780353,0.3898832781,0.003394757268,0.361442609,0.3607894402,0.998046875,0.4510610182,0
8228,1,exact_clean_bp,23.92629643,0.3932780353,0.389269386,0.004008649297,0.3507773106,0.3492454474,0.9975585938,1,0
8228,1,noisy_no_shunt,23.92629643,0.3932780353,0.3898474834,0.003430551992,0.351378211,0.3500688199,0.9970703125,1,0
8228,1,initial_oracle_shunt,23.92629643,0.3932780353,0.389893772,0.003384263358,0.3585276787,0.3576884695,0.9965820312,0.7598785813,0
8228,1,adaptive_local_shunt,23.92629643,0.3932780353,0.3898575992,0.003420436153,0.3636254993,0.3633232035,0.998046875,0.588732677,0
8228,1,adaptive_global_shunt,23.92629643,0.3932780353,0.3898624129,0.003415622416,0.3646096866,0.3639437576,0.998046875,0.5985390261,0
8228,1,adaptive_shuffled_shunt,23.92629643,0.3932780353,0.3902931104,0.002984924941,0.3646453719,0.3638826155,0.9985351562,0.6611459209,0
8228,1,adaptive_point_gate,23.92629643,0.3932780353,0.3898575992,0.003420436153,0.3636254993,0.3633232035,0.998046875,0.588732677,0
8228,2,exact_clean_bp,23.92629643,0.3932780353,0.389269386,0.004008649297,0.3507773106,0.3492454474,0.9975585938,1,0
8228,2,noisy_no_shunt,23.92629643,0.3932780353,0.3887785897,0.004499445645,0.3584800804,0.3570116323,0.9946289062,1,0
8228,2,initial_oracle_shunt,23.92629643,0.3932780353,0.3897260255,0.003552009889,0.3621730624,0.3615720921,0.9951171875,0.6464538489,0
8228,2,adaptive_local_shunt,23.92629643,0.3932780353,0.3899101319,0.003367903483,0.3661290178,0.3656018587,0.9936523438,0.69906576,0
8228,2,adaptive_global_shunt,23.92629643,0.3932780353,0.3916437323,0.001634303089,0.3868681859,0.3872026461,0.99609375,0.2182083435,0
8228,2,adaptive_shuffled_shunt,23.92629643,0.3932780353,0.3893544784,0.003923556925,0.3670150371,0.365477596,0.9951171875,0.6250176654,0
8228,2,adaptive_point_gate,23.92629643,0.3932780353,0.3899101319,0.003367903483,0.3661290178,0.3656018587,0.9936523438,0.69906576,0
8229,0,exact_clean_bp,23.88668937,0.3945824192,0.390205347,0.004377072156,0.3474397511,0.3516297351,0.9970703125,1,0
8229,0,noisy_no_shunt,23.88668937,0.3945824192,0.3900886322,0.004493787023,0.3503748903,0.354395251,0.9975585938,1,0
8229,0,initial_oracle_shunt,23.88668937,0.3945824192,0.3900886322,0.004493787023,0.3503748903,0.354395251,0.9975585938,1,0
8229,0,adaptive_local_shunt,23.88668937,0.3945824192,0.3903049425,0.004277476718,0.3597044539,0.3637636461,0.9946289062,0.4424296164,0
8229,0,adaptive_global_shunt,23.88668937,0.3945824192,0.3901270782,0.004455341029,0.3606586563,0.3645413391,0.9936523438,0.5166804488,0
8229,0,adaptive_shuffled_shunt,23.88668937,0.3945824192,0.3904675093,0.004114909911,0.3618434528,0.3655565233,0.9970703125,0.4951036321,0
8229,0,adaptive_point_gate,23.88668937,0.3945824192,0.3903049425,0.004277476718,0.3597044539,0.3637636461,0.9946289062,0.4424296164,0
8229,1,exact_clean_bp,23.88668937,0.3945824192,0.390205347,0.004377072156,0.3474397511,0.3516297351,0.9970703125,1,0
8229,1,noisy_no_shunt,23.88668937,0.3945824192,0.3909178159,0.003664603345,0.3495776628,0.3539986142,0.998046875,1,0
8229,1,initial_oracle_shunt,23.88668937,0.3945824192,0.3914199194,0.003162499808,0.3573455109,0.3610226178,1,0.7598785813,0
8229,1,adaptive_local_shunt,23.88668937,0.3945824192,0.3910237361,0.003558683097,0.3620812533,0.3657985727,0.99609375,0.4207712644,0
8229,1,adaptive_global_shunt,23.88668937,0.3945824192,0.3909178159,0.003664603345,0.3669638856,0.3704015813,0.9926757812,0.3169489366,0
8229,1,adaptive_shuffled_shunt,23.88668937,0.3945824192,0.3910928734,0.003489545763,0.3635998865,0.368078106,0.9892578125,0.5542908567,0
8229,1,adaptive_point_gate,23.88668937,0.3945824192,0.3910237361,0.003558683097,0.3620812533,0.3657985727,0.99609375,0.4207712644,0
8229,2,exact_clean_bp,23.88668937,0.3945824192,0.390205347,0.004377072156,0.3474397511,0.3516297351,0.9970703125,1,0
8229,2,noisy_no_shunt,23.88668937,0.3945824192,0.3888915043,0.005690914902,0.3620550717,0.3659296956,0.9975585938,1,0
8229,2,initial_oracle_shunt,23.88668937,0.3945824192,0.390979011,0.003603408187,0.3652719609,0.3691768729,0.9975585938,0.6464538489,0
8229,2,adaptive_local_shunt,23.88668937,0.3945824192,0.3908495903,0.003732828848,0.369153183,0.3726120306,0.9975585938,0.5247714166,0
8229,2,adaptive_global_shunt,23.88668937,0.3945824192,0.3929395117,0.001642907526,0.3816660951,0.3836164944,0.998046875,0.1220253029,0
8229,2,adaptive_shuffled_shunt,23.88668937,0.3945824192,0.3894331057,0.005149313541,0.3708111179,0.3732879037,1,0.6664056609,0
8229,2,adaptive_point_gate,23.88668937,0.3945824192,0.3908495903,0.003732828848,0.369153183,0.3726120306,0.9975585938,0.5247714166,0
8230,0,exact_clean_bp,24.00130651,0.3942505947,0.3898508304,0.004399764319,0.3440907664,0.3448585166,0.9985351562,1,0
8230,0,noisy_no_shunt,24.00130651,0.3942505947,0.3910162959,0.003234298874,0.3464739452,0.347977271,0.9946289062,1,0
8230,0,initial_oracle_shunt,24.00130651,0.3942505947,0.3910162959,0.003234298874,0.3464739452,0.347977271,0.9946289062,1,0
8230,0,adaptive_local_shunt,24.00130651,0.3942505947,0.3918994705,0.002351124203,0.356274675,0.3576572607,0.9970703125,0.5072576301,0
8230,0,adaptive_global_shunt,24.00130651,0.3942505947,0.3910786739,0.003171920793,0.3569094219,0.3583974953,0.9956054688,0.581781459,0
8230,0,adaptive_shuffled_shunt,24.00130651,0.3942505947,0.3918121479,0.002438446868,0.3586087341,0.3599049363,0.99609375,0.4699439305,0
8230,0,adaptive_point_gate,24.00130651,0.3942505947,0.3918994705,0.002351124203,0.356274675,0.3576572607,0.9970703125,0.5072576301,0
8230,1,exact_clean_bp,24.00130651,0.3942505947,0.3898508304,0.004399764319,0.3440907664,0.3448585166,0.9985351562,1,0
8230,1,noisy_no_shunt,24.00130651,0.3942505947,0.3896176766,0.004632918092,0.346798869,0.3483765086,0.9985351562,1,0
8230,1,initial_oracle_shunt,24.00130651,0.3942505947,0.3902228819,0.004027712868,0.3561726798,0.3569598633,0.9985351562,0.7598785813,0
8230,1,adaptive_local_shunt,24.00130651,0.3942505947,0.3899366913,0.004313903397,0.3594933533,0.3601643573,0.9995117188,0.6029244716,0
8230,1,adaptive_global_shunt,24.00130651,0.3942505947,0.3905627776,0.003687817123,0.3653958417,0.3669802094,0.9985351562,0.3879361561,0
8230,1,adaptive_shuffled_shunt,24.00130651,0.3942505947,0.3901621989,0.004088395879,0.3566524723,0.3577868942,0.9990234375,0.6398680231,0
8230,1,adaptive_point_gate,24.00130651,0.3942505947,0.3899366913,0.004313903397,0.3594933533,0.3601643573,0.9995117188,0.6029244716,0
8230,2,exact_clean_bp,24.00130651,0.3942505947,0.3898508304,0.004399764319,0.3440907664,0.3448585166,0.9985351562,1,0
8230,2,noisy_no_shunt,24.00130651,0.3942505947,0.3904332866,0.003817308116,0.3508029487,0.35171415,0.998046875,1,0
8230,2,initial_oracle_shunt,24.00130651,0.3942505947,0.3908086953,0.003441899387,0.3589196837,0.3593569226,0.9975585938,0.6464538489,0
8230,2,adaptive_local_shunt,24.00130651,0.3942505947,0.3912266377,0.003023957053,0.3661795205,0.3677531847,0.9990234375,0.5021465351,0
8230,2,adaptive_global_shunt,24.00130651,0.3942505947,0.3936785578,0.0005720369316,0.3779665768,0.379643127,0.9990234375,0.08901028626,0
8230,2,adaptive_shuffled_shunt,24.00130651,0.3942505947,0.3927740417,0.00147655306,0.3701144674,0.3710314935,0.9873046875,0.4815120291,0
8230,2,adaptive_point_gate,24.00130651,0.3942505947,0.3912266377,0.003023957053,0.3661795205,0.3677531847,0.9990234375,0.5021465351,0
8231,0,exact_clean_bp,23.91333127,0.3926830661,0.3885963101,0.004086756043,0.347023718,0.3491450171,0.9985351562,1,0
8231,0,noisy_no_shunt,23.91333127,0.3926830661,0.388577203,0.004105863113,0.3506303581,0.3535075597,0.99609375,1,0
8231,0,initial_oracle_shunt,23.91333127,0.3926830661,0.388577203,0.004105863113,0.3506303581,0.3535075597,0.99609375,1,0
8231,0,adaptive_local_shunt,23.91333127,0.3926830661,0.3891261152,0.003556950902,0.3633739479,0.3656063211,0.9970703125,0.4242074519,0
8231,0,adaptive_global_shunt,23.91333127,0.3926830661,0.388864756,0.003818310093,0.3625320241,0.3647948093,0.9965820312,0.4676681422,0
8231,0,adaptive_shuffled_shunt,23.91333127,0.3926830661,0.3889536621,0.003729403998,0.3635812011,0.3656522183,0.9975585938,0.3953187162,0
8231,0,adaptive_point_gate,23.91333127,0.3926830661,0.3891261152,0.003556950902,0.3633739479,0.3656063211,0.9970703125,0.4242074519,0
8231,1,exact_clean_bp,23.91333127,0.3926830661,0.3885963101,0.004086756043,0.347023718,0.3491450171,0.9985351562,1,0
8231,1,noisy_no_shunt,23.91333127,0.3926830661,0.3880795707,0.004603495446,0.3499543703,0.3518960921,1,1,0
8231,1,initial_oracle_shunt,23.91333127,0.3926830661,0.3886114159,0.004071650218,0.3552292245,0.3564671425,0.9990234375,0.7598785813,0
8231,1,adaptive_local_shunt,23.91333127,0.3926830661,0.3886466187,0.004036447404,0.3610143017,0.361861641,0.9995117188,0.5734091883,0
8231,1,adaptive_global_shunt,23.91333127,0.3926830661,0.3889642387,0.003718827392,0.3644337551,0.3654236736,0.9990234375,0.3668872279,0
8231,1,adaptive_shuffled_shunt,23.91333127,0.3926830661,0.3886800025,0.004003063572,0.3632194634,0.3635579355,1,0.61167687,0
8231,1,adaptive_point_gate,23.91333127,0.3926830661,0.3886466187,0.004036447404,0.3610143017,0.361861641,0.9995117188,0.5734091883,0
8231,2,exact_clean_bp,23.91333127,0.3926830661,0.3885963101,0.004086756043,0.347023718,0.3491450171,0.9985351562,1,0
8231,2,noisy_no_shunt,23.91333127,0.3926830661,0.3903421724,0.002340893689,0.3485315345,0.3513336608,0.9985351562,1,0
8231,2,initial_oracle_shunt,23.91333127,0.3926830661,0.3888988231,0.003784243014,0.3563958109,0.3579037084,0.9990234375,0.6464538489,0
8231,2,adaptive_local_shunt,23.91333127,0.3926830661,0.3885349189,0.004148147196,0.3613358535,0.3631263922,0.9985351562,0.4504205482,0
8231,2,adaptive_global_shunt,23.91333127,0.3926830661,0.3887338788,0.003949187329,0.3761321139,0.377594018,0.9975585938,0.1084974584,0
8231,2,adaptive_shuffled_shunt,23.91333127,0.3926830661,0.3883023078,0.004380758272,0.3653588397,0.3674390044,0.9970703125,0.5700622451,0
8231,2,adaptive_point_gate,23.91333127,0.3926830661,0.3885349189,0.004148147196,0.3613358535,0.3631263922,0.9985351562,0.4504205482,0
8232,0,exact_clean_bp,23.77157935,0.3941274716,0.390012669,0.004114802637,0.3545378842,0.3544203676,0.9985351562,1,0
8232,0,noisy_no_shunt,23.77157935,0.3941274716,0.3893252737,0.004802197935,0.3569838064,0.3565035686,0.99609375,1,0
8232,0,initial_oracle_shunt,23.77157935,0.3941274716,0.3893252737,0.004802197935,0.3569838064,0.3565035686,0.99609375,1,0
8232,0,adaptive_local_shunt,23.77157935,0.3941274716,0.389936339,0.004191132615,0.3709610196,0.3697763131,0.9990234375,0.4399024319,0
8232,0,adaptive_global_shunt,23.77157935,0.3941274716,0.3893791004,0.0047483712,0.3679826638,0.3662889281,0.9975585938,0.4789432252,0
8232,0,adaptive_shuffled_shunt,23.77157935,0.3941274716,0.3897699476,0.004357523977,0.3714348652,0.3695464628,0.9985351562,0.4575707196,0
8232,0,adaptive_point_gate,23.77157935,0.3941274716,0.389936339,0.004191132615,0.3709610196,0.3697763131,0.9990234375,0.4399024319,0
8232,1,exact_clean_bp,23.77157935,0.3941274716,0.390012669,0.004114802637,0.3545378842,0.3544203676,0.9985351562,1,0
8232,1,noisy_no_shunt,23.77157935,0.3941274716,0.3895802093,0.004547262345,0.3578919173,0.3577701908,0.9931640625,1,0
8232,1,initial_oracle_shunt,23.77157935,0.3941274716,0.3898555305,0.004271941096,0.3655704199,0.3641597198,0.998046875,0.7598785813,0
8232,1,adaptive_local_shunt,23.77157935,0.3941274716,0.3899588249,0.004168646679,0.3664704032,0.3650302074,0.9975585938,0.6200633308,0
8232,1,adaptive_global_shunt,23.77157935,0.3941274716,0.3906717929,0.003455678688,0.3708591208,0.3695163803,0.99609375,0.5071792435,0
8232,1,adaptive_shuffled_shunt,23.77157935,0.3941274716,0.3904629255,0.003664546081,0.3656625673,0.3655000369,0.9921875,0.6422273589,0
8232,1,adaptive_point_gate,23.77157935,0.3941274716,0.3899588249,0.004168646679,0.3664704032,0.3650302074,0.9975585938,0.6200633308,0
8232,2,exact_clean_bp,23.77157935,0.3941274716,0.390012669,0.004114802637,0.3545378842,0.3544203676,0.9985351562,1,0
8232,2,noisy_no_shunt,23.77157935,0.3941274716,0.392193047,0.001934424669,0.3693145209,0.3677062469,0.9995117188,1,0
8232,2,initial_oracle_shunt,23.77157935,0.3941274716,0.3917504197,0.002377051969,0.3712921864,0.3682947739,0.9995117188,0.6464538489,0
8232,2,adaptive_local_shunt,23.77157935,0.3941274716,0.3906472323,0.003480239369,0.381123246,0.3778624496,0.9985351562,0.5323794804,0
8232,2,adaptive_global_shunt,23.77157935,0.3941274716,0.3917545591,0.002372912508,0.3874614289,0.3848055648,0.998046875,0.364594266,0
8232,2,adaptive_shuffled_shunt,23.77157935,0.3941274716,0.3932937905,0.0008336810825,0.3782196407,0.3766734084,1,0.6146792211,0
8232,2,adaptive_point_gate,23.77157935,0.3941274716,0.3906472323,0.003480239369,0.381123246,0.3778624496,0.9985351562,0.5323794804,0
8233,0,exact_clean_bp,23.86053924,0.3943552494,0.3896761316,0.004679117832,0.3405120582,0.3427689497,0.9975585938,1,0
8233,0,noisy_no_shunt,23.86053924,0.3943552494,0.3914935736,0.002861675855,0.3444138919,0.3464204616,0.9990234375,1,0
8233,0,initial_oracle_shunt,23.86053924,0.3943552494,0.3914935736,0.002861675855,0.3444138919,0.3464204616,0.9990234375,1,0
8233,0,adaptive_local_shunt,23.86053924,0.3943552494,0.391405831,0.002949418362,0.3535816885,0.3552671004,0.9970703125,0.4922972448,0
8233,0,adaptive_global_shunt,23.86053924,0.3943552494,0.3914935736,0.002861675855,0.3523185257,0.3540090458,0.9970703125,0.5234369217,0
8233,0,adaptive_shuffled_shunt,23.86053924,0.3943552494,0.3929048133,0.001450436071,0.3563387402,0.358233822,0.9990234375,0.5429892622,0
8233,0,adaptive_point_gate,23.86053924,0.3943552494,0.391405831,0.002949418362,0.3535816885,0.3552671004,0.9970703125,0.4922972448,0
8233,1,exact_clean_bp,23.86053924,0.3943552494,0.3896761316,0.004679117832,0.3405120582,0.3427689497,0.9975585938,1,0
8233,1,noisy_no_shunt,23.86053924,0.3943552494,0.3918276615,0.002527587953,0.345525753,0.3472813085,0.998046875,1,0
8233,1,initial_oracle_shunt,23.86053924,0.3943552494,0.3907923345,0.003562914908,0.3519517664,0.3540567321,0.9965820312,0.7598785813,0
8233,1,adaptive_local_shunt,23.86053924,0.3943552494,0.3921541718,0.002201077583,0.3545479819,0.3562674867,0.99609375,0.4367694128,0
8233,1,adaptive_global_shunt,23.86053924,0.3943552494,0.3920536286,0.002301620805,0.360633804,0.3622035827,0.9956054688,0.2819530698,0
8233,1,adaptive_shuffled_shunt,23.86053924,0.3943552494,0.3921271017,0.002228147729,0.3595606211,0.3619317064,0.9985351562,0.5576644833,0
8233,1,adaptive_point_gate,23.86053924,0.3943552494,0.3921541718,0.002201077583,0.3545479819,0.3562674867,0.99609375,0.4367694128,0
8233,2,exact_clean_bp,23.86053924,0.3943552494,0.3896761316,0.004679117832,0.3405120582,0.3427689497,0.9975585938,1,0
8233,2,noisy_no_shunt,23.86053924,0.3943552494,0.3909151839,0.00344006547,0.3612005624,0.3634435345,0.998046875,1,0
8233,2,initial_oracle_shunt,23.86053924,0.3943552494,0.3909125064,0.003442743019,0.3558268375,0.3583666523,0.9985351562,0.6464538489,0
8233,2,adaptive_local_shunt,23.86053924,0.3943552494,0.390955079,0.003400170377,0.3615535665,0.3640337944,0.9975585938,0.4908798362,0
8233,2,adaptive_global_shunt,23.86053924,0.3943552494,0.3915173977,0.002837851697,0.3799349469,0.3812544549,0.9985351562,0.1944749487,0
8233,2,adaptive_shuffled_shunt,23.86053924,0.3943552494,0.3913389417,0.003016307706,0.3773796764,0.379384242,1,0.6196469706,0
8233,2,adaptive_point_gate,23.86053924,0.3943552494,0.390955079,0.003400170377,0.3615535665,0.3640337944,0.9975585938,0.4908798362,0
8234,0,exact_clean_bp,23.99564159,0.3954038569,0.390696032,0.004707824882,0.332690275,0.339030891,0.9985351562,1,0
8234,0,noisy_no_shunt,23.99564159,0.3954038569,0.3916973918,0.003706465058,0.3350128775,0.340699796,0.9990234375,1,0
8234,0,initial_oracle_shunt,23.99564159,0.3954038569,0.3916973918,0.003706465058,0.3350128775,0.340699796,0.9990234375,1,0
8234,0,adaptive_local_shunt,23.99564159,0.3954038569,0.3918965206,0.003507336235,0.3459253416,0.3511831644,0.998046875,0.6167189637,0
8234,0,adaptive_global_shunt,23.99564159,0.3954038569,0.3917373617,0.00366649511,0.3456160668,0.3513322242,0.9975585938,0.6106347124,0
8234,0,adaptive_shuffled_shunt,23.99564159,0.3954038569,0.3919810612,0.003422795684,0.3479909137,0.3531855697,0.998046875,0.5739049762,0
8234,0,adaptive_point_gate,23.99564159,0.3954038569,0.3918965206,0.003507336235,0.3459253416,0.3511831644,0.998046875,0.6167189637,0
8234,1,exact_clean_bp,23.99564159,0.3954038569,0.390696032,0.004707824882,0.332690275,0.339030891,0.9985351562,1,0
8234,1,noisy_no_shunt,23.99564159,0.3954038569,0.391151036,0.004252820873,0.3397102261,0.3457414526,1,1,0
8234,1,initial_oracle_shunt,23.99564159,0.3954038569,0.3915459686,0.003857888285,0.3452138271,0.3514361659,0.998046875,0.7598785813,0
8234,1,adaptive_local_shunt,23.99564159,0.3954038569,0.3927252786,0.002678578217,0.3556959437,0.3621260012,0.9990234375,0.4957477389,0
8234,1,adaptive_global_shunt,23.99564159,0.3954038569,0.3925217821,0.00288207478,0.3600710318,0.3653410485,0.9970703125,0.3475738663,0
8234,1,adaptive_shuffled_shunt,23.99564159,0.3954038569,0.3919421535,0.003461703373,0.3527101042,0.3569220022,0.9990234375,0.4769878206,0
8234,1,adaptive_point_gate,23.99564159,0.3954038569,0.3927252786,0.002678578217,0.3556959437,0.3621260012,0.9990234375,0.4957477389,0
8234,2,exact_clean_bp,23.99564159,0.3954038569,0.390696032,0.004707824882,0.332690275,0.339030891,0.9985351562,1,0
8234,2,noisy_no_shunt,23.99564159,0.3954038569,0.3912769788,0.004126878041,0.3391493178,0.3455619643,0.9892578125,1,0
8234,2,initial_oracle_shunt,23.99564159,0.3954038569,0.3926247052,0.002779151608,0.350562745,0.3570885514,0.99609375,0.6464538489,0
8234,2,adaptive_local_shunt,23.99564159,0.3954038569,0.3919886718,0.003415185026,0.3548673306,0.3613916573,0.9975585938,0.4763550996,0
8234,2,adaptive_global_shunt,23.99564159,0.3954038569,0.392561464,0.002842392875,0.3713157683,0.3756414912,0.9956054688,0.08021247019,0
8234,2,adaptive_shuffled_shunt,23.99564159,0.3954038569,0.3916550363,0.003748820581,0.3597922827,0.3660297669,0.9750976562,0.5314543486,0
8234,2,adaptive_point_gate,23.99564159,0.3954038569,0.3919886718,0.003415185026,0.3548673306,0.3613916573,0.9975585938,0.4763550996,0
8235,0,exact_clean_bp,23.92243782,0.3946506385,0.3898563832,0.004794255298,0.3373769008,0.343536444,0.9975585938,1,0
8235,0,noisy_no_shunt,23.92243782,0.3946506385,0.3891723838,0.005478254703,0.340187725,0.344365601,0.9970703125,1,0
8235,0,initial_oracle_shunt,23.92243782,0.3946506385,0.3891723838,0.005478254703,0.340187725,0.344365601,0.9970703125,1,0
8235,0,adaptive_local_shunt,23.92243782,0.3946506385,0.3893367038,0.005313934658,0.3527046582,0.358087827,0.9936523438,0.3636543351,0
8235,0,adaptive_global_shunt,23.92243782,0.3946506385,0.3891723838,0.005478254703,0.3513610621,0.3567963607,0.9912109375,0.3933928922,0
8235,0,adaptive_shuffled_shunt,23.92243782,0.3946506385,0.3896448624,0.005005776063,0.3554991494,0.3613326838,0.9946289062,0.4100086553,0
8235,0,adaptive_point_gate,23.92243782,0.3946506385,0.3893367038,0.005313934658,0.3527046582,0.358087827,0.9936523438,0.3636543351,0
8235,1,exact_clean_bp,23.92243782,0.3946506385,0.3898563832,0.004794255298,0.3373769008,0.343536444,0.9975585938,1,0
8235,1,noisy_no_shunt,23.92243782,0.3946506385,0.388971266,0.005679372463,0.3392222693,0.3461551886,0.9970703125,1,0
8235,1,initial_oracle_shunt,23.92243782,0.3946506385,0.3901738467,0.004476791762,0.3493196758,0.3556794905,0.9936523438,0.7598785813,0
8235,1,adaptive_local_shunt,23.92243782,0.3946506385,0.3899958799,0.004654758568,0.3541635034,0.3603318696,0.9897460938,0.5735627484,0
8235,1,adaptive_global_shunt,23.92243782,0.3946506385,0.3896897287,0.004960909739,0.3580525589,0.3645268948,0.9931640625,0.5512634218,0
8235,1,adaptive_shuffled_shunt,23.92243782,0.3946506385,0.3896817103,0.00496892818,0.3580690353,0.3648562151,0.9907226562,0.6104907805,0
8235,1,adaptive_point_gate,23.92243782,0.3946506385,0.3899958799,0.004654758568,0.3541635034,0.3603318696,0.9897460938,0.5735627484,0
8235,2,exact_clean_bp,23.92243782,0.3946506385,0.3898563832,0.004794255298,0.3373769008,0.343536444,0.9975585938,1,0
8235,2,noisy_no_shunt,23.92243782,0.3946506385,0.4000412311,-0.005390592646,0.3582560002,0.3640142415,1,1,0
8235,2,initial_oracle_shunt,23.92243782,0.3946506385,0.3920638177,0.002586820738,0.3489843624,0.3544552925,0.9975585938,0.6464538489,0
8235,2,adaptive_local_shunt,23.92243782,0.3946506385,0.3923596359,0.00229100253,0.3546862312,0.3597356809,0.9985351562,0.625804639,0
8235,2,adaptive_global_shunt,23.92243782,0.3946506385,0.3947627535,-0.0001121150525,0.3774691628,0.3806422243,0.998046875,0.2548736502,0
8235,2,adaptive_shuffled_shunt,23.92243782,0.3946506385,0.3933772989,0.001273339522,0.3617171449,0.3647680718,1,0.6769768916,0
8235,2,adaptive_point_gate,23.92243782,0.3946506385,0.3923596359,0.00229100253,0.3546862312,0.3597356809,0.9985351562,0.625804639,0
8236,0,exact_clean_bp,23.73493509,0.3955868084,0.3909965672,0.004590241186,0.3398213953,0.3422140904,0.9975585938,1,0
8236,0,noisy_no_shunt,23.73493509,0.3955868084,0.389927234,0.005659574346,0.3412938582,0.344277712,0.9970703125,1,0
8236,0,initial_oracle_shunt,23.73493509,0.3955868084,0.389927234,0.005659574346,0.3412938582,0.344277712,0.9970703125,1,0
8236,0,adaptive_local_shunt,23.73493509,0.3955868084,0.3901830109,0.005403797483,0.3532318509,0.3560410611,0.9965820312,0.4720800665,0
8236,0,adaptive_global_shunt,23.73493509,0.3955868084,0.389927234,0.005659574346,0.3539737981,0.3567208147,0.9951171875,0.4713763521,0
8236,0,adaptive_shuffled_shunt,23.73493509,0.3955868084,0.3902033345,0.005383473908,0.3548319358,0.3578520182,0.9965820312,0.4954821696,0
8236,0,adaptive_point_gate,23.73493509,0.3955868084,0.3901830109,0.005403797483,0.3532318509,0.3560410611,0.9965820312,0.4720800665,0
8236,1,exact_clean_bp,23.73493509,0.3955868084,0.3909965672,0.004590241186,0.3398213953,0.3422140904,0.9975585938,1,0
8236,1,noisy_no_shunt,23.73493509,0.3955868084,0.3948067651,0.000780043254,0.347023948,0.348336187,0.9985351562,1,0
8236,1,initial_oracle_shunt,23.73493509,0.3955868084,0.3931713884,0.002415419993,0.3522252652,0.3528668132,0.9990234375,0.7598785813,0
8236,1,adaptive_local_shunt,23.73493509,0.3955868084,0.3950702547,0.0005165536261,0.3523749003,0.3539772267,0.9985351562,0.490754363,0
8236,1,adaptive_global_shunt,23.73493509,0.3955868084,0.3948067651,0.000780043254,0.3565115908,0.3580638988,0.9995117188,0.2853757678,0
8236,1,adaptive_shuffled_shunt,23.73493509,0.3955868084,0.3944503879,0.001136420484,0.3586738019,0.3601220488,0.9995117188,0.5245748355,0
8236,1,adaptive_point_gate,23.73493509,0.3955868084,0.3950702547,0.0005165536261,0.3523749003,0.3539772267,0.9985351562,0.490754363,0
8236,2,exact_clean_bp,23.73493509,0.3955868084,0.3909965672,0.004590241186,0.3398213953,0.3422140904,0.9975585938,1,0
8236,2,noisy_no_shunt,23.73493509,0.3955868084,0.3919548205,0.003631987821,0.356490953,0.3563521764,1,1,0
8236,2,initial_oracle_shunt,23.73493509,0.3955868084,0.3923925046,0.003194303766,0.3628893421,0.3623829024,0.9990234375,0.6464538489,0
8236,2,adaptive_local_shunt,23.73493509,0.3955868084,0.3923983768,0.00318843151,0.3686059576,0.3685106606,0.9985351562,0.481593687,0
8236,2,adaptive_global_shunt,23.73493509,0.3955868084,0.3932343534,0.002352454931,0.3849645498,0.3847204249,0.9965820312,0.09412179297,0
8236,2,adaptive_shuffled_shunt,23.73493509,0.3955868084,0.3927565322,0.002830276193,0.3681592882,0.3682672899,0.9995117188,0.5258228672,0
8236,2,adaptive_point_gate,23.73493509,0.3955868084,0.3923983768,0.00318843151,0.3686059576,0.3685106606,0.9985351562,0.481593687,0
8237,0,exact_clean_bp,23.95706783,0.3951886115,0.3902399612,0.004948650329,0.3348864335,0.3403899698,0.9970703125,1,0
8237,0,noisy_no_shunt,23.95706783,0.3951886115,0.3930135299,0.002175081643,0.3379817228,0.342717493,1,1,0
8237,0,initial_oracle_shunt,23.95706783,0.3951886115,0.3930135299,0.002175081643,0.3379817228,0.342717493,1,1,0
8237,0,adaptive_local_shunt,23.95706783,0.3951886115,0.3934498364,0.001738775124,0.3522482728,0.3575170908,0.9956054688,0.2748633811,0
8237,0,adaptive_global_shunt,23.95706783,0.3951886115,0.3929124076,0.002276203972,0.3515352432,0.3560727498,0.9931640625,0.4618335441,0
