cohort,root_id,channels,method,total_capture,residual_capture,dictionary_rank,nonzero_coefficients,wiring_density,coverage,incremental_total_capture
v661,864691136066506392,16,common + ancestry,0.8283485440443326,0.7928640557363282,15.0,42.0,0.1193181818181818,1.0,0.657038400678608
v661,864691136066506392,16,common + depth bins,0.8375870553053347,0.804012389684235,16.0,42.0,0.1193181818181818,1.0,0.6662769119396101
v661,864691136066506392,16,common + random routes,0.746383800272818,0.6939552261961495,13.745,51.2,0.14545454545454542,1.0,0.5750736569070933
v661,864691136066506392,16,common + shuffled routes,0.6706087023507107,0.6025155913128798,13.14,42.0,0.1193181818181818,1.0,0.49929855898498604
v661,864691136066506392,16,common + surrogate ancestry,0.8600013750739401,0.8310602889545864,14.895,42.73,0.12139204545454543,1.0,0.6886912317082157
v661,864691136066506392,16,common-constrained SVD,0.9650388041120932,0.9578114832611784,16.0,352.0,1.0,1.0,0.7937286607463685
v661,864691136066697624,1,common + ancestry,0.1543426615108766,9.248195058693047e-33,1.0,38.0,1.0,1.0,0.0
v661,864691136066697624,1,common + depth bins,0.1543426615108766,9.248195058693047e-33,1.0,38.0,1.0,1.0,0.0
v661,864691136066697624,1,common + random routes,0.1543426615108766,9.248195058693047e-33,1.0,38.0,1.0,1.0,0.0
v661,864691136066697624,1,common + shuffled routes,0.1543426615108766,9.248195058693047e-33,1.0,38.0,1.0,1.0,0.0
v661,864691136066697624,1,common + surrogate ancestry,0.1543426615108766,9.248195058693047e-33,1.0,38.0,1.0,1.0,0.0
v661,864691136066697624,1,common-constrained SVD,0.1543426615108766,9.248195058693047e-33,1.0,38.0,1.0,1.0,0.0
v661,864691136066697624,2,common + ancestry,0.2131684348783935,0.0695621863491621,2.0,40.0,0.5263157894736842,1.0,0.0588257733675169
v661,864691136066697624,2,common + depth bins,0.1761106501235582,0.0257409090206358,2.0,56.0,0.7368421052631579,1.0,0.0217679886126815
v661,864691136066697624,2,common + random routes,0.18556939589133445,0.03692598994794796,1.88,40.675,0.5351973684210527,1.0,0.031226734380457824
v661,864691136066697624,2,common + shuffled routes,0.1822433554073773,0.03299290696909087,2.0,40.0,0.5263157894736842,1.0,0.02790069389650066
v661,864691136066697624,2,common + surrogate ancestry,0.2063799119861136,0.06153467617062039,2.0,45.93,0.6043421052631579,1.0,0.05203725047523695
v661,864691136066697624,2,common-constrained SVD,0.2659767676280438,0.1320086766072603,2.0,76.0,1.0,1.0,0.1116341061171672
v661,864691136066697624,4,common + ancestry,0.288669865197766,0.1588435381248893,4.0,46.0,0.3026315789473684,1.0,0.1343272036868894
v661,864691136066697624,4,common + depth bins,0.2326230273109012,0.092567476490989,4.0,66.0,0.4342105263157895,1.0,0.0782803658000245
v661,864691136066697624,4,common + random routes,0.2685844198883122,0.135092256849025,3.72,46.545,0.3062171052631579,1.0,0.11424175837743554
v661,864691136066697624,4,common + shuffled routes,0.24569503507380272,0.10802528329753387,3.995,46.0,0.3026315789473684,1.0,0.09135237356292608
v661,864691136066697624,4,common + surrogate ancestry,0.28937305872379016,0.15967507294877,3.965,57.135,0.37588815789473684,1.0,0.1350303972129135
v661,864691136066697624,4,common-constrained SVD,0.4253824658123287,0.3205078368807156,4.0,152.0,1.0,1.0,0.271039804301452
v661,864691136066697624,8,common + ancestry,0.5004837619976309,0.4093160252179448,8.0,55.0,0.1809210526315789,1.0,0.3461411004867543
v661,864691136066697624,8,common + depth bins,0.3241719387257702,0.2008251681683689,8.0,71.0,0.2335526315789473,1.0,0.1698292772148935
v661,864691136066697624,8,common + random routes,0.3953744410666393,0.28502298577151497,7.3,57.135,0.1879440789473684,1.0,0.2410317795557627
v661,864691136066697624,8,common + shuffled routes,0.35433192741836256,0.23648971847721764,7.98,55.0,0.1809210526315789,1.0,0.19998926590748595
v661,864691136066697624,8,common + surrogate ancestry,0.4430227768544913,0.34136771740121025,7.79,73.22,0.24085526315789468,1.0,0.2886801153436147
v661,864691136066697624,8,common-constrained SVD,0.6283125052879864,0.5604750555631889,8.0,304.0,1.0,1.0,0.4739698437771098
v661,864691136066697624,16,common + ancestry,0.7753278031794987,0.7343224180825918,16.0,73.0,0.1200657894736842,1.0,0.6209851416686221
v661,864691136066697624,16,common + depth bins,0.5233125871303792,0.4363113862155032,16.0,73.0,0.1200657894736842,1.0,0.3689699256195026
v661,864691136066697624,16,common + random routes,0.6036239339936208,0.531280522304038,14.055,80.955,0.13314967105263154,1.0,0.4492812724827442
v661,864691136066697624,16,common + shuffled routes,0.5388713891159551,0.4547098571770084,15.46,73.0,0.1200657894736842,1.0,0.38452872760507845
v661,864691136066697624,16,common + surrogate ancestry,0.6750955807412166,0.615796606413577,15.31,97.215,0.15989309210526312,1.0,0.5207529192303398
v661,864691136066697624,16,common-constrained SVD,0.8436422717223117,0.815105100894599,16.0,608.0,1.0,1.0,0.689299610211435
v661,864691136066733720,1,common + ancestry,0.1599735889452279,5.340369064438309e-33,1.0,23.0,1.0,1.0,0.0
v661,864691136066733720,1,common + depth bins,0.1599735889452279,5.340369064438309e-33,1.0,23.0,1.0,1.0,0.0
v661,864691136066733720,1,common + random routes,0.1599735889452279,5.340369064438309e-33,1.0,23.0,1.0,1.0,0.0
v661,864691136066733720,1,common + shuffled routes,0.1599735889452279,5.340369064438309e-33,1.0,23.0,1.0,1.0,0.0
v661,864691136066733720,1,common + surrogate ancestry,0.1599735889452279,5.340369064438309e-33,1.0,23.0,1.0,1.0,0.0
v661,864691136066733720,1,common-constrained SVD,0.1599735889452279,5.340369064438309e-33,1.0,23.0,1.0,1.0,0.0
v661,864691136066733720,2,common + ancestry,0.2311411134819162,0.0847205797343055,2.0,24.0,0.5217391304347826,1.0,0.0711675245366883
v661,864691136066733720,2,common + depth bins,0.2071701759251146,0.0561846465287022,2.0,34.0,0.7391304347826086,1.0,0.0471965869798867
v661,864691136066733720,2,common + random routes,0.1875404260295169,0.03281663138385723,1.515,24.445,0.5314130434782609,1.0,0.02756683708428898
v661,864691136066733720,2,common + shuffled routes,0.19772104295223497,0.04493603237975548,2.0,24.0,0.5217391304347826,1.0,0.03774745400700703
v661,864691136066733720,2,common + surrogate ancestry,0.21749160617431382,0.06847167716651181,2.0,24.925,0.5418478260869565,1.0,0.057518017229085894
v661,864691136066733720,2,common-constrained SVD,0.2791885825079717,0.1419181492318229,2.0,46.0,1.0,1.0,0.1192149935627437
v661,864691136066733720,4,common + ancestry,0.4017533807806425,0.2878240358321898,4.0,28.0,0.3043478260869565,1.0,0.2417797918354146
v661,864691136066733720,4,common + depth bins,0.2998831709532273,0.1665537894604089,4.0,40.0,0.4347826086956521,1.0,0.1399095820079994
v661,864691136066733720,4,common + random routes,0.23723235866425912,0.09197183410224198,2.52,27.095,0.2945108695652174,1.0,0.07725876971903121
v661,864691136066733720,4,common + shuffled routes,0.28216390243912054,0.14546008540429742,3.965,28.0,0.3043478260869565,1.0,0.12219031349389256
v661,864691136066733720,4,common + surrogate ancestry,0.31761360246572756,0.18766078238249712,3.795,28.305,0.30766304347826084,1.0,0.15764001352049964
v661,864691136066733720,4,common-constrained SVD,0.4936215586096015,0.3971874756240477,4.0,92.0,1.0,1.0,0.3336479696643736
v661,864691136066733720,8,common + ancestry,0.725147990298648,0.672805514107305,8.0,32.0,0.1739130434782608,1.0,0.56517440135342
v661,864691136066733720,8,common + depth bins,0.4850990318085182,0.3870419293782078,8.0,43.0,0.233695652173913,1.0,0.3251254428632902
v661,864691136066733720,8,common + random routes,0.3458970721778874,0.22133052102398343,4.37,31.7,0.17228260869565215,1.0,0.18592348323265953
v661,864691136066733720,8,common + shuffled routes,0.40845367444452124,0.2958003251198869,7.46,32.0,0.17391304347826084,1.0,0.2484800854992933
v661,864691136066733720,8,common + surrogate ancestry,0.5992426220659101,0.5229228835425755,7.525,35.075,0.19062499999999996,1.0,0.4392690331206821
v661,864691136066733720,8,common-constrained SVD,0.7454436316802737,0.6969662322877506,8.0,184.0,1.0,1.0,0.5854700427350458
v661,864691136066733720,16,common + ancestry,0.8984975225902315,0.8791675165518695,14.0,48.0,0.1304347826086956,1.0,0.7385239336450036
v661,864691136066733720,16,common + depth bins,0.7434650731484753,0.6946108795205511,16.0,44.0,0.1195652173913043,1.0,0.5834914842032474
v661,864691136066733720,16,common + random routes,0.5151581956407163,0.4228255231279025,7.745,42.01,0.11415760869565213,1.0,0.35518460669548846
v661,864691136066733720,16,common + shuffled routes,0.6803325227901705,0.6194554444919872,13.825,48.0,0.1304347826086956,1.0,0.5203589338449425
v661,864691136066733720,16,common + surrogate ancestry,0.856983216601646,0.8297472775662184,13.98,50.42,0.13701086956521735,1.0,0.697009627656418
v661,864691136066733720,16,common-constrained SVD,0.9861905791861356,0.9835607301959416,16.0,368.0,1.0,1.0,0.8262169902409076
v661,864691136100511093,1,common + ancestry,0.210175731097593,5.582767030976728e-33,1.0,28.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136100511093,1,common + depth bins,0.210175731097593,5.582767030976728e-33,1.0,28.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136100511093,1,common + random routes,0.210175731097593,5.582767030976728e-33,1.0,28.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136100511093,1,common + shuffled routes,0.210175731097593,5.582767030976728e-33,1.0,28.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136100511093,1,common + surrogate ancestry,0.210175731097593,5.582767030976728e-33,1.0,28.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136100511093,1,common-constrained SVD,0.210175731097593,5.582767030976728e-33,1.0,28.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136100511093,2,common + ancestry,0.2719526201346835,0.0782159924294803,2.0,29.0,0.5178571428571429,1.0,0.0617768890370903
v661,864691136100511093,2,common + depth bins,0.2695233838474058,0.075140325622415,2.0,41.0,0.7321428571428571,1.0,0.0593476527498126
v661,864691136100511093,2,common + random routes,0.2359281176702002,0.032605210534229864,1.52,28.93,0.5166071428571428,1.0,0.02575238657260705
v661,864691136100511093,2,common + shuffled routes,0.2411990129214519,0.03927871432334047,2.0,29.0,0.5178571428571429,1.0,0.03102328182385877
v661,864691136100511093,2,common + surrogate ancestry,0.26746857464057855,0.07253872259788055,2.0,29.96,0.535,1.0,0.05729284354298537
v661,864691136100511093,2,common-constrained SVD,0.3561336057187306,0.1847979105832876,2.0,56.0,1.0,1.0,0.1459578746211374
v661,864691136100511093,4,common + ancestry,0.3291795414623672,0.1506712506190141,4.0,33.0,0.2946428571428571,1.0,0.119003810364774
v661,864691136100511093,4,common + depth bins,0.345238960761144,0.1710041524189221,4.0,48.0,0.4285714285714285,1.0,0.1350632296635509
v661,864691136100511093,4,common + random routes,0.29104230233525374,0.10238552349124232,2.625,32.31,0.28848214285714285,1.0,0.0808665712376606
v661,864691136100511093,4,common + shuffled routes,0.3093881053893675,0.12561322587573395,3.945,33.0,0.2946428571428571,1.0,0.09921237429177436
v661,864691136100511093,4,common + surrogate ancestry,0.3614169158194961,0.19148713286827462,3.985,34.075,0.3042410714285714,1.0,0.15124118472190295
v661,864691136100511093,4,common-constrained SVD,0.5221801965472259,0.3950302336027422,4.0,112.0,1.0,1.0,0.3120044654496328
v661,864691136100511093,8,common + ancestry,0.6263973205754364,0.5269799952542012,8.0,43.0,0.1919642857142857,1.0,0.4162215894778432
v661,864691136100511093,8,common + depth bins,0.4758689043623339,0.3363953017472686,8.0,52.0,0.2321428571428571,1.0,0.2656931732647408
v661,864691136100511093,8,common + random routes,0.3706356297427365,0.20315898733794208,4.59,36.415,0.16256696428571424,1.0,0.16045989864514332
v661,864691136100511093,8,common + shuffled routes,0.45963391208266446,0.31584010621974845,7.89,43.0,0.1919642857142857,1.0,0.24945818098507128
v661,864691136100511093,8,common + surrogate ancestry,0.5270642264029529,0.40121392540359574,7.69,42.365,0.18912946428571423,1.0,0.31688849530535973
v661,864691136100511093,8,common-constrained SVD,0.713152959539794,0.6368216934396965,8.0,224.0,1.0,1.0,0.5029772284422008
v661,864691136100511093,16,common + ancestry,0.8353155675634798,0.7914923117450203,14.0,58.0,0.1294642857142857,1.0,0.6251398364658867
v661,864691136100511093,16,common + depth bins,0.7464015506805306,0.6789178817309744,16.0,54.0,0.1205357142857142,1.0,0.5362258195829375
v661,864691136100511093,16,common + random routes,0.5437572449412124,0.42234903000282165,8.63,47.005,0.10492187499999997,1.0,0.3335815138436192
v661,864691136100511093,16,common + shuffled routes,0.666057157196099,0.5771934898025222,14.785,58.0,0.1294642857142857,1.0,0.45588142609850585
v661,864691136100511093,16,common + surrogate ancestry,0.7887484758154965,0.7325335109313963,14.34,56.975,0.12717633928571423,1.0,0.5785727447179032
v661,864691136100511093,16,common-constrained SVD,0.95637256597483,0.944763112830405,16.0,448.0,1.0,1.0,0.7461968348772368
v661,864691136109892792,1,common + ancestry,0.2209224400929915,3.022948513461402e-33,1.0,28.0,1.0,1.0,8.326672684688674e-17
v661,864691136109892792,1,common + depth bins,0.2209224400929915,3.022948513461402e-33,1.0,28.0,1.0,1.0,8.326672684688674e-17
v661,864691136109892792,1,common + random routes,0.2209224400929915,3.022948513461402e-33,1.0,28.0,1.0,1.0,8.326672684688674e-17
v661,864691136109892792,1,common + shuffled routes,0.2209224400929915,3.022948513461402e-33,1.0,28.0,1.0,1.0,8.326672684688674e-17
v661,864691136109892792,1,common + surrogate ancestry,0.2209224400929915,3.022948513461402e-33,1.0,28.0,1.0,1.0,8.326672684688674e-17
v661,864691136109892792,1,common-constrained SVD,0.2209224400929915,3.022948513461402e-33,1.0,28.0,1.0,1.0,8.326672684688674e-17
v661,864691136109892792,2,common + ancestry,0.2669431154077279,0.0590707237418434,2.0,32.0,0.5714285714285714,1.0,0.0460206753147364
v661,864691136109892792,2,common + depth bins,0.2571985248319003,0.0465628669156363,2.0,41.0,0.7321428571428571,1.0,0.0362760847389088
v661,864691136109892792,2,common + random routes,0.2539380651884383,0.042377841173332674,1.845,29.71,0.5305357142857143,1.0,0.03301562509544682
v661,864691136109892792,2,common + shuffled routes,0.2642972338237365,0.05567455149898327,2.0,32.0,0.5714285714285714,1.0,0.043374793730745015
v661,864691136109892792,2,common + surrogate ancestry,0.2686533053913342,0.06126587101807916,2.0,31.435,0.5613392857142857,1.0,0.04773086529834267
v661,864691136109892792,2,common-constrained SVD,0.3168275215962108,0.1231008136271651,2.0,56.0,1.0,1.0,0.0959050815032193
v661,864691136109892792,4,common + ancestry,0.3970492095074641,0.2260709054891725,4.0,35.0,0.3125,1.0,0.1761267694144726
v661,864691136109892792,4,common + depth bins,0.3309088793614062,0.1411752114661635,4.0,48.0,0.4285714285714285,1.0,0.1099864392684147
v661,864691136109892792,4,common + random routes,0.3235097640364367,0.13167793455081683,3.51,33.78,0.30160714285714285,1.0,0.1025873239434452
v661,864691136109892792,4,common + shuffled routes,0.3303575254924948,0.14046751059363785,4.0,35.0,0.3125,1.0,0.10943508539950329
v661,864691136109892792,4,common + surrogate ancestry,0.37070324756199463,0.1922540388493298,4.0,36.415,0.32513392857142853,1.0,0.1497808074690031
v661,864691136109892792,4,common-constrained SVD,0.4778044436402642,0.3297258408751172,4.0,112.0,1.0,1.0,0.2568820035472727
v661,864691136109892792,8,common + ancestry,0.6047689271328719,0.4926935478486849,8.0,42.0,0.1875,1.0,0.3838464870398804
v661,864691136109892792,8,common + depth bins,0.4735605121725549,0.3242784609400357,8.0,52.0,0.2321428571428571,1.0,0.2526380720795634
v661,864691136109892792,8,common + random routes,0.44240269699375095,0.2842852474498118,6.715,42.7,0.19062499999999996,1.0,0.2214802569007595
v661,864691136109892792,8,common + shuffled routes,0.4607758791888651,0.30786849915752,7.91,42.0,0.1875,1.0,0.23985343909587364
v661,864691136109892792,8,common + surrogate ancestry,0.5459598667365995,0.41720804624690366,7.465,54.925,0.2452008928571428,1.0,0.3250374266436081
v661,864691136109892792,8,common-constrained SVD,0.6839505045475249,0.5943285858596685,8.0,224.0,1.0,1.0,0.4630280644545335
v661,864691136109892792,16,common + ancestry,0.7933849763237527,0.7347953088253382,14.0,77.0,0.171875,1.0,0.5724625362307613
v661,864691136109892792,16,common + depth bins,0.7242545809345374,0.646061658997885,16.0,54.0,0.1205357142857142,1.0,0.503332140841546
v661,864691136109892792,16,common + random routes,0.6517034324391304,0.5529372356682398,12.96,56.775,0.1267299107142857,1.0,0.43078099234613887
v661,864691136109892792,16,common + shuffled routes,0.6023963452714692,0.48964817472603217,13.35,77.0,0.171875,1.0,0.3814739051784777
v661,864691136109892792,16,common + surrogate ancestry,0.7590658039006564,0.6907442743850796,14.23,84.37,0.18832589285714282,1.0,0.538143363807665
v661,864691136109892792,16,common-constrained SVD,0.935610923158683,0.9173521608695772,16.0,448.0,1.0,1.0,0.7146884830656915
v661,864691136137737085,1,common + ancestry,0.1720089206634592,2.144753352807033e-32,1.0,21.0,1.0,1.0,-1.3877787807814454e-16
