run_dir,dataset,network_type,strategy,branch_factors,ie_value,seed,test_accuracy,source,weight_transform,checkpoint,population,parent_stage,n_couplings,coupling_mean,coupling_std,coupling_min,coupling_q05,coupling_q50,coupling_q95,coupling_max,coupling_rms,fraction_below_1em06,fraction_below_1em04,fraction_below_1em03,fraction_below_1em02
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_21,mnist,dendritic_shunting,local_ca,[9],10,43,0.6452999711036682,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_21/main_network/local_learning_best_model.pt,0,1,180,4.968680381774902,2.5070605278015137,0.7473788261413574,1.195312261581421,4.757568836212158,9.224358558654785,10.793764114379883,5.565351486206055,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_22,mnist,dendritic_shunting,local_ca,[9],10,44,0.7087000012397766,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_22/main_network/local_learning_best_model.pt,0,1,180,4.5324482917785645,2.7383062839508057,0.48530900478363037,0.9141110777854919,4.117096900939941,9.620841026306152,11.314911842346191,5.295413494110107,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_23,mnist,dendritic_shunting,local_ca,[9],10,45,0.6132000088691711,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_23/main_network/local_learning_best_model.pt,0,1,180,4.883706092834473,2.4446890354156494,0.50913405418396,1.1894696950912476,4.49657678604126,9.174030303955078,10.935399055480957,5.461418151855469,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_24,mnist,dendritic_shunting,local_ca,[9],10,46,0.5421000123023987,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_24/main_network/local_learning_best_model.pt,0,1,180,5.0655646324157715,2.1105475425720215,1.1792535781860352,1.9386494159698486,5.005350112915039,8.397475242614746,10.466778755187988,5.487654685974121,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_25,mnist,dendritic_shunting,local_ca,"[3, 3]",10,42,0.6007999777793884,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_25/main_network/local_learning_best_model.pt,0,1,180,15.705475807189941,2.1215319633483887,10.740987777709961,12.726410865783691,15.611454010009766,19.093120574951172,20.936120986938477,15.848115921020508,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_25,mnist,dendritic_shunting,local_ca,"[3, 3]",10,42,0.6007999777793884,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_25/main_network/local_learning_best_model.pt,0,2,60,16.119787216186523,2.2517826557159424,12.156106948852539,12.439197540283203,16.06777000427246,19.75212287902832,20.875886917114258,16.276304244995117,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_26,mnist,dendritic_shunting,local_ca,"[3, 3]",10,43,0.6057999730110168,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_26/main_network/local_learning_best_model.pt,0,1,180,15.80290699005127,1.5132741928100586,11.940513610839844,13.45875072479248,15.669543266296387,18.331106185913086,19.68759536743164,15.875195503234863,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_26,mnist,dendritic_shunting,local_ca,"[3, 3]",10,43,0.6057999730110168,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_26/main_network/local_learning_best_model.pt,0,2,60,16.261186599731445,2.591073751449585,10.499942779541016,11.9598970413208,16.32073211669922,20.54934310913086,21.046472549438477,16.466323852539062,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_27,mnist,dendritic_shunting,local_ca,"[3, 3]",10,44,0.6516000032424927,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_27/main_network/local_learning_best_model.pt,0,1,180,15.86744499206543,1.3267319202423096,12.867376327514648,13.982316970825195,15.851200103759766,18.18571662902832,20.070514678955078,15.922816276550293,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_27,mnist,dendritic_shunting,local_ca,"[3, 3]",10,44,0.6516000032424927,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_27/main_network/local_learning_best_model.pt,0,2,60,16.198387145996094,2.90895938873291,10.601417541503906,12.211947441101074,15.872386932373047,20.546857833862305,21.399639129638672,16.45751190185547,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_28,mnist,dendritic_shunting,local_ca,"[3, 3]",10,45,0.6024999618530273,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_28/main_network/local_learning_best_model.pt,0,1,180,15.86699104309082,1.3704277276992798,12.79354476928711,13.754538536071777,15.734624862670898,18.23379135131836,19.47601318359375,15.926064491271973,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_28,mnist,dendritic_shunting,local_ca,"[3, 3]",10,45,0.6024999618530273,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_28/main_network/local_learning_best_model.pt,0,2,60,16.42129135131836,2.054810047149658,12.413935661315918,12.790316581726074,16.98562240600586,19.268644332885742,19.691574096679688,16.549352645874023,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_29,mnist,dendritic_shunting,local_ca,"[3, 3]",10,46,0.6247999668121338,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_29/main_network/local_learning_best_model.pt,0,1,180,15.741978645324707,1.8622856140136719,12.074287414550781,12.773839950561523,15.875160217285156,18.697429656982422,20.093673706054688,15.851752281188965,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_29,mnist,dendritic_shunting,local_ca,"[3, 3]",10,46,0.6247999668121338,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_29/main_network/local_learning_best_model.pt,0,2,60,16.172344207763672,3.0974886417388916,9.935914993286133,11.44388198852539,16.3975830078125,20.72344398498535,22.482980728149414,16.466306686401367,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_3,mnist,dendritic_shunting,standard,[9],10,45,0.9107999801635742,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_3/main_network/standard_best_model.pt,0,1,180,5.4440717697143555,0.9436689615249634,3.3656692504882812,3.8233883380889893,5.583565711975098,6.77750301361084,7.499758243560791,5.525253772735596,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_30,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,42,0.5794000029563904,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_30/main_network/local_learning_best_model.pt,0,1,540,15.917181968688965,1.3635892868041992,11.99288558959961,13.603458404541016,15.986933708190918,18.02617073059082,20.617008209228516,15.975484848022461,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_30,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,42,0.5794000029563904,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_30/main_network/local_learning_best_model.pt,0,2,180,15.964643478393555,1.4750736951828003,11.898907661437988,13.284329414367676,16.01390838623047,18.20029067993164,19.866390228271484,16.032642364501953,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_30,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,42,0.5794000029563904,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_30/main_network/local_learning_best_model.pt,0,3,60,16.315732955932617,2.4236154556274414,10.643946647644043,12.650842666625977,16.16582489013672,20.002492904663086,21.923839569091797,16.49475860595703,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_31,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,43,0.5967999696731567,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_31/main_network/local_learning_best_model.pt,0,1,540,15.830114364624023,1.9148294925689697,12.031631469726562,12.995802879333496,15.73829460144043,19.1187686920166,20.767807006835938,15.945503234863281,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_31,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,43,0.5967999696731567,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_31/main_network/local_learning_best_model.pt,0,2,180,15.794500350952148,1.9623124599456787,11.646024703979492,12.673321723937988,15.735790252685547,18.878807067871094,20.326650619506836,15.915931701660156,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_31,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,43,0.5967999696731567,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_31/main_network/local_learning_best_model.pt,0,3,60,16.187585830688477,2.394397258758545,11.263360023498535,12.030218124389648,16.43239974975586,19.763906478881836,20.228221893310547,16.363712310791016,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_32,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,44,0.5819000005722046,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_32/main_network/local_learning_best_model.pt,0,1,540,15.957693099975586,1.628182053565979,11.874931335449219,13.356698989868164,15.915009498596191,18.748796463012695,20.033798217773438,16.04054069519043,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_32,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,44,0.5819000005722046,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_32/main_network/local_learning_best_model.pt,0,2,180,15.982146263122559,1.478539228439331,12.795499801635742,13.463113784790039,15.913511276245117,18.31220817565918,19.831703186035156,16.050390243530273,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_32,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,44,0.5819000005722046,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_32/main_network/local_learning_best_model.pt,0,3,60,16.249408721923828,2.2940218448638916,11.710915565490723,12.836832046508789,16.124805450439453,19.802295684814453,21.44949722290039,16.410539627075195,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_33,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,45,0.5360000133514404,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_33/main_network/local_learning_best_model.pt,0,1,540,15.921326637268066,1.4854453802108765,12.266035079956055,13.658722877502441,15.873041152954102,18.33067512512207,19.966699600219727,15.990471839904785,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_33,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,45,0.5360000133514404,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_33/main_network/local_learning_best_model.pt,0,2,180,15.90283203125,1.7336939573287964,12.401839256286621,13.30410099029541,15.737295150756836,18.541549682617188,20.17460823059082,15.997055053710938,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_33,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,45,0.5360000133514404,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_33/main_network/local_learning_best_model.pt,0,3,60,16.272329330444336,3.297060012817383,10.168885231018066,11.009627342224121,16.19480323791504,20.955074310302734,21.87251091003418,16.602991104125977,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_34,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,46,0.6164999604225159,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_34/main_network/local_learning_best_model.pt,0,1,540,15.995527267456055,1.5673248767852783,12.754714965820312,13.515275955200195,15.926689147949219,18.835887908935547,20.289928436279297,16.072132110595703,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_34,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,46,0.6164999604225159,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_34/main_network/local_learning_best_model.pt,0,2,180,15.99059772491455,1.3940904140472412,12.904106140136719,13.674736022949219,15.983686447143555,18.20207405090332,20.17470932006836,16.051250457763672,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_34,mnist,dendritic_shunting,local_ca,"[3, 3, 3]",10,46,0.6164999604225159,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_34/main_network/local_learning_best_model.pt,0,3,60,16.100873947143555,2.6763226985931396,10.713980674743652,11.658106803894043,15.82048225402832,20.633255004882812,21.174732208251953,16.32179069519043,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_35,mnist,dendritic_shunting,local_ca,"[3, 3, 3, 3]",10,42,0.5389999747276306,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_35/main_network/local_learning_best_model.pt,0,1,1620,15.976679801940918,1.7096662521362305,11.494476318359375,13.397709846496582,15.891855239868164,18.798683166503906,21.00170135498047,16.067893981933594,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_35,mnist,dendritic_shunting,local_ca,"[3, 3, 3, 3]",10,42,0.5389999747276306,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_35/main_network/local_learning_best_model.pt,0,2,540,15.973816871643066,1.6776937246322632,12.211748123168945,13.301533699035645,15.885833740234375,18.746244430541992,20.442237854003906,16.061677932739258,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_35,mnist,dendritic_shunting,local_ca,"[3, 3, 3, 3]",10,42,0.5389999747276306,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_35/main_network/local_learning_best_model.pt,0,3,180,15.97661304473877,1.4240078926086426,12.25536060333252,13.906826972961426,15.867265701293945,18.40531349182129,20.193950653076172,16.039949417114258,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_35,mnist,dendritic_shunting,local_ca,"[3, 3, 3, 3]",10,42,0.5389999747276306,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_35/main_network/local_learning_best_model.pt,0,4,60,16.352981567382812,2.0052742958068848,11.265350341796875,13.574023246765137,16.166921615600586,19.565200805664062,21.379291534423828,16.47547149658203,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_36,mnist,dendritic_shunting,local_ca,"[3, 3, 3, 3]",10,43,0.5580999851226807,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_36/main_network/local_learning_best_model.pt,0,1,1620,15.965373992919922,1.3848934173583984,12.775392532348633,13.923104286193848,15.878213882446289,18.25447654724121,19.3870906829834,16.025325775146484,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_36,mnist,dendritic_shunting,local_ca,"[3, 3, 3, 3]",10,43,0.5580999851226807,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_36/main_network/local_learning_best_model.pt,0,2,540,15.907095909118652,1.5153217315673828,12.930877685546875,13.728169441223145,15.824691772460938,18.385351181030273,19.269983291625977,15.979105949401855,0.0,0.0,0.0,0.0
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_36,mnist,dendritic_shunting,local_ca,"[3, 3, 3, 3]",10,43,0.5580999851226807,depth_scaling,softplus,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_depth_scaling_v2_20260225184411/results/config_36/main_network/local_learning_best_model.pt,0,3,180,16.01567840576172,1.4241278171539307,13.039586067199707,13.773953437805176,15.995687484741211,18.180744171142578,18.93195343017578,16.07887077331543,0.0,0.0,0.0,0.0
