seed,reliability_heterogeneity,branch,signal_energy,noise_energy,signal_to_noise,optimal_reliability_gain,coefficient_noise_sd
7139,0.5,5,2.374339209e-05,1.546737297e-05,1.535063009,0.6055324872,0.8007371989
7139,0.5,6,2.664413018e-05,1.304341171e-05,2.04272707,0.6713474535,0.7364370058
7139,0.5,7,2.009651179e-05,7.393093529e-06,2.718281828,0.7310585786,0.5497990516
7139,1,0,2.234894705e-05,0.0001651376235,0.1353352832,0.119202922,2.61760754
7139,1,1,3.33451592e-05,0.0001391404757,0.2396510364,0.1933213698,2.386435621
7139,1,2,3.921138721e-05,9.239843596e-05,0.4243728457,0.2979366301,1.954237262
7139,1,3,3.0020663e-05,3.994886243e-05,0.7514772931,0.4290534031,1.276487783
7139,1,4,2.90248011e-05,2.181147896e-05,1.330712197,0.5709465969,0.9400650871
7139,1,5,2.374339209e-05,1.007605087e-05,2.356418442,0.7020633699,0.6462892039
7139,1,6,2.664413018e-05,6.385293413e-06,4.172733884,0.8066786302,0.5152647485
7139,1,7,2.009651179e-05,2.719767116e-06,7.389056099,0.880797078,0.3334699815
7139,1.5,0,2.234894705e-05,0.0004488906012,0.04978706837,0.04742587318,4.315705229
7139,1.5,1,3.33451592e-05,0.0002842260162,0.1173191661,0.105000585,3.410789324
7139,1.5,2,3.921138721e-05,0.0001418374212,0.2764530466,0.2165790958,2.421254234
7139,1.5,3,3.0020663e-05,4.608360929e-05,0.6514390575,0.3944675128,1.371000765
7139,1.5,4,2.90248011e-05,1.890788907e-05,1.535063009,0.6055324872,0.8752596131
7139,1.5,5,2.374339209e-05,6.563933081e-06,3.617250785,0.7834209042,0.5216314862
7139,1.5,6,2.664413018e-05,3.125867134e-06,8.523756461,0.894999415,0.360516594
7139,1.5,7,2.009651179e-05,1.000546407e-06,20.08553692,0.9525741268,0.2022597679
7139,2,0,2.234894705e-05,0.001220211164,0.01831563889,0.03,7.115395009
7139,2,1,3.33451592e-05,0.0005805961773,0.05743261927,0.05431326613,4.874836644
7139,2,2,3.921138721e-05,0.0002177293785,0.1800923121,0.1526086648,2.999877333
7139,2,3,3.0020663e-05,5.316043852e-05,0.564718122,0.3609072548,1.472511623
7139,2,4,2.90248011e-05,1.639083117e-05,1.770794952,0.6390927452,0.8149216483
7139,2,5,2.374339209e-05,4.27600238e-06,5.552707876,0.8473913352,0.4210180299
7139,2,6,2.664413018e-05,1.530242184e-06,17.41170806,0.9456867339,0.2522435601
7139,2,7,2.009651179e-05,3.68080453e-07,54.59815003,0.98201379,0.1226767504
7140,0,0,2.749857824e-05,2.749857824e-05,1,0.5,1.062826508
7140,0,1,2.485489732e-05,2.485489732e-05,1,0.5,1.012473763
7140,0,2,3.336955363e-05,3.336955363e-05,1,0.5,1.168673843
7140,0,3,2.791029259e-05,2.791029259e-05,1,0.5,1.081408978
7140,0,4,3.344751767e-05,3.344751767e-05,1,0.5,1.17548093
7140,0,5,3.262439502e-05,3.262439502e-05,1,0.5,1.157321984
7140,0,6,2.776446591e-05,2.776446591e-05,1,0.5,1.07251089
7140,0,7,2.040439394e-05,2.040439394e-05,1,0.5,0.9193055602
7140,0.5,0,2.749857824e-05,7.474888554e-05,0.3678794412,0.2689414214,1.752304671
7140,0.5,1,2.485489732e-05,5.077177158e-05,0.4895416596,0.3286525465,1.447068035
7140,0.5,2,3.336955363e-05,5.122436742e-05,0.6514390575,0.3944675128,1.447959542
7140,0.5,3,2.791029259e-05,3.219633652e-05,0.8668778998,0.4643463292,1.161478046
7140,0.5,4,3.344751767e-05,2.899491387e-05,1.153564995,0.5356536708,1.094446542
7140,0.5,5,3.262439502e-05,2.125280514e-05,1.535063009,0.6055324872,0.9340951125
7140,0.5,6,2.776446591e-05,1.359186272e-05,2.04272707,0.6713474535,0.7504064154
7140,0.5,7,2.040439394e-05,7.506357039e-06,2.718281828,0.7310585786,0.5575870079
7140,1,0,2.749857824e-05,0.0002031885373,0.1353352832,0.119202922,2.889061983
7140,1,1,2.485489732e-05,0.0001037128722,0.2396510364,0.1933213698,2.068207565
7140,1,2,3.336955363e-05,7.86326316e-05,0.4243728457,0.2979366301,1.793987986
7140,1,3,2.791029259e-05,3.714056678e-05,0.7514772931,0.4290534031,1.247475542
7140,1,4,3.344751767e-05,2.513505004e-05,1.330712197,0.5709465969,1.01899844
7140,1,5,3.262439502e-05,1.384490735e-05,2.356418442,0.7020633699,0.7539247427
7140,1,6,2.776446591e-05,6.653783032e-06,4.172733884,0.8066786302,0.5250387607
7140,1,7,2.040439394e-05,2.761434433e-06,7.389056099,0.880797078,0.3381936158
7140,1.5,0,2.749857824e-05,0.0005523237086,0.04978706837,0.04742587318,4.763257944
7140,1.5,1,2.485489732e-05,0.0002118570916,0.1173191661,0.105000585,2.955965047
7140,1.5,2,3.336955363e-05,0.0001207060441,0.2764530466,0.2165790958,2.222709132
7140,1.5,3,2.791029259e-05,4.284405773e-05,0.6514390575,0.3944675128,1.339840416
7140,1.5,4,3.344751767e-05,2.178901939e-05,1.535063009,0.6055324872,0.9487515197
7140,1.5,5,3.262439502e-05,9.019113397e-06,3.617250785,0.7834209042,0.6085060397
7140,1.5,6,2.776446591e-05,3.257303988e-06,8.523756461,0.894999415,0.3673552019
7140,1.5,7,2.040439394e-05,1.015874956e-06,20.08553692,0.9525741268,0.2051247969
7140,2,0,2.749857824e-05,0.0015013715,0.01831563889,0.03,7.853284691
7140,2,1,2.485489732e-05,0.000432766216,0.05743261927,0.05431326613,4.224783579
7140,2,2,3.336955363e-05,0.0001852913833,0.1800923121,0.1526086648,2.753884597
7140,2,3,2.791029259e-05,4.942340523e-05,0.564718122,0.3609072548,1.439044117
7140,2,4,3.344751767e-05,1.888841937e-05,1.770794952,0.6390927452,0.8833472272
7140,2,5,3.262439502e-05,5.875402731e-06,5.552707876,0.8473913352,0.4911360238
7140,2,6,2.776446591e-05,1.594586e-06,17.41170806,0.9456867339,0.2570283463
7140,2,7,2.040439394e-05,3.737195111e-07,54.59815003,0.98201379,0.1244144784
7141,0,0,2.248341526e-05,2.248341526e-05,1,0.5,0.9638987032
7141,0,1,2.820710361e-05,2.820710361e-05,1,0.5,1.074441021
7141,0,2,2.657889998e-05,2.657889998e-05,1,0.5,1.042930602
7141,0,3,2.975295859e-05,2.975295859e-05,1,0.5,1.104399345
7141,0,4,2.504518472e-05,2.504518472e-05,1,0.5,1.014823687
7141,0,5,3.48852665e-05,3.48852665e-05,1,0.5,1.203243624
7141,0,6,2.558749699e-05,2.558749699e-05,1,0.5,1.037861928
7141,0,7,2.336746146e-05,2.336746146e-05,1,0.5,0.9887295928
7141,0.5,0,2.248341526e-05,6.111625914e-05,0.3678794412,0.2689414214,1.589200295
7141,0.5,1,2.820710361e-05,5.761941411e-05,0.4895416596,0.3286525465,1.535634119
7141,0.5,2,2.657889998e-05,4.080028618e-05,0.6514390575,0.3944675128,1.292166609
7141,0.5,3,2.975295859e-05,3.432197153e-05,0.8668778998,0.4643463292,1.186170653
7141,0.5,4,2.504518472e-05,2.171111713e-05,1.153564995,0.5356536708,0.944864563
7141,0.5,5,3.48852665e-05,2.272562513e-05,1.535063009,0.6055324872,0.9711592832
7141,0.5,6,2.558749699e-05,1.252614574e-05,2.04272707,0.6713474535,0.7261634884
7141,0.5,7,2.336746146e-05,8.596408664e-06,2.718281828,0.7310585786,0.5996948122
7141,1,0,2.248341526e-05,0.0001661312166,0.1353352832,0.119202922,2.620148329
7141,1,1,2.820710361e-05,0.000117700737,0.2396510364,0.1933213698,2.194789759
7141,1,2,2.657889998e-05,6.263101008e-05,0.4243728457,0.2979366301,1.600964189
7141,1,3,2.975295859e-05,3.959262491e-05,0.7514772931,0.4290534031,1.273996425
7141,1,4,2.504518472e-05,1.882088762e-05,1.330712197,0.5709465969,0.8797282264
7141,1,5,3.48852665e-05,1.480435982e-05,2.356418442,0.7020633699,0.7838398927
7141,1,6,2.558749699e-05,6.132070173e-06,4.172733884,0.8066786302,0.5080766505
7141,1,7,2.336746146e-05,3.162442015e-06,7.389056099,0.880797078,0.3637332901
7141,1.5,0,2.248341526e-05,0.0004515914673,0.04978706837,0.04742587318,4.319894283
7141,1.5,1,2.820710361e-05,0.0002404304816,0.1173191661,0.105000585,3.136881386
7141,1.5,2,2.657889998e-05,9.614254681e-05,0.2764530466,0.2165790958,1.983557163
7141,1.5,3,2.975295859e-05,4.567266615e-05,0.6514390575,0.3944675128,1.368324943
7141,1.5,4,2.504518472e-05,1.631541153e-05,1.535063009,0.6055324872,0.8190822079
7141,1.5,5,3.48852665e-05,9.644138207e-06,3.617250785,0.7834209042,0.6326510882
7141,1.5,6,2.558749699e-05,3.001903809e-06,8.523756461,0.894999415,0.3554872792
7141,1.5,7,2.336746146e-05,1.163397401e-06,20.08553692,0.9525741268,0.2206153924
7141,2,0,2.248341526e-05,0.00122755288,0.01831563889,0.03,7.122301592
7141,2,1,2.820710361e-05,0.0004911338533,0.05743261927,0.05431326613,4.483356453
7141,2,2,2.657889998e-05,0.0001475848672,0.1800923121,0.1526086648,2.457580905
7141,2,3,2.975295859e-05,5.268638889e-05,0.564718122,0.3609072548,1.469637679
7141,2,4,2.504518472e-05,1.414346968e-05,1.770794952,0.6390927452,0.7626169573
7141,2,5,3.48852665e-05,6.282568304e-06,5.552707876,0.8473913352,0.5106239209
7141,2,6,2.558749699e-05,1.469556972e-06,17.41170806,0.9456867339,0.2487246867
7141,2,7,2.336746146e-05,4.279899859e-07,54.59815003,0.98201379,0.1338099995
7142,0,0,2.598356244e-05,2.598356244e-05,1,0.5,1.03889722
7142,0,1,3.347473292e-05,3.347473292e-05,1,0.5,1.164530022
7142,0,2,4.519683528e-05,4.519683528e-05,1,0.5,1.356343516
7142,0,3,2.244045532e-05,2.244045532e-05,1,0.5,0.9704926785
7142,0,4,3.073257811e-05,3.073257811e-05,1,0.5,1.125192599
7142,0,5,3.696223228e-05,3.696223228e-05,1,0.5,1.231346928
7142,0,6,2.831064939e-05,2.831064939e-05,1,0.5,1.081511812
7142,0,7,2.797929036e-05,2.797929036e-05,1,0.5,1.069059664
7142,0.5,0,2.598356244e-05,7.063064562e-05,0.3678794412,0.2689414214,1.712851945
7142,0.5,1,3.347473292e-05,6.837974311e-05,0.4895416596,0.3286525465,1.664392927
7142,0.5,2,4.519683528e-05,6.937998997e-05,0.6514390575,0.3944675128,1.680477875
7142,0.5,3,2.244045532e-05,2.588652373e-05,0.8668778998,0.4643463292,1.042349345
7142,0.5,4,3.073257811e-05,2.664139277e-05,1.153564995,0.5356536708,1.047624949
7142,0.5,5,3.696223228e-05,2.407864176e-05,1.535063009,0.6055324872,0.9938419582
7142,0.5,6,2.831064939e-05,1.385924229e-05,2.04272707,0.6713474535,0.7567041136
7142,0.5,7,2.797929036e-05,1.02930057e-05,2.718281828,0.7310585786,0.6484174632
7142,1,0,2.598356244e-05,0.0001919940005,0.1353352832,0.119202922,2.824015435
7142,1,1,3.347473292e-05,0.0001396811523,0.2396510364,0.1933213698,2.378817001
7142,1,2,4.519683528e-05,0.0001065026562,0.4243728457,0.2979366301,2.082072759
7142,1,3,2.244045532e-05,2.986178761e-05,0.7514772931,0.4290534031,1.119526382
7142,1,4,3.073257811e-05,2.309483461e-05,1.330712197,0.5709465969,0.9754045969
7142,1,5,3.696223228e-05,1.56857677e-05,2.356418442,0.7020633699,0.8021474822
7142,1,6,2.831064939e-05,6.784676469e-06,4.172733884,0.8066786302,0.5294450872
7142,1,7,2.797929036e-05,3.786585186e-06,7.389056099,0.880797078,0.3932850717
7142,1.5,0,2.598356244e-05,0.0005218938028,0.04978706837,0.04742587318,4.656014316
7142,1.5,1,3.347473292e-05,0.000285330471,0.1173191661,0.105000585,3.399900487
7142,1.5,2,4.519683528e-05,0.0001634882879,0.2764530466,0.2165790958,2.579639423
7142,1.5,3,2.244045532e-05,3.444751288e-05,0.6514390575,0.3944675128,1.202417717
7142,1.5,4,3.073257811e-05,2.002040172e-05,1.535063009,0.6055324872,0.9081629153
7142,1.5,5,3.696223228e-05,1.021832172e-05,3.617250785,0.7834209042,0.6474274686
7142,1.5,6,2.831064939e-05,3.321381778e-06,8.523756461,0.894999415,0.3704381875
7142,1.5,7,2.797929036e-05,1.393006842e-06,20.08553692,0.9525741268,0.238539454
7142,2,0,2.598356244e-05,0.00141865444,0.01831563889,0.03,7.67646984
7142,2,1,3.347473292e-05,0.0005828522772,0.05743261927,0.05431326613,4.859273883
7142,2,2,4.519683528e-05,0.0002509648232,0.1800923121,0.1526086648,3.196112876
7142,2,3,2.244045532e-05,3.973744502e-05,0.564718122,0.3609072548,1.291446445
7142,2,4,3.073257811e-05,1.735524379e-05,1.770794952,0.6390927452,0.8455566884
7142,2,5,3.696223228e-05,6.656613873e-06,5.552707876,0.8473913352,0.5225501998
7142,2,6,2.831064939e-05,1.625954748e-06,17.41170806,0.9456867339,0.2591854266
7142,2,7,2.797929036e-05,5.124585786e-07,54.59815003,0.98201379,0.1446814924
7143,0,0,2.805531658e-05,2.805531658e-05,1,0.5,1.077436123
7143,0,1,2.800465705e-05,2.800465705e-05,1,0.5,1.076745136
7143,0,2,3.955109499e-05,3.955109499e-05,1,0.5,1.27254361
7143,0,3,2.510269906e-05,2.510269906e-05,1,0.5,1.016630423
7143,0,4,2.962008647e-05,2.962008647e-05,1,0.5,1.103414505
7143,0,5,2.262150261e-05,2.262150261e-05,1,0.5,0.9645609016
7143,0,6,2.838815031e-05,2.838815031e-05,1,0.5,1.084419844
7143,0,7,2.394306993e-05,2.394306993e-05,1,0.5,0.9907222575
7143,0.5,0,2.805531658e-05,7.626225725e-05,0.3678794412,0.2689414214,1.776391854
7143,0.5,1,2.800465705e-05,5.720587105e-05,0.4895416596,0.3286525465,1.538927254
7143,0.5,2,3.955109499e-05,6.07134229e-05,0.6514390575,0.3944675128,1.576651752
7143,0.5,3,2.510269906e-05,2.895759491e-05,0.8668778998,0.4643463292,1.091903194
7143,0.5,4,2.962008647e-05,2.567699835e-05,1.153564995,0.5356536708,1.027348176
7143,0.5,5,2.262150261e-05,1.473653034e-05,1.535063009,0.6055324872,0.7785142217
7143,0.5,6,2.838815031e-05,1.389718221e-05,2.04272707,0.6713474535,0.7587387842
7143,0.5,7,2.394306993e-05,8.808163187e-06,2.718281828,0.7310585786,0.6009034244
7143,1,0,2.805531658e-05,0.0002073023081,0.1353352832,0.119202922,2.928775034
7143,1,1,2.800465705e-05,0.0001168559814,0.2396510364,0.1933213698,2.199496438
7143,1,2,3.955109499e-05,9.319892965e-05,0.4243728457,0.2979366301,1.953434623
7143,1,3,2.510269906e-05,3.340446782e-05,0.7514772931,0.4290534031,1.172749269
7143,1,4,2.962008647e-05,2.22588224e-05,1.330712197,0.5709465969,0.9565256488
7143,1,5,2.262150261e-05,9.599951435e-06,2.356418442,0.7020633699,0.6283526447
7143,1,6,2.838815031e-05,6.803249644e-06,4.172733884,0.8066786302,0.5308686903
7143,1,7,2.394306993e-05,3.240342151e-06,7.389056099,0.880797078,0.3644663504
7143,1.5,0,2.805531658e-05,0.0005635060971,0.04978706837,0.04742587318,4.828733696
7143,1.5,1,2.800465705e-05,0.0002387048765,0.1173191661,0.105000585,3.14360836
7143,1.5,2,3.955109499e-05,0.0001430662294,0.2764530466,0.2165790958,2.420259783
7143,1.5,3,2.510269906e-05,3.853422475e-05,0.6514390575,0.3944675128,1.259581303
7143,1.5,4,2.962008647e-05,1.929568121e-05,1.535063009,0.6055324872,0.8905854294
7143,1.5,5,2.262150261e-05,6.253783315e-06,3.617250785,0.7834209042,0.5071545709
7143,1.5,6,2.838815031e-05,3.330474121e-06,8.523756461,0.894999415,0.3714342436
7143,1.5,7,2.394306993e-05,1.19205526e-06,20.08553692,0.9525741268,0.221060016
7143,2,0,2.805531658e-05,0.001531768384,0.01831563889,0.03,7.961235956
7143,2,1,2.800465705e-05,0.000487608913,0.05743261927,0.05431326613,4.492970914
7143,2,2,3.955109499e-05,0.0002196156766,0.1800923121,0.1526086648,2.998645231
7143,2,3,2.510269906e-05,4.445173278e-05,0.564718122,0.3609072548,1.352842504
7143,2,4,2.962008647e-05,1.672699961e-05,1.770794952,0.6390927452,0.8291909455
7143,2,5,2.262150261e-05,4.073958709e-06,5.552707876,0.8473913352,0.4093334546
7143,2,6,2.838815031e-05,1.630405828e-06,17.41170806,0.9456867339,0.2598823397
7143,2,7,2.394306993e-05,4.385326228e-07,54.59815003,0.98201379,0.1340796773
7144,0,0,3.489689086e-05,3.489689086e-05,1,0.5,1.192436034
7144,0,1,3.513652235e-05,3.513652235e-05,1,0.5,1.20356997
7144,0,2,2.803151207e-05,2.803151207e-05,1,0.5,1.071584591
7144,0,3,2.620182249e-05,2.620182249e-05,1,0.5,1.037109555
7144,0,4,2.377284118e-05,2.377284118e-05,1,0.5,0.9906888552
7144,0,5,2.784862549e-05,2.784862549e-05,1,0.5,1.070521764
7144,0,6,2.197009579e-05,2.197009579e-05,1,0.5,0.9523990222
7144,0,7,2.409009697e-05,2.409009697e-05,1,0.5,1.005138613
7144,0.5,0,3.489689086e-05,9.485958428e-05,0.3678794412,0.2689414214,1.965994653
7144,0.5,1,3.513652235e-05,7.177432537e-05,0.4895416596,0.3286525465,1.720190383
7144,0.5,2,2.803151207e-05,4.303013727e-05,0.6514390575,0.3944675128,1.327668231
7144,0.5,3,2.620182249e-05,3.022550523e-05,0.8668778998,0.4643463292,1.11389863
7144,0.5,4,2.377284118e-05,2.060815064e-05,1.153564995,0.5356536708,0.9223935193
7144,0.5,5,2.784862549e-05,1.814168234e-05,1.535063009,0.6055324872,0.8640371147
7144,0.5,6,2.197009579e-05,1.075527715e-05,2.04272707,0.6713474535,0.6663674405
7144,0.5,7,2.409009697e-05,8.86225141e-06,2.718281828,0.7310585786,0.6096473861
7144,1,0,3.489689086e-05,0.0002578550842,0.1353352832,0.119202922,3.241377203
7144,1,1,3.513652235e-05,0.0001466153574,0.2396510364,0.1933213698,2.458564959
7144,1,2,2.803151207e-05,6.605397201e-05,0.4243728457,0.2979366301,1.644949867
7144,1,3,2.620182249e-05,3.486708479e-05,0.7514772931,0.4290534031,1.196373278
7144,1,4,2.377284118e-05,1.786475034e-05,1.330712197,0.5709465969,0.8588062741
7144,1,5,2.784862549e-05,1.181820045e-05,2.356418442,0.7020633699,0.6973796893
7144,1,6,2.197009579e-05,5.265156227e-06,4.172733884,0.8066786302,0.4662389979
7144,1,7,2.409009697e-05,3.260240096e-06,7.389056099,0.880797078,0.3697698313
7144,1.5,0,3.489689086e-05,0.0007009227898,0.04978706837,0.04742587318,5.344127541
7144,1.5,1,3.513652235e-05,0.0002994951594,0.1173191661,0.105000585,3.513879462
7144,1.5,2,2.803151207e-05,0.000101397009,0.2764530466,0.2165790958,2.03805439
7144,1.5,3,2.620182249e-05,4.022144848e-05,0.6514390575,0.3944675128,1.284954467
7144,1.5,4,2.377284118e-05,1.548655726e-05,1.535063009,0.6055324872,0.7996025568
7144,1.5,5,2.784862549e-05,7.698837361e-06,3.617250785,0.7834209042,0.5628675236
7144,1.5,6,2.197009579e-05,2.577513317e-06,8.523756461,0.894999415,0.3262146227
7144,1.5,7,2.409009697e-05,1.199375305e-06,20.08553692,0.9525741268,0.2242767397
7144,2,0,3.489689086e-05,0.001905305683,0.01831563889,0.03,8.810976751
7144,2,1,3.513652235e-05,0.0006117868696,0.05743261927,0.05431326613,5.022177196
7144,2,2,2.803151207e-05,0.0001556507978,0.1800923121,0.1526086648,2.525101693
7144,2,3,2.620182249e-05,4.639805501e-05,0.564718122,0.3609072548,1.380094335
7144,2,4,2.377284118e-05,1.342495423e-05,1.770794952,0.6390927452,0.7444801792
7144,2,5,2.784862549e-05,5.015323354e-06,5.552707876,0.8473913352,0.4543003675
7144,2,6,2.197009579e-05,1.261800147e-06,17.41170806,0.9456867339,0.2282434128
7144,2,7,2.409009697e-05,4.412255168e-07,54.59815003,0.98201379,0.1360307189
7145,0,0,2.405816188e-05,2.405816188e-05,1,0.5,0.9976056038
7145,0,1,2.499470258e-05,2.499470258e-05,1,0.5,1.016490709
7145,0,2,2.786010363e-05,2.786010363e-05,1,0.5,1.074598393
7145,0,3,4.492282666e-05,4.492282666e-05,1,0.5,1.35518751
7145,0,4,3.017884124e-05,3.017884124e-05,1,0.5,1.107979709
7145,0,5,4.13998413e-05,4.13998413e-05,1,0.5,1.299258967
7145,0,6,2.40237019e-05,2.40237019e-05,1,0.5,0.9926152513
7145,0,7,2.492178744e-05,2.492178744e-05,1,0.5,1.016885056
7145,0.5,0,2.405816188e-05,6.539686425e-05,0.3678794412,0.2689414214,1.644773579
7145,0.5,1,2.499470258e-05,5.105735556e-05,0.4895416596,0.3286525465,1.452809214
7145,0.5,2,2.786010363e-05,4.276701451e-05,0.6514390575,0.3944675128,1.331402261
7145,0.5,3,4.492282666e-05,5.18214003e-05,0.8668778998,0.4643463292,1.455527532
7145,0.5,4,3.017884124e-05,2.616137051e-05,1.153564995,0.5356536708,1.031598668
7145,0.5,5,4.13998413e-05,2.69694736e-05,1.535063009,0.6055324872,1.04865497
7145,0.5,6,2.40237019e-05,1.17606029e-05,2.04272707,0.6713474535,0.6945056315
7145,0.5,7,2.492178744e-05,9.168213236e-06,2.718281828,0.7310585786,0.6167719638
7145,1,0,2.405816188e-05,0.0001777671077,0.1353352832,0.119202922,2.711773185
7145,1,1,2.499470258e-05,0.0001042962423,0.2396510364,0.1933213698,2.076413088
7145,1,2,2.786010363e-05,6.5650062e-05,0.4243728457,0.2979366301,1.649576243
7145,1,3,4.492282666e-05,5.977935338e-05,0.7514772931,0.4290534031,1.563296873
7145,1,4,3.017884124e-05,2.267871392e-05,1.330712197,0.5709465969,0.9604831234
7145,1,5,4.13998413e-05,1.756896846e-05,2.356418442,0.7020633699,0.8463880367
7145,1,6,2.40237019e-05,5.757305059e-06,4.172733884,0.8066786302,0.4859265174
7145,1,7,2.492178744e-05,3.372797162e-06,7.389056099,0.880797078,0.3740911061
7145,1.5,0,2.405816188e-05,0.0004832210987,0.04978706837,0.04742587318,4.470958131
7145,1.5,1,2.499470258e-05,0.0002130487576,0.1173191661,0.105000585,2.967692709
7145,1.5,2,2.786010363e-05,0.0001007769817,0.2764530466,0.2165790958,2.043786361
7145,1.5,3,4.492282666e-05,6.895936947e-05,0.6514390575,0.3944675128,1.67904561
7145,1.5,4,3.017884124e-05,1.96596759e-05,1.535063009,0.6055324872,0.8942700868
7145,1.5,5,4.13998413e-05,1.144511226e-05,3.617250785,0.7834209042,0.6831348053
7145,1.5,6,2.40237019e-05,2.818440673e-06,8.523756461,0.894999415,0.3399894394
7145,1.5,7,2.492178744e-05,1.240782735e-06,20.08553692,0.9525741268,0.2268977254
7145,2,0,2.405816188e-05,0.001313531132,0.01831563889,0.03,7.371363771
7145,2,1,2.499470258e-05,0.0004352004644,0.05743261927,0.05431326613,4.241545223
7145,2,2,2.786010363e-05,0.0001546990168,0.1800923121,0.1526086648,2.532203472
7145,2,3,4.492282666e-05,7.95491147e-05,0.564718122,0.3609072548,1.803364549
7145,2,4,3.017884124e-05,1.704253855e-05,1.770794952,0.6390927452,0.8326215928
7145,2,5,4.13998413e-05,7.455793141e-06,5.552707876,0.8473913352,0.551370225
7145,2,6,2.40237019e-05,1.379744125e-06,17.41170806,0.9456867339,0.2378812738
7145,2,7,2.492178744e-05,4.564584592e-07,54.59815003,0.98201379,0.1376204271
7146,0,0,2.760419397e-05,2.760419397e-05,1,0.5,1.065088852
7146,0,1,3.848951643e-05,3.848951643e-05,1,0.5,1.254923623
7146,0,2,2.241650262e-05,2.241650262e-05,1,0.5,0.9613795455
7146,0,3,3.120057752e-05,3.120057752e-05,1,0.5,1.133164509
7146,0,4,3.038049187e-05,3.038049187e-05,1,0.5,1.120837079
7146,0,5,2.196568821e-05,2.196568821e-05,1,0.5,0.9522174837
7146,0,6,3.886727901e-05,3.886727901e-05,1,0.5,1.268356928
7146,0,7,2.591867774e-05,2.591867774e-05,1,0.5,1.034566508
7146,0.5,0,2.760419397e-05,7.503597886e-05,0.3678794412,0.2689414214,1.756034645
7146,0.5,1,3.848951643e-05,7.862357714e-05,0.4895416596,0.3286525465,1.79358708
7146,0.5,2,2.241650262e-05,3.441074396e-05,0.6514390575,0.3944675128,1.191126758
7146,0.5,3,3.120057752e-05,3.599189404e-05,0.8668778998,0.4643463292,1.217065631
7146,0.5,4,3.038049187e-05,2.633617699e-05,1.153564995,0.5356536708,1.043569686
7146,0.5,5,2.196568821e-05,1.430930722e-05,1.535063009,0.6055324872,0.7685516301
7146,0.5,6,3.886727901e-05,1.902715227e-05,2.04272707,0.6713474535,0.88743451
7146,0.5,7,2.591867774e-05,9.534948682e-06,2.718281828,0.7310585786,0.6274963067
7146,1,0,2.760419397e-05,0.0002039689378,0.1353352832,0.119202922,2.895211672
7146,1,1,3.848951643e-05,0.0001606065094,0.2396510364,0.1933213698,2.563466456
7146,1,2,2.241650262e-05,5.282266018e-05,0.4243728457,0.2979366301,1.475778178
7146,1,3,3.120057752e-05,4.151898907e-05,0.7514772931,0.4290534031,1.307178911
7146,1,4,3.038049187e-05,2.283024979e-05,1.330712197,0.5709465969,0.9716288928
7146,1,5,2.196568821e-05,9.321641611e-06,2.356418442,0.7020633699,0.6203116602
7146,1,6,3.886727901e-05,9.314583699e-06,4.172733884,0.8066786302,0.6209135554
7146,1,7,2.591867774e-05,3.507711593e-06,7.389056099,0.880797078,0.3805957489
7146,1.5,0,2.760419397e-05,0.0005544450572,0.04978706837,0.04742587318,4.773397066
7146,1.5,1,3.848951643e-05,0.0003280752644,0.1173191661,0.105000585,3.663808881
7146,1.5,2,2.241650262e-05,8.108611169e-05,0.2764530466,0.2165790958,1.828454626
7146,1.5,3,3.120057752e-05,4.789485241e-05,0.6514390575,0.3944675128,1.403964308
7146,1.5,4,3.038049187e-05,1.979103899e-05,1.535063009,0.6055324872,0.9046474977
7146,1.5,5,2.196568821e-05,6.072481426e-06,3.617250785,0.7834209042,0.5006645496
7146,1.5,6,3.886727901e-05,4.559876762e-06,8.523756461,0.894999415,0.4344361628
7146,1.5,7,2.591867774e-05,1.290414981e-06,20.08553692,0.9525741268,0.2308429907
7146,2,0,2.760419397e-05,0.001507137924,0.01831563889,0.03,7.870001276
7146,2,1,3.848951643e-05,0.0006701682236,0.05743261927,0.05431326613,5.236462324
7146,2,2,2.241650262e-05,0.0001244722906,0.1800923121,0.1526086648,2.265412491
7146,2,3,3.120057752e-05,5.524982518e-05,0.564718122,0.3609072548,1.507915834
7146,2,4,3.038049187e-05,1.715641432e-05,1.770794952,0.6390927452,0.8422836139
7146,2,5,2.196568821e-05,3.955851577e-06,5.552707876,0.8473913352,0.4040952433
7146,2,6,3.886727901e-05,2.232249638e-06,17.41170806,0.9456867339,0.3039630523
7146,2,7,2.591867774e-05,4.747171419e-07,54.59815003,0.98201379,0.1400133514
7147,0,0,2.452260281e-05,2.452260281e-05,1,0.5,1.010398213
7147,0,1,3.024006143e-05,3.024006143e-05,1,0.5,1.117838513
7147,0,2,2.493462384e-05,2.493462384e-05,1,0.5,1.016730832
7147,0,3,3.481195511e-05,3.481195511e-05,1,0.5,1.196992273
7147,0,4,2.645653031e-05,2.645653031e-05,1,0.5,1.047536488
7147,0,5,2.997141444e-05,2.997141444e-05,1,0.5,1.110768423
7147,0,6,4.218453915e-05,4.218453915e-05,1,0.5,1.314140064
7147,0,7,2.215306996e-05,2.215306996e-05,1,0.5,0.9648339818
7147,0.5,0,2.452260281e-05,6.665934561e-05,0.3678794412,0.2689414214,1.665865025
7147,0.5,1,3.024006143e-05,6.17721921e-05,0.4895416596,0.3286525465,1.597659552
7147,0.5,2,2.493462384e-05,3.82762187e-05,0.6514390575,0.3944675128,1.259705707
