seed,reliability_heterogeneity,branch,signal_energy,noise_energy,signal_to_noise,statistical_reliability,step_optimal_attenuation,optimal_reliability_gain,global_statistical_reliability,step_optimal_global_attenuation,coefficient_noise_sd
8105,1,1,2.265602047e-05,9.453754428e-05,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.326386972,0.6527739439,1.976873401
8105,1,2,2.480663653e-05,5.845481582e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.326386972,0.6527739439,1.553267951
8105,1,3,3.206501601e-05,4.266930791e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.326386972,0.6527739439,1.314086786
8105,1,4,3.207858996e-05,2.410633195e-05,1.330712197,0.5709465969,1,1,0.326386972,0.6527739439,0.9993482605
8105,1,5,2.543336142e-05,1.079322796e-05,2.356418442,0.7020633699,1,1,0.326386972,0.6527739439,0.6652372091
8105,1,6,2.818031434e-05,6.75344154e-06,4.172733884,0.8066786302,1,1,0.326386972,0.6527739439,0.5238892774
8105,1,7,2.684297765e-05,3.632801984e-06,7.389056099,0.880797078,1,1,0.326386972,0.6527739439,0.3855915717
8105,1.5,0,2.918968484e-05,0.0005862904927,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.1887527649,0.3775055298,4.908345854
8105,1.5,1,2.265602047e-05,0.0001931144009,0.1173191661,0.105000585,0.21000117,0.21000117,0.1887527649,0.3775055298,2.825426603
8105,1.5,2,2.480663653e-05,8.973182548e-05,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.1887527649,0.3775055298,1.92446264
8105,1.5,3,3.206501601e-05,4.922181996e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.1887527649,0.3775055298,1.411383652
8105,1.5,4,3.207858996e-05,2.089724641e-05,1.535063009,0.6055324872,1,1,0.1887527649,0.3775055298,0.9304559693
8105,1.5,5,2.543336142e-05,7.031130251e-06,3.617250785,0.7834209042,1,1,0.1887527649,0.3775055298,0.5369247575
8105,1.5,6,2.818031434e-05,3.306090979e-06,8.523756461,0.894999415,1,1,0.1887527649,0.3775055298,0.36655094
8105,1.5,7,2.684297765e-05,1.336433164e-06,20.08553692,0.9525741268,1,1,0.1887527649,0.3775055298,0.2338731103
8105,2,0,2.918968484e-05,0.001593702792,0.01831563889,0.03,0.03597241992,0.03597241992,0.09109672087,0.1821934417,8.092494214
8105,2,1,2.265602047e-05,0.0003944800143,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.09109672087,0.1821934417,4.03821281
8105,2,2,2.480663653e-05,0.000137744006,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.09109672087,0.1821934417,2.384364174
8105,2,3,3.206501601e-05,5.678056849e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.09109672087,0.1821934417,1.515884517
8105,2,4,3.207858996e-05,1.811536108e-05,1.770794952,0.6390927452,1,1,0.09109672087,0.1821934417,0.8663129212
8105,2,5,2.543336142e-05,4.580352864e-06,5.552707876,0.8473913352,1,1,0.09109672087,0.1821934417,0.4333615006
8105,2,6,2.818031434e-05,1.618469265e-06,17.41170806,0.9456867339,1,1,0.09109672087,0.1821934417,0.2564656263
8105,2,7,2.684297765e-05,4.916462854e-07,54.59815003,0.98201379,1,1,0.09109672087,0.1821934417,0.1418512119
8106,0,0,2.778676152e-05,2.778676152e-05,1,0.5,1,1,0.5,1,1.068393636
8106,0,1,2.411519563e-05,2.411519563e-05,1,0.5,1,1,0.5,1,0.9965002719
8106,0,2,2.223917669e-05,2.223917669e-05,1,0.5,1,1,0.5,1,0.951246745
8106,0,3,2.380957471e-05,2.380957471e-05,1,0.5,1,1,0.5,1,0.9940565067
8106,0,4,2.569629542e-05,2.569629542e-05,1,0.5,1,1,0.5,1,1.027013475
8106,0,5,2.946214901e-05,2.946214901e-05,1,0.5,1,1,0.5,1,1.109192092
8106,0,6,2.785030026e-05,2.785030026e-05,1,0.5,1,1,0.5,1,1.074377322
8106,0,7,2.743593038e-05,2.743593038e-05,1,0.5,1,1,0.5,1,1.069141004
8106,0.5,0,2.778676152e-05,7.553224891e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4530450967,0.9060901935,1.761483313
8106,0.5,1,2.411519563e-05,4.926076291e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4530450967,0.9060901935,1.424238081
8106,0.5,2,2.223917669e-05,3.413853749e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4530450967,0.9060901935,1.178572456
8106,0.5,3,2.380957471e-05,2.746589193e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4530450967,0.9060901935,1.067657873
8106,0.5,4,2.569629542e-05,2.22755506e-05,1.153564995,0.5356536708,1,1,0.4530450967,0.9060901935,0.9562140207
8106,0.5,5,2.946214901e-05,1.919279458e-05,1.535063009,0.6055324872,1,1,0.4530450967,0.9060901935,0.8952486221
8106,0.5,6,2.785030026e-05,1.363388221e-05,2.04272707,0.6713474535,1,1,0.4530450967,0.9060901935,0.7517123071
8106,0.5,7,2.743593038e-05,1.009311474e-05,2.718281828,0.7310585786,1,1,0.4530450967,0.9060901935,0.6484667984
8106,1,0,2.778676152e-05,0.0002053179397,0.1353352832,0.119202922,0.238405844,0.238405844,0.3252982647,0.6505965294,2.904195005
8106,1,1,2.411519563e-05,0.0001006262939,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3252982647,0.6505965294,2.035578081
8106,1,2,2.223917669e-05,5.240480609e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3252982647,0.6505965294,1.460223691
8106,1,3,2.380957471e-05,3.168369148e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3252982647,0.6505965294,1.146708789
8106,1,4,2.569629542e-05,1.931018252e-05,1.330712197,0.5709465969,1,1,0.3252982647,0.6505965294,0.8902952841
8106,1,5,2.946214901e-05,1.250293602e-05,2.356418442,0.7020633699,1,1,0.3252982647,0.6505965294,0.7225710509
8106,1,6,2.785030026e-05,6.674353322e-06,4.172733884,0.8066786302,1,1,0.3252982647,0.6505965294,0.5259524573
8106,1,7,2.743593038e-05,3.713049409e-06,7.389056099,0.880797078,1,1,0.3252982647,0.6505965294,0.393314995
8106,1.5,0,2.778676152e-05,0.0005581120245,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.1863049888,0.3726099777,4.78820808
8106,1.5,1,2.411519563e-05,0.0002055520545,0.1173191661,0.105000585,0.21000117,0.21000117,0.1863049888,0.3726099777,2.909329682
8106,1.5,2,2.223917669e-05,8.044467933e-05,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.1863049888,0.3726099777,1.80918298
8106,1.5,3,2.380957471e-05,3.654919741e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.1863049888,0.3726099777,1.231612748
8106,1.5,4,2.569629542e-05,1.673957047e-05,1.535063009,0.6055324872,1,1,0.1863049888,0.3726099777,0.8289208019
8106,1.5,5,2.946214901e-05,8.144900854e-06,3.617250785,0.7834209042,1,1,0.1863049888,0.3726099777,0.5831999187
8106,1.5,6,2.785030026e-05,3.267374002e-06,8.523756461,0.894999415,1,1,0.1863049888,0.3726099777,0.3679944903
8106,1.5,7,2.743593038e-05,1.365954542e-06,20.08553692,0.9525741268,1,1,0.1863049888,0.3726099777,0.2385576034
8106,2,0,2.778676152e-05,0.001517105774,0.01831563889,0.03,0.03597241992,0.03597241992,0.08932673265,0.1786534653,7.89442051
8106,2,1,2.411519563e-05,0.0004198867462,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.08932673265,0.1786534653,4.158130449
8106,2,2,2.223917669e-05,0.0001234876515,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.08932673265,0.1786534653,2.241535373
8106,2,3,2.380957471e-05,4.216187472e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.08932673265,0.1786534653,1.322803118
8106,2,4,2.569629542e-05,1.451116369e-05,1.770794952,0.6390927452,1,1,0.08932673265,0.1786534653,0.771777306
8106,2,5,2.946214901e-05,5.305906536e-06,5.552707876,0.8473913352,1,1,0.08932673265,0.1786534653,0.4707110044
8106,2,6,2.785030026e-05,1.599515691e-06,17.41170806,0.9456867339,1,1,0.08932673265,0.1786534653,0.2574756388
8106,2,7,2.743593038e-05,5.025065934e-07,54.59815003,0.98201379,1,1,0.08932673265,0.1786534653,0.1446925006
8107,0,0,2.729387384e-05,2.729387384e-05,1,0.5,1,1,0.5,1,1.063932031
8107,0,1,4.297431275e-05,4.297431275e-05,1,0.5,1,1,0.5,1,1.326305137
8107,0,2,2.132449476e-05,2.132449476e-05,1,0.5,1,1,0.5,1,0.9382339572
8107,0,3,2.427396565e-05,2.427396565e-05,1,0.5,1,1,0.5,1,1.001543397
8107,0,4,3.381841254e-05,3.381841254e-05,1,0.5,1,1,0.5,1,1.178275327
8107,0,5,2.202664469e-05,2.202664469e-05,1,0.5,1,1,0.5,1,0.9556784964
8107,0,6,2.282586848e-05,2.282586848e-05,1,0.5,1,1,0.5,1,0.9749857295
8107,0,7,2.177537056e-05,2.177537056e-05,1,0.5,1,1,0.5,1,0.9502290013
8107,0.5,0,2.729387384e-05,7.41924413e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4310082329,0.8620164658,1.75412737
8107,0.5,1,4.297431275e-05,8.778479197e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4310082329,0.8620164658,1.895608397
8107,0.5,2,2.132449476e-05,3.27344431e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4310082329,0.8620164658,1.162449916
8107,0.5,3,2.427396565e-05,2.800159706e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4310082329,0.8620164658,1.075699103
8107,0.5,4,3.381841254e-05,2.931643443e-05,1.153564995,0.5356536708,1,1,0.4310082329,0.8620164658,1.097048301
8107,0.5,5,2.202664469e-05,1.434901666e-05,1.535063009,0.6055324872,1,1,0.4310082329,0.8620164658,0.7713450748
8107,0.5,6,2.282586848e-05,1.117421354e-05,2.04272707,0.6713474535,1,1,0.4310082329,0.8620164658,0.6821707392
8107,0.5,7,2.177537056e-05,8.010711153e-06,2.718281828,0.7310585786,1,1,0.4310082329,0.8620164658,0.576343023
8107,1,0,2.729387384e-05,0.000201675965,0.1353352832,0.119202922,0.238405844,0.238405844,0.2991719417,0.5983438834,2.892067107
8107,1,1,4.297431275e-05,0.0001793203709,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.2991719417,0.5983438834,2.709279407
8107,1,2,2.132449476e-05,5.024943273e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.2991719417,0.5983438834,1.440248242
8107,1,3,2.427396565e-05,3.230166216e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.2991719417,0.5983438834,1.155345404
8107,1,4,3.381841254e-05,2.541376911e-05,1.330712197,0.5709465969,1,1,0.2991719417,0.5983438834,1.021420841
8107,1,5,2.202664469e-05,9.34750989e-06,2.356418442,0.7020633699,1,1,0.2991719417,0.5983438834,0.622566299
8107,1,6,2.282586848e-05,5.470243038e-06,4.172733884,0.8066786302,1,1,0.2991719417,0.5983438834,0.4772961321
8107,1,7,2.177537056e-05,2.946975942e-06,7.389056099,0.880797078,1,1,0.2991719417,0.5983438834,0.349569714
8107,1.5,0,2.729387384e-05,0.0005482121109,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.1693772061,0.3387544123,4.768212556
8107,1.5,1,4.297431275e-05,0.0003663025759,0.1173191661,0.105000585,0.21000117,0.21000117,0.1693772061,0.3387544123,3.872210587
8107,1.5,2,2.132449476e-05,7.713604543e-05,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.1693772061,0.3387544123,1.784433866
8107,1.5,3,2.427396565e-05,3.726206675e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.1693772061,0.3387544123,1.240888831
8107,1.5,4,3.381841254e-05,2.203063479e-05,1.535063009,0.6055324872,1,1,0.1693772061,0.3387544123,0.951006927
8107,1.5,5,2.202664469e-05,6.089333033e-06,3.617250785,0.7834209042,1,1,0.1693772061,0.3387544123,0.5024843086
8107,1.5,6,2.282586848e-05,2.677911855e-06,8.523756461,0.894999415,1,1,0.1693772061,0.3387544123,0.3339509958
8107,1.5,7,2.177537056e-05,1.084131863e-06,20.08553692,0.9525741268,1,1,0.1693772061,0.3387544123,0.2120247492
8107,2,0,2.729387384e-05,0.001490195019,0.01831563889,0.03,0.03597241992,0.03597241992,0.08190781942,0.1638156388,7.861453464
8107,2,1,4.297431275e-05,0.0007482561877,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.08190781942,0.1638156388,5.534318385
8107,2,2,2.132449476e-05,0.00011840869,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.08190781942,0.1638156388,2.2108718
8107,2,3,2.427396565e-05,4.298421584e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.08190781942,0.1638156388,1.332766015
8107,2,4,3.381841254e-05,1.909787042e-05,1.770794952,0.6390927452,1,1,0.08190781942,0.1638156388,0.885447153
8107,2,5,2.202664469e-05,3.966829372e-06,5.552707876,0.8473913352,1,1,0.08190781942,0.1638156388,0.4055640031
8107,2,6,2.282586848e-05,1.310949414e-06,17.41170806,0.9456867339,1,1,0.08190781942,0.1638156388,0.2336563406
8107,2,7,2.177537056e-05,3.988298239e-07,54.59815003,0.98201379,1,1,0.08190781942,0.1638156388,0.128599511
8108,0,0,3.477474177e-05,3.477474177e-05,1,0.5,1,1,0.5,1,1.198679011
8108,0,1,2.934062331e-05,2.934062331e-05,1,0.5,1,1,0.5,1,1.102713611
8108,0,2,2.281110105e-05,2.281110105e-05,1,0.5,1,1,0.5,1,0.9780145388
8108,0,3,3.011904161e-05,3.011904161e-05,1,0.5,1,1,0.5,1,1.106297565
8108,0,4,2.962621381e-05,2.962621381e-05,1,0.5,1,1,0.5,1,1.10622894
8108,0,5,2.457269738e-05,2.457269738e-05,1,0.5,1,1,0.5,1,1.002934549
8108,0,6,2.792489167e-05,2.792489167e-05,1,0.5,1,1,0.5,1,1.0674112
8108,0,7,2.427674141e-05,2.427674141e-05,1,0.5,1,1,0.5,1,0.9992786778
8108,0.5,0,3.477474177e-05,9.452754865e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4364517655,0.8729035309,1.976287582
8108,0.5,1,2.934062331e-05,5.99348855e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4364517655,0.8729035309,1.576042438
8108,0.5,2,2.281110105e-05,3.501647742e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4364517655,0.8729035309,1.211737126
8108,0.5,3,3.011904161e-05,3.474427209e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4364517655,0.8729035309,1.188209419
8108,0.5,4,2.962621381e-05,2.568231001e-05,1.153564995,0.5356536708,1,1,0.4364517655,0.8729035309,1.029968592
8108,0.5,5,2.457269738e-05,1.600761482e-05,1.535063009,0.6055324872,1,1,0.4364517655,0.8729035309,0.8094862737
8108,0.5,6,2.792489167e-05,1.367039781e-05,2.04272707,0.6713474535,1,1,0.4364517655,0.8729035309,0.7468383025
8108,0.5,7,2.427674141e-05,8.930914064e-06,2.718281828,0.7310585786,1,1,0.4364517655,0.8729035309,0.6060931557
8108,1,0,3.477474177e-05,0.0002569525178,0.1353352832,0.119202922,0.238405844,0.238405844,0.3022275179,0.6044550359,3.258347373
8108,1,1,2.934062331e-05,0.0001224306131,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3022275179,0.6044550359,2.252542945
8108,1,2,2.281110105e-05,5.375249921e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3022275179,0.6044550359,1.501313941
8108,1,3,3.011904161e-05,4.007977605e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3022275179,0.6044550359,1.276186145
8108,1,4,2.962621381e-05,2.226342696e-05,1.330712197,0.5709465969,1,1,0.3022275179,0.6044550359,0.9589654203
8108,1,5,2.457269738e-05,1.042798551e-05,2.356418442,0.7020633699,1,1,0.3022275179,0.6044550359,0.6533507375
8108,1,6,2.792489167e-05,6.69222923e-06,4.172733884,0.8066786302,1,1,0.3022275179,0.6044550359,0.5225422501
8108,1,7,2.427674141e-05,3.285499675e-06,7.389056099,0.880797078,1,1,0.3022275179,0.6044550359,0.3676140816
8108,1.5,0,3.477474177e-05,0.0006984693599,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.1678362722,0.3356725444,5.372106621
8108,1.5,1,2.934062331e-05,0.0002500923275,0.1173191661,0.105000585,0.21000117,0.21000117,0.1678362722,0.3356725444,3.219424551
8108,1.5,2,2.281110105e-05,8.251347319e-05,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.1678362722,0.3356725444,1.860092838
8108,1.5,3,3.011904161e-05,4.623462666e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.1678362722,0.3356725444,1.370676793
8108,1.5,4,2.962621381e-05,1.92996728e-05,1.535063009,0.6055324872,1,1,0.1678362722,0.3356725444,0.8928570099
8108,1.5,5,2.457269738e-05,6.793197054e-06,3.617250785,0.7834209042,1,1,0.1678362722,0.3356725444,0.5273309752
8108,1.5,6,2.792489167e-05,3.276125004e-06,8.523756461,0.894999415,1,1,0.1678362722,0.3356725444,0.365608462
8108,1.5,7,2.427674141e-05,1.208667784e-06,20.08553692,0.9525741268,1,1,0.1678362722,0.3356725444,0.2229692114
8108,2,0,3.477474177e-05,0.001898636569,0.01831563889,0.03,0.03597241992,0.03597241992,0.07878484445,0.1575696889,8.857106454
8108,2,1,2.934062331e-05,0.0005108703675,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.07878484445,0.1575696889,4.60133045
8108,2,2,2.281110105e-05,0.0001266633805,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.07878484445,0.1575696889,2.304611496
8108,2,3,3.011904161e-05,5.333464686e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.07878484445,0.1575696889,1.472163664
8108,2,4,2.962621381e-05,1.673045983e-05,1.770794952,0.6390927452,1,1,0.07878484445,0.1575696889,0.8313059295
8108,2,5,2.457269738e-05,4.425353886e-06,5.552707876,0.8473913352,1,1,0.07878484445,0.1575696889,0.4256181886
8108,2,6,2.792489167e-05,1.603799671e-06,17.41170806,0.9456867339,1,1,0.07878484445,0.1575696889,0.2558062003
8108,2,7,2.427674141e-05,4.446440291e-07,54.59815003,0.98201379,1,1,0.07878484445,0.1575696889,0.1352376629
8109,0,0,2.873527818e-05,2.873527818e-05,1,0.5,1,1,0.5,1,1.088865551
8109,0,1,3.138357279e-05,3.138357279e-05,1,0.5,1,1,0.5,1,1.141194801
8109,0,2,2.290154668e-05,2.290154668e-05,1,0.5,1,1,0.5,1,0.9713801726
8109,0,3,4.115486377e-05,4.115486377e-05,1,0.5,1,1,0.5,1,1.299381572
8109,0,4,2.627761527e-05,2.627761527e-05,1,0.5,1,1,0.5,1,1.039594748
8109,0,5,2.791247791e-05,2.791247791e-05,1,0.5,1,1,0.5,1,1.079038716
8109,0,6,2.259761514e-05,2.259761514e-05,1,0.5,1,1,0.5,1,0.9694255838
8109,0,7,2.760249026e-05,2.760249026e-05,1,0.5,1,1,0.5,1,1.065435612
8109,0.5,0,2.873527818e-05,7.811058451e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4433052312,0.8866104625,1.795235794
8109,0.5,1,3.138357279e-05,6.410807371e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4433052312,0.8866104625,1.631041294
8109,0.5,2,2.290154668e-05,3.515531717e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4433052312,0.8866104625,1.203517301
8109,0.5,3,4.115486377e-05,4.747481021e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4433052312,0.8866104625,1.395589643
8109,0.5,4,2.627761527e-05,2.277948394e-05,1.153564995,0.5356536708,1,1,0.4433052312,0.8866104625,0.9679279762
8109,0.5,5,2.791247791e-05,1.81832783e-05,1.535063009,0.6055324872,1,1,0.4433052312,0.8866104625,0.8709112976
8109,0.5,6,2.259761514e-05,1.106247402e-05,2.04272707,0.6713474535,1,1,0.4433052312,0.8866104625,0.678280458
8109,0.5,7,2.760249026e-05,1.015438869e-05,2.718281828,0.7310585786,1,1,0.4433052312,0.8866104625,0.6462193647
8109,1,0,2.873527818e-05,0.0002123265825,0.1353352832,0.119202922,0.238405844,0.238405844,0.3168703472,0.6337406944,2.95984344
8109,1,1,3.138357279e-05,0.0001309552976,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3168703472,0.6337406944,2.331149512
8109,1,2,2.290154668e-05,5.396562696e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3168703472,0.6337406944,1.491129771
8109,1,3,4.115486377e-05,5.47652792e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3168703472,0.6337406944,1.498921097
8109,1,4,2.627761527e-05,1.974703119e-05,1.330712197,0.5709465969,1,1,0.3168703472,0.6337406944,0.9012017121
8109,1,5,2.791247791e-05,1.184529768e-05,2.356418442,0.7020633699,1,1,0.3168703472,0.6337406944,0.7029279644
8109,1,6,2.259761514e-05,5.415541889e-06,4.172733884,0.8066786302,1,1,0.3168703472,0.6337406944,0.4745742091
8109,1,7,2.760249026e-05,3.735590837e-06,7.389056099,0.880797078,1,1,0.3168703472,0.6337406944,0.3919518576
8109,1.5,0,2.873527818e-05,0.0005771634908,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.183129118,0.366258236,4.879956837
8109,1.5,1,3.138357279e-05,0.0002675059314,0.1173191661,0.105000585,0.21000117,0.21000117,0.183129118,0.366258236,3.331772203
8109,1.5,2,2.290154668e-05,8.284063772e-05,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.183129118,0.366258236,1.84747489
8109,1.5,3,4.115486377e-05,6.317530902e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.183129118,0.366258236,1.609903359
8109,1.5,4,2.627761527e-05,1.711826493e-05,1.535063009,0.6055324872,1,1,0.183129118,0.366258236,0.8390753712
8109,1.5,5,2.791247791e-05,7.716489557e-06,3.617250785,0.7834209042,1,1,0.183129118,0.366258236,0.5673456349
8109,1.5,6,2.259761514e-05,2.651133364e-06,8.523756461,0.894999415,1,1,0.183129118,0.366258236,0.3320465411
8109,1.5,7,2.760249026e-05,1.37424707e-06,20.08553692,0.9525741268,1,1,0.183129118,0.366258236,0.2377308188
8109,2,0,2.873527818e-05,0.001568893029,0.01831563889,0.03,0.03597241992,0.03597241992,0.08908807857,0.1781761571,8.045688637
8109,2,1,3.138357279e-05,0.0005464416075,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.08908807857,0.1781761571,4.761902212
8109,2,2,2.290154668e-05,0.0001271655986,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.08908807857,0.1781761571,2.288978153
8109,2,3,4.115486377e-05,7.287682502e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.08908807857,0.1781761571,1.729102907
8109,2,4,2.627761527e-05,1.483944555e-05,1.770794952,0.6390927452,1,1,0.08908807857,0.1781761571,0.7812318475
8109,2,5,2.791247791e-05,5.026822684e-06,5.552707876,0.8473913352,1,1,0.08908807857,0.1781761571,0.4579147306
8109,2,6,2.259761514e-05,1.297840227e-06,17.41170806,0.9456867339,1,1,0.08908807857,0.1781761571,0.2323238459
8109,2,7,2.760249026e-05,5.05557244e-07,54.59815003,0.98201379,1,1,0.08908807857,0.1781761571,0.1441910303
8110,0,0,2.613718592e-05,2.613718592e-05,1,0.5,1,1,0.5,1,1.040032485
8110,0,1,2.682613499e-05,2.682613499e-05,1,0.5,1,1,0.5,1,1.057646414
8110,0,2,2.258298442e-05,2.258298442e-05,1,0.5,1,1,0.5,1,0.9649123533
8110,0,3,3.126494107e-05,3.126494107e-05,1,0.5,1,1,0.5,1,1.134511514
8110,0,4,2.014880144e-05,2.014880144e-05,1,0.5,1,1,0.5,1,0.9122427915
8110,0,5,3.599800478e-05,3.599800478e-05,1,0.5,1,1,0.5,1,1.217111
8110,0,6,3.512892552e-05,3.512892552e-05,1,0.5,1,1,0.5,1,1.203058495
8110,0,7,2.856920252e-05,2.856920252e-05,1,0.5,1,1,0.5,1,1.088956337
8110,0.5,0,2.613718592e-05,7.104823752e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4608149001,0.9216298001,1.714723679
8110,0.5,1,2.682613499e-05,5.479847213e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4608149001,0.9216298001,1.511630595
