sensitivity,model,task,optimizer,contrast,seed,difference
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211204,-0.0143269971461997
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211205,-0.006536529796748699
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211206,-0.0116584057367182
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211207,-0.0076989052197205
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211208,-0.007082109723164201
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211209,-0.0098554258468044
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211210,-0.0254798188287529
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211211,-0.023773424251693
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211212,-0.0052561393041578
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211213,-0.031217172167245802
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211214,-0.0055748400527275
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211215,-0.0089808138623091
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211216,-0.013448108302947901
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211217,-0.006862310913675798
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211218,-0.026204948551602703
selected_rate,conductance,2,sgd,unit_broadcast minus exact,211219,-0.0022105395552978004
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211200,0.004219791961820299
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211201,0.001418286429433601
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211202,0.002056387652590898
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211203,-1.2651645764402697e-05
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211204,0.008796660687287801
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211205,-0.0006883193086302999
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211206,0.0086540736080293
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211207,0.003087727327991301
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211208,0.00012282253588809938
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211209,0.003391753161937001
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211210,0.0092392167790556
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211211,0.003773574229835999
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211212,-0.0006655766550340992
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211213,0.008805429115269499
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211214,0.0011229319442083996
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211215,0.0028640971502199002
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211216,0.0090495939574783
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211217,-0.0018204708362201984
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211218,0.021597339876600598
selected_rate,conductance,2,sgd,calibrated_broadcast minus exact,211219,-9.471527080740037e-05
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211200,-0.005469872518514299
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211201,-0.0176536862153788
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211202,-0.0232523351251425
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211203,-0.0157310348792579
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211204,-0.0143269971461997
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211205,-0.006536529796748699
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211206,-0.0116584057367182
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211207,-0.0076989052197205
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211208,-0.007082109723164201
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211209,-0.0098554258468044
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211210,-0.0254798188287529
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211211,-0.023773424251693
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211212,-0.0052561393041578
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211213,-0.031217172167245802
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211214,-0.0055748400527275
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211215,-0.0089808138623091
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211216,-0.013448108302947901
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211217,-0.006862310913675798
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211218,-0.026204948551602703
selected_rate,conductance,2,sgd,sign_broadcast minus exact,211219,-0.0022105395552978004
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211200,-0.009689664480334599
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211201,-0.019071972644812397
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211202,-0.025308722777733397
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211203,-0.015718383233493498
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211204,-0.0231236578334875
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211205,-0.005848210488118399
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211206,-0.020312479344747503
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211207,-0.0107866325477118
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211208,-0.0072049322590523
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211209,-0.013247179008741401
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211210,-0.0347190356078085
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211211,-0.027546998481529
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211212,-0.0045905626491237
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211213,-0.0400226012825153
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211214,-0.006697771996935899
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211215,-0.011844911012529
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211216,-0.022497702260426203
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211217,-0.0050418400774556
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211218,-0.047802288428203304
selected_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211219,-0.0021158242844904
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211200,0.8641399351456129
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211201,0.9799235711966607
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211202,0.5485326531320158
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211203,0.5032489045274496
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211204,0.9366173901022211
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211205,0.9618247382233454
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211206,0.8752744889867898
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211207,0.9822913070366217
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211208,0.992046829690273
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211209,-0.030053157847933498
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211210,1.0008980976264858
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211211,0.9690243113625158
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211212,0.930071809689235
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211213,0.9552774111293288
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211214,0.08029482846477055
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211215,0.987402660812173
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211216,1.0040777573062927
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211217,0.9939529987413905
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211218,0.8963520610612047
selected_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211219,1.032216210161176
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211200,0.8303748023390803
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211201,1.0055774053915736
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211202,0.6068091698272311
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211203,0.6754329572588698
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211204,0.8736767537411597
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211205,0.9628983137864114
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211206,0.9132710673122777
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211207,0.9590147387043442
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211208,1.0050834010434517
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211209,0.004096467175507511
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211210,1.0864315499937622
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211211,0.9564881612672271
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211212,0.9997374844288915
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211213,0.7955436781934029
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211214,0.5161765040263326
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211215,0.9847087211849935
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211216,1.0094628684048765
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211217,1.0135462787301313
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211218,0.7929397651028963
selected_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211219,0.7650755434812456
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211200,0.830374865359273
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211201,1.0055781958370784
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211202,0.6068090888663566
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211203,0.6754325710931497
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211204,0.8736768051896894
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211205,0.9628982964297605
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211206,0.913271064195971
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211207,0.9590147201280563
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211208,1.0050833151846965
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211209,0.004096466510222024
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211210,1.0864317071527114
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211211,0.9564881517536913
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211212,0.9997376960387516
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211213,0.795543743970945
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211214,0.5161765690827458
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211215,0.9847086478175574
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211216,1.0094628790789895
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211217,1.0135463954026556
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211218,0.7929393801614312
selected_rate,algebraic,quartet_minus_matching,adam,sign_broadcast minus exact interaction,211219,0.7650762048096166
selected_rate,algebraic,quartet_minus_matching,sgd,unit_broadcast minus exact interaction,211200,0.8569439517375272
selected_rate,algebraic,quartet_minus_matching,sgd,unit_broadcast minus exact interaction,211201,0.9898059731476012
selected_rate,algebraic,quartet_minus_matching,sgd,unit_broadcast minus exact interaction,211202,0.9383189101171191
selected_rate,algebraic,quartet_minus_matching,sgd,unit_broadcast minus exact interaction,211203,0.5728725433597801
selected_rate,algebraic,quartet_minus_matching,sgd,unit_broadcast minus exact interaction,211204,0.9576152238113245
selected_rate,algebraic,quartet_minus_matching,sgd,unit_broadcast minus exact interaction,211205,0.9651125770765491
selected_rate,algebraic,quartet_minus_matching,sgd,unit_broadcast minus exact interaction,211206,1.203657360482258
selected_rate,algebraic,quartet_minus_matching,sgd,unit_broadcast minus exact interaction,211207,1.0054159188204757
