task_id,arm,seed,rank,noise_sd,angle_pi,endpoint,spearman_rho
s7219_r4_n000_a125,joint_forward_feedback,7219,4,0.0,0.125,actual_training_first_step_test_decrease,0.9864661654135337
s7219_r4_n000_a375,feedback_only,7219,4,0.0,0.375,exact_expected_calibration_decrease,1.0
s7219_r4_n000_a375,feedback_only,7219,4,0.0,0.375,actual_training_first_step_test_decrease,0.9860465116279072
s7219_r4_n000_a375,joint_forward_feedback,7219,4,0.0,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7219_r4_n000_a375,joint_forward_feedback,7219,4,0.0,0.375,actual_training_first_step_test_decrease,0.9909774436090225
s7219_r4_n750_a125,feedback_only,7219,4,0.75,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7219_r4_n750_a125,feedback_only,7219,4,0.75,0.125,actual_training_first_step_test_decrease,0.9968992248062016
s7219_r4_n750_a125,joint_forward_feedback,7219,4,0.75,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7219_r4_n750_a125,joint_forward_feedback,7219,4,0.75,0.125,actual_training_first_step_test_decrease,0.9834586466165413
s7219_r4_n750_a375,feedback_only,7219,4,0.75,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7219_r4_n750_a375,feedback_only,7219,4,0.75,0.375,actual_training_first_step_test_decrease,0.9860465116279072
s7219_r4_n750_a375,joint_forward_feedback,7219,4,0.75,0.375,exact_expected_calibration_decrease,1.0
s7219_r4_n750_a375,joint_forward_feedback,7219,4,0.75,0.375,actual_training_first_step_test_decrease,0.9774436090225563
s7219_r8_n000_a125,feedback_only,7219,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7219_r8_n000_a125,feedback_only,7219,8,0.0,0.125,actual_training_first_step_test_decrease,0.9736434108527134
s7219_r8_n000_a125,joint_forward_feedback,7219,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7219_r8_n000_a125,joint_forward_feedback,7219,8,0.0,0.125,actual_training_first_step_test_decrease,0.9533834586466164
s7219_r8_n000_a375,feedback_only,7219,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7219_r8_n000_a375,feedback_only,7219,8,0.0,0.375,actual_training_first_step_test_decrease,0.970542635658915
s7219_r8_n000_a375,joint_forward_feedback,7219,8,0.0,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7219_r8_n000_a375,joint_forward_feedback,7219,8,0.0,0.375,actual_training_first_step_test_decrease,0.956390977443609
s7219_r8_n750_a125,feedback_only,7219,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7219_r8_n750_a125,feedback_only,7219,8,0.75,0.125,actual_training_first_step_test_decrease,0.9751937984496124
s7219_r8_n750_a125,joint_forward_feedback,7219,8,0.75,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7219_r8_n750_a125,joint_forward_feedback,7219,8,0.75,0.125,actual_training_first_step_test_decrease,0.9368421052631578
s7219_r8_n750_a375,feedback_only,7219,8,0.75,0.375,exact_expected_calibration_decrease,1.0
s7219_r8_n750_a375,feedback_only,7219,8,0.75,0.375,actual_training_first_step_test_decrease,0.951937984496124
s7219_r8_n750_a375,joint_forward_feedback,7219,8,0.75,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7219_r8_n750_a375,joint_forward_feedback,7219,8,0.75,0.375,actual_training_first_step_test_decrease,0.9548872180451128
