panel,record,architecture,arm,cohort,contrast,basis,profiles_k,checkpoint,site_display_position,site_index,profile_column,seed,value,mean,ci_low,ci_high,n,positive_seeds,unit,source_table,inference_status,convergence_flag_seed,pixel_row,pixel_col
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,0.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,1.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,2.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,3.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,4.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,5.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,6.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,7.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,8.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,9.0,,1.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,10.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,9.0,9.0,11.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,0.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,1.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,2.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,3.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,4.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,5.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,6.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,7.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,8.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,9.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,10.0,,1.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,10.0,10.0,11.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,0.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,1.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,2.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,3.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,4.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,5.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,6.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,7.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,8.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,9.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,10.0,,0.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
C,indicator support,,,,,K = 12,12.0,,11.0,11.0,11.0,,1.0,,,,,,indicator (0 or 1),source_data/credit_first_figures/figure_01_illustrative_dictionaries.npz,,,,
D,arm mean,shunting,strict_scalar,,,,,,,,,,,87.89399802684784,87.32199788093567,88.50599765777588,10.0,,test accuracy (%),source_data/image_ladder_controls/summaries/condition_summary_six_rules.csv,,,,
D,seed,shunting,strict_scalar,,,,,,,,,50300.0,86.75000071525574,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,strict_scalar,,,,,,,,,50301.0,87.63999938964844,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,strict_scalar,,,,,,,,,50302.0,88.67999911308289,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,strict_scalar,,,,,,,,,50303.0,89.6399974822998,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,strict_scalar,,,,,,,,,50304.0,88.7999951839447,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,strict_scalar,,,,,,,,,50305.0,87.26999759674072,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,strict_scalar,,,,,,,,,50306.0,86.8399977684021,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,strict_scalar,,,,,,,,,50307.0,87.52999901771545,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,strict_scalar,,,,,,,,,50308.0,86.93999648094177,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,strict_scalar,,,,,,,,,50309.0,88.84999752044678,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,arm mean,shunting,neuron_shared,,,,,,,,,,,97.1239972114563,97.05399692058563,97.17899799346924,10.0,,test accuracy (%),source_data/image_ladder_controls/summaries/condition_summary_six_rules.csv,,,,
D,seed,shunting,neuron_shared,,,,,,,,,50300.0,97.26999998092651,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,neuron_shared,,,,,,,,,50301.0,97.1299946308136,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,neuron_shared,,,,,,,,,50302.0,97.10999727249146,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,neuron_shared,,,,,,,,,50303.0,97.11999893188477,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,neuron_shared,,,,,,,,,50304.0,97.18999862670898,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,neuron_shared,,,,,,,,,50305.0,97.11999893188477,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,neuron_shared,,,,,,,,,50306.0,97.1299946308136,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,neuron_shared,,,,,,,,,50307.0,97.20999598503113,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,neuron_shared,,,,,,,,,50308.0,97.09999561309814,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,neuron_shared,,,,,,,,,50309.0,96.85999751091003,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,arm mean,shunting,projected_k1,,,,,,,,,,,97.17799723148346,97.13399827480316,97.22299754619598,10.0,,test accuracy (%),source_data/image_ladder_controls/summaries/condition_summary_six_rules.csv,,,,
D,seed,shunting,projected_k1,,,,,,,,,50300.0,97.23999500274658,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,projected_k1,,,,,,,,,50301.0,97.06999659538269,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,projected_k1,,,,,,,,,50302.0,97.15999960899353,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,projected_k1,,,,,,,,,50303.0,97.28999733924866,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,projected_k1,,,,,,,,,50304.0,97.16999530792236,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,projected_k1,,,,,,,,,50305.0,97.11999893188477,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,projected_k1,,,,,,,,,50306.0,97.13999629020691,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,projected_k1,,,,,,,,,50307.0,97.29999899864197,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,projected_k1,,,,,,,,,50308.0,97.10999727249146,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,projected_k1,,,,,,,,,50309.0,97.17999696731567,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,arm mean,shunting,subtree_k3,,,,,,,,,,,97.22699761390686,97.1649980545044,97.29199707508087,10.0,,test accuracy (%),source_data/image_ladder_controls/summaries/condition_summary_six_rules.csv,,,,
D,seed,shunting,subtree_k3,,,,,,,,,50300.0,97.18999862670898,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,subtree_k3,,,,,,,,,50301.0,97.14999794960022,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,subtree_k3,,,,,,,,,50302.0,97.20999598503113,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,subtree_k3,,,,,,,,,50303.0,97.04999923706055,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,subtree_k3,,,,,,,,,50304.0,97.32999801635742,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,subtree_k3,,,,,,,,,50305.0,97.27999567985535,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,subtree_k3,,,,,,,,,50306.0,97.4299967288971,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,subtree_k3,,,,,,,,,50307.0,97.11999893188477,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,subtree_k3,,,,,,,,,50308.0,97.24999666213989,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,subtree_k3,,,,,,,,,50309.0,97.2599983215332,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,arm mean,shunting,exact_path,,,,,,,,,,,97.13399767875671,97.05999791622162,97.20299780368805,10.0,,test accuracy (%),source_data/image_ladder_controls/summaries/condition_summary_six_rules.csv,,,,
D,seed,shunting,exact_path,,,,,,,,,50300.0,97.22999930381775,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,exact_path,,,,,,,,,50301.0,96.90999984741211,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,exact_path,,,,,,,,,50302.0,97.2000002861023,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,exact_path,,,,,,,,,50303.0,97.26999998092651,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,exact_path,,,,,,,,,50304.0,97.27999567985535,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,exact_path,,,,,,,,,50305.0,97.17999696731567,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,exact_path,,,,,,,,,50306.0,97.04999923706055,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,exact_path,,,,,,,,,50307.0,97.1299946308136,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,exact_path,,,,,,,,,50308.0,97.09999561309814,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,exact_path,,,,,,,,,50309.0,96.98999524116516,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,arm mean,shunting,decoder_only,,,,,,,,,,,80.9559977054596,80.48499763011932,81.4669972807169,10.0,,test accuracy (%),source_data/image_ladder_controls/summaries/condition_summary_six_rules.csv,,,,
D,seed,shunting,decoder_only,,,,,,,,,50300.0,81.62999749183655,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,decoder_only,,,,,,,,,50301.0,79.94999885559082,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,decoder_only,,,,,,,,,50302.0,81.93999528884888,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,decoder_only,,,,,,,,,50303.0,79.98999953269958,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,decoder_only,,,,,,,,,50304.0,80.64999580383301,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,decoder_only,,,,,,,,,50305.0,80.91999888420105,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,decoder_only,,,,,,,,,50306.0,80.35999536514282,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,decoder_only,,,,,,,,,50307.0,80.5899977684021,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,decoder_only,,,,,,,,,50308.0,81.04000091552734,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,shunting,decoder_only,,,,,,,,,50309.0,82.4899971485138,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,arm mean,additive,strict_scalar,,,,,,,,,,,89.65799808502197,89.03799889981747,90.19799828529358,10.0,,test accuracy (%),source_data/image_ladder_controls/summaries/condition_summary_six_rules.csv,,,,
D,seed,additive,strict_scalar,,,,,,,,,50300.0,88.31999897956848,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,strict_scalar,,,,,,,,,50301.0,90.5299961566925,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,strict_scalar,,,,,,,,,50302.0,90.65999984741211,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,strict_scalar,,,,,,,,,50303.0,89.92999792098999,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,strict_scalar,,,,,,,,,50304.0,89.86999988555908,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,strict_scalar,,,,,,,,,50305.0,88.98999691009521,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,strict_scalar,,,,,,,,,50306.0,87.6800000667572,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,strict_scalar,,,,,,,,,50307.0,90.27000069618225,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,strict_scalar,,,,,,,,,50308.0,90.30999541282654,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,strict_scalar,,,,,,,,,50309.0,90.01999497413635,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,arm mean,additive,neuron_shared,,,,,,,,,,,97.11399734020233,97.0489711612463,97.180997133255,10.0,,test accuracy (%),source_data/image_ladder_controls/summaries/condition_summary_six_rules.csv,,,,
D,seed,additive,neuron_shared,,,,,,,,,50300.0,97.10999727249146,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,neuron_shared,,,,,,,,,50301.0,97.1299946308136,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,neuron_shared,,,,,,,,,50302.0,97.09999561309814,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,neuron_shared,,,,,,,,,50303.0,97.31999635696411,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,neuron_shared,,,,,,,,,50304.0,96.95000052452087,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,neuron_shared,,,,,,,,,50305.0,96.9599962234497,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,neuron_shared,,,,,,,,,50306.0,97.20999598503113,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,neuron_shared,,,,,,,,,50307.0,97.21999764442444,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,neuron_shared,,,,,,,,,50308.0,97.04999923706055,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
D,seed,additive,neuron_shared,,,,,,,,,50309.0,97.08999991416931,,,,,,test accuracy (%),source_data/image_ladder_controls/summaries/fresh_analysis_rows_six_rules.csv,,,,
