variant,forward,trained_rule,delivered_rule,block,relation,seed,cosine,defined
separable,shunt,broadcast,resistance,soma,cross,2026092206,0.024464076685640695,12
separable,shunt,broadcast,resistance,soma,cross,2026092207,0.17195287574813486,12
separable,shunt,broadcast,resistance,soma,cross,2026092208,-0.14771992368952833,12
separable,shunt,broadcast,resistance,soma,cross,2026092209,0.006129460846269037,12
separable,shunt,broadcast,resistance,soma,cross,2026092210,0.02218570341732279,12
separable,shunt,broadcast,resistance,soma,cross,2026092211,0.03423676081975468,12
separable,shunt,broadcast,resistance,soma,cross,2026092212,0.13336786171080134,12
separable,shunt,broadcast,resistance,soma,cross,2026092213,-0.2855382563678966,12
separable,shunt,broadcast,resistance,soma,cross,2026092214,0.01716278329348853,12
separable,shunt,broadcast,resistance,soma,cross,2026092215,-0.28699737903846667,12
separable,shunt,broadcast,resistance,soma,cross,2026092216,0.09941753248739078,12
separable,shunt,broadcast,resistance,soma,cross,2026092217,0.14542788176257973,12
separable,shunt,broadcast,resistance,soma,cross,2026092218,-0.21222127640822905,12
separable,shunt,broadcast,resistance,soma,cross,2026092219,-0.11596831704381654,12
separable,shunt,broadcast,resistance,soma,within,2026092200,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092201,0.9999999999999999,4
separable,shunt,broadcast,resistance,soma,within,2026092202,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092203,1.0000000000000002,4
separable,shunt,broadcast,resistance,soma,within,2026092204,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092205,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092206,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092207,1.0000000000000002,4
separable,shunt,broadcast,resistance,soma,within,2026092208,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092209,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092210,0.9999999999999999,4
separable,shunt,broadcast,resistance,soma,within,2026092211,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092212,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092213,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092214,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092215,0.9999999999999999,4
separable,shunt,broadcast,resistance,soma,within,2026092216,0.9999999999999998,4
separable,shunt,broadcast,resistance,soma,within,2026092217,0.9999999999999998,4
separable,shunt,broadcast,resistance,soma,within,2026092218,1.0,4
separable,shunt,broadcast,resistance,soma,within,2026092219,0.9999999999999999,4
separable,shunt,broadcast,resistance,terminal,cross,2026092200,-0.01568513133984829,12
separable,shunt,broadcast,resistance,terminal,cross,2026092201,-0.00759631706817625,12
separable,shunt,broadcast,resistance,terminal,cross,2026092202,-0.004059353891692705,12
separable,shunt,broadcast,resistance,terminal,cross,2026092203,0.0001620167725640218,12
separable,shunt,broadcast,resistance,terminal,cross,2026092204,-0.001973894024696833,12
separable,shunt,broadcast,resistance,terminal,cross,2026092205,-0.009777848365801497,12
separable,shunt,broadcast,resistance,terminal,cross,2026092206,-0.0016511854902532838,12
separable,shunt,broadcast,resistance,terminal,cross,2026092207,-0.007995120967825566,12
separable,shunt,broadcast,resistance,terminal,cross,2026092208,0.02476237847243193,12
separable,shunt,broadcast,resistance,terminal,cross,2026092209,-0.0010076705048042776,12
separable,shunt,broadcast,resistance,terminal,cross,2026092210,-0.002265677428060756,12
separable,shunt,broadcast,resistance,terminal,cross,2026092211,0.0005120762238915626,12
separable,shunt,broadcast,resistance,terminal,cross,2026092212,-0.0074454219331708815,12
separable,shunt,broadcast,resistance,terminal,cross,2026092213,0.03407006228098073,12
separable,shunt,broadcast,resistance,terminal,cross,2026092214,-0.012025020779492657,12
separable,shunt,broadcast,resistance,terminal,cross,2026092215,0.035755815324268914,12
separable,shunt,broadcast,resistance,terminal,cross,2026092216,0.003434129342381829,12
separable,shunt,broadcast,resistance,terminal,cross,2026092217,-0.0019885145013340427,12
separable,shunt,broadcast,resistance,terminal,cross,2026092218,0.026613557802167852,12
separable,shunt,broadcast,resistance,terminal,cross,2026092219,0.005332371869578672,12
separable,shunt,broadcast,resistance,terminal,within,2026092200,0.538491893290431,4
separable,shunt,broadcast,resistance,terminal,within,2026092201,0.5226440976181725,4
separable,shunt,broadcast,resistance,terminal,within,2026092202,0.5798318194221325,4
separable,shunt,broadcast,resistance,terminal,within,2026092203,0.5456561535735052,4
separable,shunt,broadcast,resistance,terminal,within,2026092204,0.5492323637758226,4
separable,shunt,broadcast,resistance,terminal,within,2026092205,0.5446496832482021,4
separable,shunt,broadcast,resistance,terminal,within,2026092206,0.5323157768772337,4
separable,shunt,broadcast,resistance,terminal,within,2026092207,0.5419393953485597,4
separable,shunt,broadcast,resistance,terminal,within,2026092208,0.6159232044502521,4
separable,shunt,broadcast,resistance,terminal,within,2026092209,0.5595166325752933,4
separable,shunt,broadcast,resistance,terminal,within,2026092210,0.5679743068144327,4
separable,shunt,broadcast,resistance,terminal,within,2026092211,0.5473978662712035,4
separable,shunt,broadcast,resistance,terminal,within,2026092212,0.5477025382505774,4
separable,shunt,broadcast,resistance,terminal,within,2026092213,0.6119346930541375,4
separable,shunt,broadcast,resistance,terminal,within,2026092214,0.5668245889499172,4
separable,shunt,broadcast,resistance,terminal,within,2026092215,0.5555883584500759,4
separable,shunt,broadcast,resistance,terminal,within,2026092216,0.5407314580434697,4
separable,shunt,broadcast,resistance,terminal,within,2026092217,0.5227333083803751,4
separable,shunt,broadcast,resistance,terminal,within,2026092218,0.556359207610916,4
separable,shunt,broadcast,resistance,terminal,within,2026092219,0.4915077660143218,4
separable,shunt,broadcast,swapped,proximal,cross,2026092200,-0.17584485405442088,12
separable,shunt,broadcast,swapped,proximal,cross,2026092201,-0.15345308751292625,12
separable,shunt,broadcast,swapped,proximal,cross,2026092202,-0.157589391683966,12
separable,shunt,broadcast,swapped,proximal,cross,2026092203,-0.020491230633096585,12
separable,shunt,broadcast,swapped,proximal,cross,2026092204,-0.055025440704450014,12
separable,shunt,broadcast,swapped,proximal,cross,2026092205,-0.1430240894054118,12
separable,shunt,broadcast,swapped,proximal,cross,2026092206,-0.005583290259395667,12
separable,shunt,broadcast,swapped,proximal,cross,2026092207,-0.14509870382845058,12
separable,shunt,broadcast,swapped,proximal,cross,2026092208,0.4736587549112665,12
separable,shunt,broadcast,swapped,proximal,cross,2026092209,-0.03511424904835125,12
separable,shunt,broadcast,swapped,proximal,cross,2026092210,-0.08540208104516106,12
separable,shunt,broadcast,swapped,proximal,cross,2026092211,0.0003398971142716256,12
separable,shunt,broadcast,swapped,proximal,cross,2026092212,-0.1770739813311263,12
separable,shunt,broadcast,swapped,proximal,cross,2026092213,0.4943210955764031,12
separable,shunt,broadcast,swapped,proximal,cross,2026092214,-0.16475029163716273,12
separable,shunt,broadcast,swapped,proximal,cross,2026092215,0.45594052235566224,12
separable,shunt,broadcast,swapped,proximal,cross,2026092216,-0.002106497896134448,12
separable,shunt,broadcast,swapped,proximal,cross,2026092217,-0.011655865528744619,12
separable,shunt,broadcast,swapped,proximal,cross,2026092218,0.3712298184929261,12
separable,shunt,broadcast,swapped,proximal,cross,2026092219,0.23158713168123732,12
separable,shunt,broadcast,swapped,proximal,within,2026092200,0.7285270987523619,4
separable,shunt,broadcast,swapped,proximal,within,2026092201,0.6162374637061468,4
separable,shunt,broadcast,swapped,proximal,within,2026092202,0.6501640676526133,4
separable,shunt,broadcast,swapped,proximal,within,2026092203,0.635008766854505,4
separable,shunt,broadcast,swapped,proximal,within,2026092204,0.6153970792591877,4
separable,shunt,broadcast,swapped,proximal,within,2026092205,0.5881636426629057,4
separable,shunt,broadcast,swapped,proximal,within,2026092206,0.5707699927818446,4
separable,shunt,broadcast,swapped,proximal,within,2026092207,0.6934832551181569,4
separable,shunt,broadcast,swapped,proximal,within,2026092208,0.770031363793669,4
separable,shunt,broadcast,swapped,proximal,within,2026092209,0.6468347391544388,4
separable,shunt,broadcast,swapped,proximal,within,2026092210,0.6387683597260456,4
separable,shunt,broadcast,swapped,proximal,within,2026092211,0.6843747830116664,4
separable,shunt,broadcast,swapped,proximal,within,2026092212,0.668071899869187,4
separable,shunt,broadcast,swapped,proximal,within,2026092213,0.6239872193972378,4
separable,shunt,broadcast,swapped,proximal,within,2026092214,0.6583515045493973,4
separable,shunt,broadcast,swapped,proximal,within,2026092215,0.5794924777456585,4
separable,shunt,broadcast,swapped,proximal,within,2026092216,0.6526844399289182,4
separable,shunt,broadcast,swapped,proximal,within,2026092217,0.6709787327404447,4
separable,shunt,broadcast,swapped,proximal,within,2026092218,0.6969339211161323,4
separable,shunt,broadcast,swapped,proximal,within,2026092219,0.6696015658591614,4
separable,shunt,broadcast,swapped,readout,cross,2026092200,-0.29308225355386613,12
separable,shunt,broadcast,swapped,readout,cross,2026092201,-0.2690461518691378,12
separable,shunt,broadcast,swapped,readout,cross,2026092202,-0.269098548429358,12
separable,shunt,broadcast,swapped,readout,cross,2026092203,-0.004619451515665414,12
separable,shunt,broadcast,swapped,readout,cross,2026092204,-0.026152042571825684,12
separable,shunt,broadcast,swapped,readout,cross,2026092205,-0.27614747635624964,12
separable,shunt,broadcast,swapped,readout,cross,2026092206,-0.023277387759577533,12
separable,shunt,broadcast,swapped,readout,cross,2026092207,-0.2744743340533812,12
separable,shunt,broadcast,swapped,readout,cross,2026092208,0.8465646412462764,12
separable,shunt,broadcast,swapped,readout,cross,2026092209,0.02005597662933341,12
separable,shunt,broadcast,swapped,readout,cross,2026092210,-0.19747423597524394,12
separable,shunt,broadcast,swapped,readout,cross,2026092211,-0.004534400468121684,12
separable,shunt,broadcast,swapped,readout,cross,2026092212,-0.2916031515303377,12
separable,shunt,broadcast,swapped,readout,cross,2026092213,0.8788795909172769,12
separable,shunt,broadcast,swapped,readout,cross,2026092214,-0.29768003004484717,12
separable,shunt,broadcast,swapped,readout,cross,2026092215,0.8180381046145317,12
separable,shunt,broadcast,swapped,readout,cross,2026092216,0.006496588125509591,12
separable,shunt,broadcast,swapped,readout,cross,2026092217,-0.02996434328882891,12
separable,shunt,broadcast,swapped,readout,cross,2026092218,0.879260377781514,12
separable,shunt,broadcast,swapped,readout,cross,2026092219,0.3329091218864167,12
separable,shunt,broadcast,swapped,readout,within,2026092200,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092201,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092202,0.9999999999999999,4
separable,shunt,broadcast,swapped,readout,within,2026092203,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092204,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092205,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092206,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092207,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092208,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092209,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092210,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092211,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092212,1.0000000000000002,4
separable,shunt,broadcast,swapped,readout,within,2026092213,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092214,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092215,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092216,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092217,1.0,4
separable,shunt,broadcast,swapped,readout,within,2026092218,0.9999999999999999,4
separable,shunt,broadcast,swapped,readout,within,2026092219,1.0,4
separable,shunt,broadcast,swapped,soma,cross,2026092200,0.11301206294918241,12
separable,shunt,broadcast,swapped,soma,cross,2026092201,0.06434255072646984,12
separable,shunt,broadcast,swapped,soma,cross,2026092202,0.08580797025134529,12
separable,shunt,broadcast,swapped,soma,cross,2026092203,-0.01711857456028262,12
separable,shunt,broadcast,swapped,soma,cross,2026092204,0.18458002286726835,12
separable,shunt,broadcast,swapped,soma,cross,2026092205,0.02897073980213344,12
separable,shunt,broadcast,swapped,soma,cross,2026092206,0.024464076685640695,12
separable,shunt,broadcast,swapped,soma,cross,2026092207,0.17195287574813486,12
separable,shunt,broadcast,swapped,soma,cross,2026092208,-0.14771992368952833,12
separable,shunt,broadcast,swapped,soma,cross,2026092209,0.006129460846269037,12
separable,shunt,broadcast,swapped,soma,cross,2026092210,0.02218570341732279,12
separable,shunt,broadcast,swapped,soma,cross,2026092211,0.03423676081975468,12
separable,shunt,broadcast,swapped,soma,cross,2026092212,0.13336786171080134,12
separable,shunt,broadcast,swapped,soma,cross,2026092213,-0.2855382563678966,12
separable,shunt,broadcast,swapped,soma,cross,2026092214,0.01716278329348853,12
separable,shunt,broadcast,swapped,soma,cross,2026092215,-0.28699737903846667,12
separable,shunt,broadcast,swapped,soma,cross,2026092216,0.09941753248739078,12
separable,shunt,broadcast,swapped,soma,cross,2026092217,0.14542788176257973,12
separable,shunt,broadcast,swapped,soma,cross,2026092218,-0.21222127640822905,12
separable,shunt,broadcast,swapped,soma,cross,2026092219,-0.11596831704381654,12
separable,shunt,broadcast,swapped,soma,within,2026092200,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092201,0.9999999999999999,4
separable,shunt,broadcast,swapped,soma,within,2026092202,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092203,1.0000000000000002,4
separable,shunt,broadcast,swapped,soma,within,2026092204,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092205,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092206,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092207,1.0000000000000002,4
separable,shunt,broadcast,swapped,soma,within,2026092208,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092209,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092210,0.9999999999999999,4
separable,shunt,broadcast,swapped,soma,within,2026092211,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092212,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092213,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092214,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092215,0.9999999999999999,4
separable,shunt,broadcast,swapped,soma,within,2026092216,0.9999999999999998,4
separable,shunt,broadcast,swapped,soma,within,2026092217,0.9999999999999998,4
separable,shunt,broadcast,swapped,soma,within,2026092218,1.0,4
separable,shunt,broadcast,swapped,soma,within,2026092219,0.9999999999999999,4
separable,shunt,broadcast,swapped,terminal,cross,2026092200,-0.03357330387926539,12
