task_id,candidate_id,family,best_restart,best_nmse,best_restart_parameter_norm,minimum_norm_equivalent_restart,equivalent_nmse,minimum_equivalent_parameter_norm,n_equivalent_restarts
matching_072,balanced_p0,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_072,balanced_p1,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_072,balanced_p2,quadratic_matching,2,0.4999999999999999,2.549509756796393,0,0.5,2.345207879911716,4
matching_072,balanced_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_072,comb_p0,quadratic_matching,0,0.7499999999999999,2.5000000000000018,1,0.75,2.5,4
matching_072,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_072,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_072,comb_p3,quadratic_matching,3,0.7499999999999999,2.5000000000000004,0,0.75,2.5,4
matching_072,mixed_p0,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.330504237284284,4
matching_072,mixed_p1,quadratic_matching,0,0.75,2.5,1,0.75,2.355655968992032,4
matching_072,mixed_p2,quadratic_matching,3,0.4999999999999999,2.549509756796393,1,0.5,2.549509756796392,4
matching_072,mixed_p3,quadratic_matching,0,0.75,2.6182685021285685,2,0.75,2.467806113082232,4
matching_073,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_073,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_073,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_073,balanced_p3,quadratic_matching,0,0.5,2.549509756796392,1,0.5,2.371436961039314,3
matching_073,comb_p0,quadratic_matching,0,0.75,2.5,3,0.75,2.4483638611519964,4
matching_073,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_073,comb_p2,quadratic_matching,0,0.75,2.5,3,0.75,2.4999999999999973,4
matching_073,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_073,mixed_p0,quadratic_matching,0,0.75,2.0615528128088303,0,0.75,2.0615528128088303,4
matching_073,mixed_p1,quadratic_matching,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,3
matching_073,mixed_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_073,mixed_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_074,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_074,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_074,balanced_p2,quadratic_matching,1,0.4999999999999999,2.549509756796392,0,0.5,2.549509756796392,2
matching_074,balanced_p3,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_074,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_074,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_074,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_074,comb_p3,quadratic_matching,0,0.75,2.5,1,0.75,2.2912878474779204,4
matching_074,mixed_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_074,mixed_p1,quadratic_matching,0,0.75,3.058317377620478,2,0.75,2.5,4
matching_074,mixed_p2,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,4
matching_074,mixed_p3,quadratic_matching,0,0.75,2.2912878475001883,0,0.75,2.2912878475001883,4
matching_075,balanced_p0,quadratic_matching,0,0.5,104003547562.58636,2,0.5,2.549509756796392,4
matching_075,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_075,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_075,balanced_p3,quadratic_matching,2,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_075,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_075,comb_p1,quadratic_matching,0,0.75,2.5000000000000004,2,0.75,2.5,3
matching_075,comb_p2,quadratic_matching,2,0.7499999999999998,2.5,1,0.75,2.5,4
matching_075,comb_p3,quadratic_matching,0,0.75,2.499999999999999,0,0.75,2.499999999999999,4
matching_075,mixed_p0,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_075,mixed_p1,quadratic_matching,0,0.7499999999999999,2.5,0,0.7499999999999999,2.5,4
matching_075,mixed_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_075,mixed_p3,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_076,balanced_p0,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_076,balanced_p1,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_076,balanced_p2,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_076,balanced_p3,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_076,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_076,comb_p1,quadratic_matching,1,0.75,2.5,1,0.75,2.5,2
matching_076,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_076,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_076,mixed_p0,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_076,mixed_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_076,mixed_p2,quadratic_matching,0,0.75,2.5,1,0.75,2.0615528128088303,4
matching_076,mixed_p3,quadratic_matching,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_077,balanced_p0,quadratic_matching,0,0.5,2.549509756796393,2,0.5,2.5495097567963927,3
matching_077,balanced_p1,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_077,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_077,balanced_p3,quadratic_matching,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,3
matching_077,comb_p0,quadratic_matching,2,0.7499999999999999,2.5,1,0.75,2.5,4
matching_077,comb_p1,quadratic_matching,3,0.75,2.5,3,0.75,2.5,3
matching_077,comb_p2,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_077,comb_p3,quadratic_matching,2,0.7499999999999999,2.5,0,0.75,2.5,4
matching_077,mixed_p0,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_077,mixed_p1,quadratic_matching,0,0.75,2.500000000000001,1,0.75,2.5,4
matching_077,mixed_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_077,mixed_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_078,balanced_p0,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_078,balanced_p1,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_078,balanced_p2,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_078,balanced_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_078,comb_p0,quadratic_matching,0,0.75,2.499999999999997,0,0.75,2.499999999999997,4
matching_078,comb_p1,quadratic_matching,0,0.75,2.5,2,0.75,2.499999999999999,4
matching_078,comb_p2,quadratic_matching,0,0.75,2.5000000000000004,2,0.75,2.5,3
matching_078,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_078,mixed_p0,quadratic_matching,0,0.75,2.500000000000008,1,0.75,2.5,4
matching_078,mixed_p1,quadratic_matching,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,4
matching_078,mixed_p2,quadratic_matching,0,0.75,2.499999999999981,0,0.75,2.499999999999981,4
matching_078,mixed_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_079,balanced_p0,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_079,balanced_p1,quadratic_matching,1,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_079,balanced_p2,quadratic_matching,0,0.5,2.549509756796393,0,0.5,2.549509756796393,2
matching_079,balanced_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_079,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_079,comb_p1,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_079,comb_p2,quadratic_matching,0,0.75,2.5,3,0.75,2.4999999999999662,4
matching_079,comb_p3,quadratic_matching,1,0.75,2.5,1,0.75,2.5,3
matching_079,mixed_p0,quadratic_matching,0,0.75,2.5,1,0.75,2.2912878474789937,4
matching_079,mixed_p1,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.441985930735273,4
matching_079,mixed_p2,quadratic_matching,2,0.7499999999999999,2.5000000000000004,0,0.75,2.5,4
matching_079,mixed_p3,quadratic_matching,1,0.25,2.598076211353316,1,0.25,2.598076211353316,3
matching_080,balanced_p0,quadratic_matching,1,0.5,2.549509756796392,2,0.5,2.36910151680458,2
matching_080,balanced_p1,quadratic_matching,1,0.5,2.549509756796393,2,0.5,2.549509756796392,2
matching_080,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_080,balanced_p3,quadratic_matching,2,0.5,2.549509756796392,2,0.5,2.549509756796392,1
matching_080,comb_p0,quadratic_matching,0,0.75,2.5000000000000004,3,0.75,2.5,4
matching_080,comb_p1,quadratic_matching,0,0.75,2.2912878474779204,0,0.75,2.2912878474779204,4
matching_080,comb_p2,quadratic_matching,0,0.75,2.5,1,0.75,2.499999999999999,4
matching_080,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_080,mixed_p0,quadratic_matching,0,0.75,63.414485800592,3,0.75,2.5,4
matching_080,mixed_p1,quadratic_matching,0,0.75,2.5,2,0.75,2.325651273547659,4
matching_080,mixed_p2,quadratic_matching,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_080,mixed_p3,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_081,balanced_p0,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_081,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,1
matching_081,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_081,balanced_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_081,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,2
matching_081,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_081,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_081,comb_p3,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_081,mixed_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_081,mixed_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_081,mixed_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_081,mixed_p3,quadratic_matching,1,0.4999999999999999,2.5495097567963927,0,0.5,2.549509756796392,4
matching_082,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_082,balanced_p1,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_082,balanced_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_082,balanced_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_082,comb_p0,quadratic_matching,0,0.75,2.393324087510327,2,0.75,2.0615528128088303,4
matching_082,comb_p1,quadratic_matching,0,0.75,2.5000000000000004,3,0.75,2.499999999999999,4
matching_082,comb_p2,quadratic_matching,0,0.75,2.5,1,0.75,2.4241345650130564,4
matching_082,comb_p3,quadratic_matching,2,0.75,2.499999999999999,0,0.7500000529629209,2.4999999971090205,3
matching_082,mixed_p0,quadratic_matching,0,0.75,2.7549385589519657,3,0.75,2.3220425995810774,4
matching_082,mixed_p1,quadratic_matching,0,0.75,2.4999999999999973,0,0.75,2.4999999999999973,4
matching_082,mixed_p2,quadratic_matching,0,0.75,3.444074154889958,2,0.75,2.3103707689855955,4
matching_082,mixed_p3,quadratic_matching,0,0.4999999999999999,2.5495097567963927,1,0.4999999999999999,2.549509756796392,4
matching_083,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_083,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_083,balanced_p2,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_083,balanced_p3,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,1
matching_083,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_083,comb_p1,quadratic_matching,2,0.75,2.4999999999999964,2,0.75,2.4999999999999964,4
matching_083,comb_p2,quadratic_matching,0,0.75,2.0615528128088303,0,0.75,2.0615528128088303,4
matching_083,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_083,mixed_p0,quadratic_matching,0,0.75,2.5,1,0.75,2.291287849453264,4
matching_083,mixed_p1,quadratic_matching,0,0.75,2.5000000000000004,2,0.75,2.5,4
matching_083,mixed_p2,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_083,mixed_p3,quadratic_matching,0,0.5,2.549509756796393,1,0.5,2.549509756796392,4
matching_084,balanced_p0,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,3
matching_084,balanced_p1,quadratic_matching,0,0.5,2.549509756796393,2,0.5,2.345207879911716,4
matching_084,balanced_p2,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.345207879911715,4
matching_084,balanced_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_084,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_084,comb_p1,quadratic_matching,0,0.75,2.5,1,0.75,2.4999999999999973,4
matching_084,comb_p2,quadratic_matching,0,0.75,2.499999999999999,0,0.75,2.499999999999999,4
matching_084,comb_p3,quadratic_matching,0,0.75,2.499999999999558,0,0.75,2.499999999999558,4
matching_084,mixed_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_084,mixed_p1,quadratic_matching,0,0.75,2.58606570857289,1,0.75,2.5,4
matching_084,mixed_p2,quadratic_matching,1,0.7499999999999999,2.5,2,0.75,2.141174992893984,4
matching_084,mixed_p3,quadratic_matching,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_085,balanced_p0,quadratic_matching,0,0.75,2.5000000000000004,2,0.75,2.5,4
matching_085,balanced_p1,quadratic_matching,0,0.25,2.5980762113533165,3,0.25,2.598076211353316,4
matching_085,balanced_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_085,balanced_p3,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_085,comb_p0,quadratic_matching,0,0.75,2.5,3,0.75,2.0615528128088303,4
matching_085,comb_p1,quadratic_matching,0,0.75,2.5000000000000004,2,0.75,2.5,3
matching_085,comb_p2,quadratic_matching,0,0.75,2.5,1,0.75,2.06155281280883,4
matching_085,comb_p3,quadratic_matching,0,0.75,2.5000000000000018,3,0.75,2.499999999998248,4
matching_085,mixed_p0,quadratic_matching,0,0.75,2.5000000000000004,2,0.75,2.4609920567495136,4
matching_085,mixed_p1,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_085,mixed_p2,quadratic_matching,0,0.75,2.5,3,0.75,2.4742003596701982,4
matching_085,mixed_p3,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_086,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_086,balanced_p1,quadratic_matching,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,2
matching_086,balanced_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_086,balanced_p3,quadratic_matching,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_086,comb_p0,quadratic_matching,0,0.75,3.136809052846808,1,0.75,2.5,4
matching_086,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_086,comb_p2,quadratic_matching,0,0.75,2.0615528128088303,0,0.75,2.0615528128088303,4
matching_086,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_086,mixed_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_086,mixed_p1,quadratic_matching,0,0.75,2.5,1,0.75,2.2912878474779204,4
matching_086,mixed_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_086,mixed_p3,quadratic_matching,1,0.5,2.549509756796393,2,0.5,2.5495097567963927,3
matching_087,balanced_p0,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_087,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_087,balanced_p2,quadratic_matching,1,0.5,2.3452078799117144,1,0.5,2.3452078799117144,3
matching_087,balanced_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_087,comb_p0,quadratic_matching,0,0.75,2.5000000000000004,3,0.75,2.5,4
matching_087,comb_p1,quadratic_matching,0,0.75,2.5,2,0.75,2.4999999999999933,4
matching_087,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_087,comb_p3,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_087,mixed_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_087,mixed_p1,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_087,mixed_p2,quadratic_matching,1,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_087,mixed_p3,quadratic_matching,1,0.4999999999999999,2.5495097567963927,1,0.4999999999999999,2.5495097567963927,3
matching_088,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_088,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_088,balanced_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_088,balanced_p3,quadratic_matching,0,0.5,2.5495097567963927,1,0.5,2.3452078799117144,3
matching_088,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_088,comb_p1,quadratic_matching,0,0.75,2.5000000000000004,2,0.75,2.499999999999997,4
matching_088,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_088,comb_p3,quadratic_matching,0,0.75,2.5,2,0.75,2.4999999999999982,4
matching_088,mixed_p0,quadratic_matching,0,0.75,2.329167659849092,0,0.75,2.329167659849092,4
matching_088,mixed_p1,quadratic_matching,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,3
matching_088,mixed_p2,quadratic_matching,0,0.75,2.5,1,0.75,2.343535617888954,4
matching_088,mixed_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_089,balanced_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_089,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_089,balanced_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_089,balanced_p3,quadratic_matching,3,3.4530737805760424e-31,2.6457513110645907,1,6.133031081724022e-31,2.6457513110645907,4
matching_089,comb_p0,quadratic_matching,0,0.75,2.5000000000000004,3,0.75,2.5,4
matching_089,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_089,comb_p2,quadratic_matching,0,0.75,2.0615528128088303,0,0.75,2.0615528128088303,4
matching_089,comb_p3,quadratic_matching,2,0.7499999999999999,2.5,0,0.75,2.5,4
matching_089,mixed_p0,quadratic_matching,0,0.75,2.5000000000000013,1,0.75,2.499999999999998,4
matching_089,mixed_p1,quadratic_matching,0,0.75,2.412420451571565,0,0.75,2.412420451571565,4
matching_089,mixed_p2,quadratic_matching,0,0.75,2.5,2,0.75,2.405818178816189,4
matching_089,mixed_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_090,balanced_p0,quadratic_matching,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_090,balanced_p1,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_090,balanced_p2,quadratic_matching,1,0.5,2.5495097567963927,3,0.5,2.549509756796392,3
matching_090,balanced_p3,quadratic_matching,2,0.5,2.549509756796393,3,0.5,2.549509756796392,2
matching_090,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_090,comb_p1,quadratic_matching,0,0.75,2.5,1,0.75,2.06155281280883,4
matching_090,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_090,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,3
matching_090,mixed_p0,quadratic_matching,1,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_090,mixed_p1,quadratic_matching,0,0.75,2.5000000000000004,2,0.75,2.353117541085052,4
matching_090,mixed_p2,quadratic_matching,0,0.75,2.5,3,0.75,2.291290127210087,4
matching_090,mixed_p3,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_091,balanced_p0,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_091,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_091,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_091,balanced_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_091,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_091,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_091,comb_p2,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_091,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_091,mixed_p0,quadratic_matching,0,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,4
matching_091,mixed_p1,quadratic_matching,0,0.75,2.5,2,0.75,2.4999999999999982,4
matching_091,mixed_p2,quadratic_matching,0,0.75,3.209361307176242,2,0.75,2.291287847642522,4
matching_091,mixed_p3,quadratic_matching,2,0.7499999999999999,2.5000000000000058,0,0.75,2.5,4
matching_092,balanced_p0,quadratic_matching,3,0.4999999999999999,2.5495097567963927,3,0.4999999999999999,2.5495097567963927,3
matching_092,balanced_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_092,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_092,balanced_p3,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_092,comb_p0,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_092,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_092,comb_p2,quadratic_matching,1,0.75,2.5,1,0.75,2.5,4
matching_092,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_092,mixed_p0,quadratic_matching,1,0.4999999999999999,2.549509756796393,3,0.5,2.549509756796392,4
matching_092,mixed_p1,quadratic_matching,0,0.75,2.354433766693801,0,0.75,2.354433766693801,4
matching_092,mixed_p2,quadratic_matching,0,0.5,2.5495097567963927,3,0.5,2.345207879911716,4
matching_092,mixed_p3,quadratic_matching,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,4
matching_093,balanced_p0,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_093,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_093,balanced_p2,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_093,balanced_p3,quadratic_matching,0,0.75,2.5000000000000004,2,0.75,2.5,4
matching_093,comb_p0,quadratic_matching,1,0.7499999999999999,2.5000000000000004,3,0.75,2.499999999999999,4
matching_093,comb_p1,quadratic_matching,0,0.75,2.499999999999999,0,0.75,2.499999999999999,4
matching_093,comb_p2,quadratic_matching,3,0.7499999999999999,2.5,0,0.75,2.5,4
matching_093,comb_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_093,mixed_p0,quadratic_matching,0,0.75,2.4999999999999973,0,0.75,2.4999999999999973,4
matching_093,mixed_p1,quadratic_matching,2,0.4999999999999999,2.5495097567963927,0,0.5,2.549509756796392,4
matching_093,mixed_p2,quadratic_matching,0,0.75,2.500000000000006,1,0.75,2.5,4
matching_093,mixed_p3,quadratic_matching,0,0.75,21.74872959412618,1,0.75,2.5,4
matching_094,balanced_p0,quadratic_matching,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,2
matching_094,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_094,balanced_p2,quadratic_matching,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,2
matching_094,balanced_p3,quadratic_matching,0,0.5,2.345207879911733,0,0.5,2.345207879911733,3
matching_094,comb_p0,quadratic_matching,1,0.75,2.500000000000001,3,0.75,2.5,4
matching_094,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_094,comb_p2,quadratic_matching,1,0.75,2.5,1,0.75,2.5,4
matching_094,comb_p3,quadratic_matching,1,0.75,2.499999999999998,1,0.75,2.499999999999998,3
matching_094,mixed_p0,quadratic_matching,0,0.75,2.5,1,0.75,2.4999999999999987,4
matching_094,mixed_p1,quadratic_matching,0,0.75,2.5000000000000004,3,0.75,2.3717654078079944,4
matching_094,mixed_p2,quadratic_matching,3,0.7499999999999999,2.499999999999982,3,0.7499999999999999,2.499999999999982,4
matching_094,mixed_p3,quadratic_matching,0,0.75,2.5,1,0.75,2.499999999999999,4
matching_095,balanced_p0,quadratic_matching,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,4
matching_095,balanced_p1,quadratic_matching,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_095,balanced_p2,quadratic_matching,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_095,balanced_p3,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_095,comb_p0,quadratic_matching,0,0.75,2.5000000000000004,2,0.75,2.5,4
matching_095,comb_p1,quadratic_matching,0,0.75,2.5,0,0.75,2.5,4
matching_095,comb_p2,quadratic_matching,0,0.7499999999999998,2.5,0,0.7499999999999998,2.5,3
matching_095,comb_p3,quadratic_matching,0,0.75,2.723474834673028,3,0.75,2.5,4
matching_095,mixed_p0,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_095,mixed_p1,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_095,mixed_p2,quadratic_matching,0,0.5,2.549509756796392,1,0.5,2.345208083613388,4
matching_095,mixed_p3,quadratic_matching,0,0.75,2.5,2,0.75,2.2912881600077166,4
matching_096,balanced_p0,quadratic_matching,3,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,3
matching_096,balanced_p1,quadratic_matching,0,0.75,2.5000000000000004,1,0.75,2.5,4
