cohort,run_dir,config_index,family,task,core,strategy,feedback,depth,seed,transfer_output_activation,input_convention_valid,publication_included,exclusion_reason,test_accuracy,status,epochs_recorded,resolved_config_path,resolved_config_available_for_recheck,input_validity_status,validity_evidence_level,execution_lineage_status,validity_audit_sha256,outcome_source_sha256
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_additive_backprop_20260803233113,0,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,1,42,,True,True,,0.9261999726295472,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_additive_backprop_20260803233113/results/config_0/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115,2,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,1,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.940400004386902,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115/results/config_2/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115,3,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,1,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9422999620437622,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115/results/config_3/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115,4,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,1,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9420999884605408,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115/results/config_4/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115,5,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,1,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9401999711990356,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115/results/config_5/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115,6,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,1,48,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9409999847412108,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115/results/config_6/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115,7,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,1,49,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.94159996509552,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115/results/config_7/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115,8,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,1,50,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9454999566078186,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115/results/config_8/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115,9,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,1,51,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9418999552726746,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_backprop_20260803233115/results/config_9/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,0,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,1,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8251999616622925,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_0/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,1,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,1,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8448999524116516,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_1/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,2,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,1,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8331999778747559,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_2/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,3,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,1,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8328999876976013,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_3/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,4,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,1,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8280999660491943,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_4/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,5,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,1,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8356999754905701,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_5/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,6,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,1,48,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8387999534606934,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_6/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,7,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,1,49,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8427000045776367,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_7/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,8,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,1,50,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.842799961566925,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_8/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,9,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,1,51,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8402000069618225,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_9/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,10,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,1,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9341999888420104,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_10/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,11,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,1,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9346999526023864,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_11/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,12,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,1,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9358999729156494,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_12/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,13,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,1,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9353999495506288,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_13/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,14,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,1,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9370999932289124,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_14/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052,15,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,1,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9321999549865724,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_shunting_local3f_20260803233052/results/config_15/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
