cohort,root_id,scale,n_modes,actual_energy_fraction,isotropic_energy_fraction,isotropic_enrichment,shuffled_energy_fraction_mean,shuffled_energy_fraction_sd,actual_minus_shuffled,actual_over_shuffled
public_v661_47,864691135947212897,fine,15,0.24634064053666163,0.45454545454545453,0.5419494091806556,0.22938902358623314,0.07683318696412612,0.01695161695042849,1.0738989890859183
public_v661_47,864691135952698659,coarse,4,0.787587468497284,0.25,3.150349873989136,0.4766927168082995,0.15168430987772794,0.3108947516889845,1.6521911091291328
public_v661_47,864691135952698659,intermediate,8,0.16625506761186326,0.5,0.3325101352237265,0.4701279920722368,0.14094665444663093,-0.30387292446037356,0.3536378824818361
public_v661_47,864691135952698659,fine,4,0.046157463890852915,0.25,0.18462985556341166,0.05317929111946376,0.04204592420845248,-0.007021827228610847,0.8679593676260788
public_v661_47,864691135992368833,coarse,4,0.6204544492389383,0.2222222222222222,2.792045021575223,0.49742443598020886,0.19987843379445275,0.12303001325872948,1.2473340760115461
public_v661_47,864691135992368833,intermediate,7,0.2644286009003295,0.3888888888888889,0.6799592594579901,0.39055239037396494,0.1703351996473715,-0.12612378947363545,0.677063071223637
public_v661_47,864691135992368833,fine,7,0.11511694986073219,0.3888888888888889,0.29601501392759705,0.11202317364582622,0.07305576980811522,0.0030937762149059744,1.0276172876934133
public_v661_47,864691136024229689,coarse,5,0.2881557656217224,0.18518518518518517,1.556041134357301,0.36172125556916496,0.09690309339977315,-0.07356548994744255,0.7966238123560421
public_v661_47,864691136024229689,intermediate,12,0.5788806116461043,0.4444444444444444,1.3024813762037346,0.46679542674997365,0.07366805482588461,0.11208518489613062,1.240116287506317
public_v661_47,864691136024229689,fine,10,0.13296362273217333,0.37037037037037035,0.359001781376868,0.1714833176808614,0.05507821208570218,-0.038519694948688066,0.7753735146390447
public_v661_47,864691136066506392,coarse,5,0.33435402071675163,0.23809523809523808,1.4042868870103569,0.38606751930413885,0.0919380533893538,-0.05171349858738722,0.8660506362187698
public_v661_47,864691136066506392,intermediate,12,0.6036182379801165,0.5714285714285714,1.0563319164652039,0.5466455694272441,0.08271490626507964,0.05697266855287242,1.1042223183342845
public_v661_47,864691136066506392,fine,4,0.062027741303131725,0.19047619047619047,0.32564564184144157,0.06728691126861701,0.03963061403210989,-0.005259169965485283,0.9218396287430987
