root_id,segment_id,raw_length_um,compressed_length_um,raw_axial_resistance,relative_axial_resistance_error,radius_length_product_error
864691135277186789,3688,29.0979813144,29.0979813144,123.274574054,-0.916347200699,0
864691135277186789,3705,26.501144428,26.501144428,163.779019262,-0.00112157162603,0
864691135277186789,3749,75.2900069984,75.2900069984,747.465871638,-0.00179988962331,0
864691135277186789,3758,15.5827826551,15.5827826551,77.3548988404,-0.000205801286617,0
864691135277186789,3798,102.512354011,102.512354011,856.147806616,-0.00135675468838,0
864691135277186789,3829,53.0641092635,53.0641092635,375.77000699,-0.0013916725074,-7.1054273576e-15
864691135277186789,3857,49.1974232158,49.1974232158,572.951568214,-0.001466531442,1.7763568394e-15
864691135277186789,3907,105.622557278,105.622557278,1109.36528829,-0.00187222927505,0
864691135277186789,3909,5.45017095897,5.45017095897,41.3918886824,-0.00642324937878,0
864691135277186789,3955,103.089047459,103.089047459,986.516886446,-4.69778018587e-05,7.1054273576e-15
864691135277186789,3960,7.98127519423,7.98127519423,32.9280086877,-0.000337120425101,0
864691135277186789,3974,20.9923427445,20.9923427445,110.597080042,-0.000701314386851,3.5527136788e-15
864691135277186789,4006,62.8844410666,62.8844410666,673.532682496,-0.00326232488666,0
864691135277186789,4009,4.47532693737,4.47532693737,26.1413422124,-0.000128350537126,-2.22044604925e-16
864691135277186789,4063,97.454241903,97.454241903,910.150522715,-0.00154631023075,-3.5527136788e-15
864691135277186789,4099,74.0435658695,74.0435658695,744.444496808,-6.38227990958e-05,7.1054273576e-15
864691135277186789,4142,76.6606729504,76.6606729504,618.170343369,-0.00131799129659,7.1054273576e-15
864691135277186789,4175,95.8284467484,95.8284467484,879.549524445,-0.000355789907813,3.5527136788e-15
864691135277186789,4225,91.3217779491,91.3217779491,781.414169132,-0.000831792414436,-3.5527136788e-15
864691135277186789,4266,88.4032035696,88.4032035696,885.551196193,-0.00127646042673,0
864691135277186789,4271,11.0523063809,11.0523063809,71.2996936314,-0.00653888941353,0
