cohort,run_dir,config_index,seed,regime,mechanism,method,transport,depth,branch_factors,signal_delta,train_gain_sigma,test_gain_sigma,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,50,10200,rewired_tree,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,8c6ae422ad75e9e4929012fd9fdb76f23d2fdee0be2367d520817443df4363fd,eed796898e9b9ace676c0925820b40d52ce144bc2653179b08342206e022eeee,0,False,0.5990999937,0.6051999927,0.5970999599,0.6418412924,0.6468810439,0.6410315037,-0.660867095,-0.6593745947,-0.6625890136
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,51,10201,rewired_tree,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,50724fd0be50e8cd996b6007dde806845b978424741427ad806b6d7c39c8696f,dd052cfc3f3074bcc88c871f7e73c64ea4fcb894dd0e220a5c08bce95b7767f7,0,False,0.6107000113,0.6051999927,0.6105999947,0.6540820599,0.6435552239,0.6491152644,-0.6563587785,-0.6618848443,-0.658962667
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,52,10202,rewired_tree,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,c18acaa8175b4423efc9b693c27f495c60c4fb20a2e862c1652d3f711d61db3e,b2a9fdd656e7d3aa19da73c5405233d1ee6a6736a47242cc6644819f8b554cff,0,False,0.6056999564,0.6093999743,0.6200000048,0.6484825015,0.6497716904,0.6548275352,-0.6597055793,-0.6589923501,-0.6574764848
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,53,10203,rewired_tree,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,64ccc7d76adabe3d0503b4b36c075e482e7deb0bec76b1de1b8a9b86d37b9b8d,f8f6f8e7952bd9e310d41fac66695679844fcbbe4d871fd7c378215a0c8a22ba,0,False,0.6108999848,0.6150000095,0.5988999605,0.6519966125,0.6549478173,0.6402586102,-0.6576097608,-0.6571134925,-0.6627818942
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,54,10204,rewired_tree,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,32eb6821d5339108851464daf47be41381cba6ced7cfaffb042a35fcdfac1035,14a5652899e2a2d4fcf65bacf3decb4c3ef843f1455db1119e9f65fa59aa0aa4,0,False,0.6193000078,0.5996999741,0.5935999751,0.6586537361,0.6425629854,0.634401679,-0.6549427509,-0.6618390083,-0.665155828
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,55,10205,rewired_tree,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,ac701689b3497c18efce6b75ead9f4bc1d6fcb5e605098a26e9ad83328f7d1f2,e9c308f9522f700097afc5b19675ad42c7140ef07bc603b75d7a42ae02e90da2,0,False,0.6022999883,0.5934999585,0.6044999957,0.6454675198,0.6349599957,0.6472022533,-0.6605581045,-0.6647908092,-0.6592472196
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,56,10206,rewired_tree,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,98ad04b68d9e06f36caadda39a686141f8983992a45c99c639d92cf81dab8c50,b0236efe9553f1037b04012a4a49dfbe99146b18138cb93f3389d69afb189826,0,False,0.6000999808,0.6053000093,0.6017999649,0.6409114599,0.6457468271,0.648001492,-0.6625625491,-0.6599091887,-0.6592333913
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,57,10207,rewired_tree,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,5d4133156f1d637432ef42b3f25038d160f311bfb37ef1adb7add4ce86e4ec6d,5da5d262ad4c2625cc6c75bc47601b93d7e8865d4b09b65241a81d4b9b683f55,0,False,0.6071000099,0.600300014,0.5981999636,0.6484010816,0.6487151384,0.6382413507,-0.658329308,-0.6583946943,-0.6637510657
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,58,10208,rewired_tree,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,0fcc096f02b6c97fde54f137d513ae03d9849e22e53a95a2b5eb5a42a0485608,66dd69da46ec77a233b3c6a534a7996ec7428f871c31196d8e3b7fc9a10de58f,0,False,0.6049000025,0.6017000079,0.5990999937,0.6534221768,0.6409782171,0.6388023496,-0.6562651396,-0.6628406048,-0.6632496119
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,59,10209,rewired_tree,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,d1c197e6410a7c86b96bd9fa7e927b64999913b8652c64f5c991c8e84eaf9c0d,08ed1dbca280fcb035fa874fe90c47af79ecc3baa25cf149a0f913f92a6dc30f,0,False,0.6056999564,0.5974999666,0.5999999642,0.6429341435,0.6379463077,0.6426253915,-0.6621444821,-0.6638226509,-0.6621338725
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,0,10200,sensor_shuffled,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,7965a17d74f3b136ed7cc889095897accb153218d39886dc3f7f65a36ae7d7de,a492168f5b7b9301e0d52b470965f82a99cdd91787e530a036a6e051b039f5a7,0,False,0.5806999803,0.5866000056,0.5731999874,0.6143555641,0.6218404174,0.6076902151,-0.6714344621,-0.6698566675,-0.6747213006
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,1,10201,sensor_shuffled,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,afe6e62d416d51f8a7fd38c6c346b77db3cf825971711d910b00c9a6512d6844,1e6c4d2abb9425c01aa95b2ded3d292d4efb76bb93b53109eecf2991e8ef9609,0,False,0.5852000117,0.5695999861,0.5842999816,0.6239362359,0.6078824997,0.6167644262,-0.6692329049,-0.6744667292,-0.6716589332
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,2,10202,sensor_shuffled,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,78757bc741d5354e09a958415f78dc8d2d0c544fdd711d5eea7709475b5d0b45,2032f7e91eae6afea1cfb8cbea31fb3177fdbd72d0c43969334439f8562dc42d,0,False,0.5764999986,0.584800005,0.5885999799,0.6123763919,0.6168577671,0.6247515082,-0.6730290055,-0.6718448997,-0.6693588495
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,3,10203,sensor_shuffled,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,022297cec322c142e575b48f1f485756e1e0bd322fa1b33d34a8717cf3b1fcdd,075066935b428a7380c45e7680a590e3a50f667c61e739d243df6af0da80ac03,0,False,0.5852000117,0.5881999731,0.57099998,0.6194301844,0.626068294,0.6072605848,-0.6705065966,-0.6685399413,-0.6745449901
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,4,10204,sensor_shuffled,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,25918f85d16648ebc5c3ff9a6445d4c5350aad91b4099df17b8ca5248303b3b9,585764c85dee0ca35b792bc82dddf351a27f64eafc5592db1bb626fbc1631aef,0,False,0.5907999873,0.5730000138,0.5789999962,0.6281473041,0.6077816486,0.6097618937,-0.6686814427,-0.6742950678,-0.6739931703
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,5,10205,sensor_shuffled,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,a30b83fc064e6c7855ea95f949de30e2f9ec53f4df76ec9218c3b49dd3000daf,2355ed23507d5e0b83e53ea4775e508b5b833c493d2174a364bd40d2f1c4a6c2,0,False,0.5726000071,0.5749999881,0.5888000131,0.6116273403,0.6093450189,0.6199066639,-0.672881186,-0.673999846,-0.6709548831
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,6,10206,sensor_shuffled,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,f4355e586c0a8b54a514f6b94324da27ebf42f448bba38b61b7fa32a5dedccfc,a59cf512a4d931d2a88a6252ee30fa6cea8f8a00dd00d5f67cc3e6204104ca39,0,False,0.5805000067,0.5861999989,0.581099987,0.6147944927,0.619379282,0.6144583225,-0.6722770929,-0.6710493565,-0.672321856
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,7,10207,sensor_shuffled,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,ce2a84baf0154524e8dcf431bb2521e0678e1ca6a7c50205fd6efc0ce92f6314,ae8215670635e0ad7c290f20d7d54e2e3b6dd81a80a310c1eb04c9a31ded3f52,0,False,0.5898000002,0.5819999576,0.5778999925,0.6219422221,0.6155364513,0.608712256,-0.6700102091,-0.671872437,-0.6744981408
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,8,10208,sensor_shuffled,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,9c4d62f46845c6c9aa5de3dbf397c433c01df929f44972345ab3475eca60e7ff,1f27d47f2e438263ea7b63a217e182009901a510de002317953efce9ab7c3913,0,False,0.5812000036,0.5751999617,0.5716999769,0.6174067259,0.6086072922,0.6043530703,-0.6713730097,-0.674575448,-0.6765013337
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,9,10209,sensor_shuffled,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,c835a03baf77766c067aa0dd8b9663454651d83ed700823229e2d8472f0732d2,15bf8b8520455bda4b20b534bd5ebf559b26a5f71440dd6a26ce6b65568f6a88,0,False,0.5819000006,0.5760999918,0.5784999728,0.6112313867,0.6044355035,0.6103872657,-0.6737145185,-0.6762863398,-0.6738969088
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,10,10200,sensor_shuffled,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,1bb63e1f32242c0fdf6cb5a17973dced2fcd8f9e3c67bfb045530ec124427e70,5bcd6cca26b1a0df64269e1679af5cf8c13eb966abd1c64c2716ba8fa9d2e646,0,False,0.5791000128,0.5845999718,0.57099998,0.6140372753,0.6215412617,0.6072454453,-0.6715201735,-0.6699482203,-0.674882412
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,11,10201,sensor_shuffled,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,9da8d7af102da0f0f4ba8925d31f7ce71ad7fefcfef62aa8a32038fc40dbc118,2c671c68b2ee26c0d2807b04d93b6e207e2e424765df8a3b7ade9de90ee9c16f,0,False,0.5849999785,0.5708999634,0.5842999816,0.6231078506,0.607412219,0.6164309382,-0.6695857048,-0.674623847,-0.6717593074
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,12,10202,sensor_shuffled,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,cfd4050ba3c7541347c627c794286b62af5ddf666650c6ab8bf45477e08162e0,a5519518c710318de2414da42c0733fce4bb791b6fd1c78dac1bb0840cb050ec,0,False,0.5759999752,0.5843999982,0.5868999958,0.6118484735,0.6152172685,0.6230201721,-0.6731184125,-0.6720010638,-0.6695891619
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,13,10203,sensor_shuffled,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,4b40ae5193925c0316044dffbbbeb2f83e8ef00bbd13dc993aee4e3c3d48c1ad,2044292a350a4bee35b6ef294e7aa51aa13738dcb179eda389249376c909ff85,0,False,0.5852000117,0.5877999663,0.5719000101,0.6197692752,0.6260226965,0.6073097587,-0.6703572869,-0.6686142683,-0.6745092869
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,14,10204,sensor_shuffled,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,51ba90fddb54214686667516b220e9c71636a5d809e08b7c1bea290689e2ffe9,51a3fee9c9fd9fc78b10ebed973f72981c7950bc54d0583abcb1cef72a056f21,0,False,0.5936999917,0.5744999647,0.5791999698,0.6276848912,0.6073995829,0.6090434194,-0.668343842,-0.6742900014,-0.6740299463
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,15,10205,sensor_shuffled,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,19f7747185a80b6496d219cf72cd280170dde6131c98232e68339dcdd6bbfde4,6d8960bdbbb008030c35a96109073c65495ea1ce96fee3b205e6a1b163a5411a,0,False,0.5737000108,0.5766000152,0.5877000093,0.610950768,0.6091085076,0.6193479896,-0.6730703712,-0.6740785837,-0.6710036993
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,16,10206,sensor_shuffled,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,f56fd10adfcc79e66c9ee1a318419ef567f6c86dc53da177e859e397860ce60c,e0138d4bfc5411f5c4f5eb1f5a1840ed5c2eabb0ed569a84c193e52a5d737cc5,0,False,0.579400003,0.5856999755,0.5809999704,0.6141025424,0.618319571,0.6133636236,-0.6723638773,-0.6710894108,-0.6723543406
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,17,10207,sensor_shuffled,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,fb081bb2a13717fd022dad5a282951492638f730985383538c282e4e62684331,218283d6c6c49815322cc42fe7b78cf140de0009e08279e9ef39def77c48a0d1,0,False,0.5903999805,0.5819000006,0.5776000023,0.6217668653,0.6155495048,0.6082711816,-0.6699178815,-0.6718053222,-0.674890101
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,18,10208,sensor_shuffled,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,85aed2271494cf83e051e43451735ca1dae0266e51f1b45456e517dfef43ec2c,4633a0ab546f21f7bc8f91315129789b2a2c44d9accd0ae62de452c073783d46,0,False,0.5805999637,0.5770999789,0.5713999867,0.6169506907,0.6085934639,0.6046388149,-0.6714767218,-0.674643755,-0.676363647
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,19,10209,sensor_shuffled,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,951840b40bb47fc029a779020f5829f8d54742a91dae6ace404fc5a2ffc71a67,3875b73068e996fc42b5b13cecc5b647acba1204213a8fb1605d5e97a79fcf48,0,False,0.5816000104,0.5741999745,0.5783999562,0.6111138463,0.6048896313,0.609513998,-0.6739933491,-0.6762553453,-0.6744260788
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,20,10200,sensor_shuffled,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,edf43516213e2371585396698ae9be060dee1442257d6ec5392d8da920cd4da3,bb90f604103c734aca237339e0d83d76687736d2f166973e3fba237919ab82ad,0,False,0.5800999999,0.584199965,0.5708000064,0.6146678925,0.6203732491,0.6062683463,-0.6713677645,-0.6705925465,-0.6754026413
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,21,10201,sensor_shuffled,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,6b4ac933302f9aea44398843a6e46e8dfc23f25cb404f9eee02cb6b43d237d95,3e51ac27ed28f35a48b21820b536d0e9fc884cae4cdcb0ba1f74f29c979bc177,0,False,0.5857999921,0.5697000027,0.5846999884,0.6221285462,0.6058244109,0.6167432666,-0.6700032353,-0.6754126549,-0.6717572808
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,22,10202,sensor_shuffled,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,f054fc74fa4b1c1aa0aed19ce3517e9d1c3334217d5fef30ddc6dff2b243e00c,677e9dd191b7dc15e9af3d5c339a06ca91f88e0998cfa0a6fab0d1724fdbbf41,0,False,0.5759999752,0.5834000111,0.5873999596,0.6106804609,0.6152614951,0.6221085787,-0.6735691428,-0.6720519066,-0.6701549292
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,23,10203,sensor_shuffled,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,6ae650330c8b7515d47bb81a6711835b45b8dcc2db0dbf3d906c0b0e55cf77f2,ad0d2fd6e1660659218eb764b141069bf9a1f18b7740bf88c9f873cccf7d4c0a,0,False,0.5866999626,0.5884999633,0.5717999935,0.6201530099,0.624594748,0.6056140661,-0.6702178717,-0.6693150401,-0.6750591397
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,24,10204,sensor_shuffled,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,a4425c74b24ccdf28d9560f26cf7a7763578e971b1beaa733c7f6989c6af3213,851d91561a70454997972d413a3c457c9819290c9912c6047670a16775e6bb5f,0,False,0.5909000039,0.5738999844,0.5776999593,0.6276563406,0.6069591045,0.6083485484,-0.6680945158,-0.6745080948,-0.6742759347
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,25,10205,sensor_shuffled,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,575b5d24755875dc035de58e8e94eb86a0d3c68792db2df21a56ee0015f9098e,70eaf9e546f3bd61487f9b2a1fcb183c68ddec544f1b8a4247aa660b7bd05365,0,False,0.5742999911,0.5769000053,0.590200007,0.610645175,0.6088886857,0.6190996766,-0.6731988192,-0.6742762327,-0.6712354422
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,26,10206,sensor_shuffled,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,568ee60d9a6eb117f1e6f6e02ee8e135495193561e2d227edcb4f471c631af63,e106e6d253357ed0b3c9a4187a36cd2d547399492210ce0e4439facf870cd95f,0,False,0.5802999735,0.5866999626,0.5809000134,0.6147328019,0.6171042919,0.6125177741,-0.6719668508,-0.6715953946,-0.6724495888
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,27,10207,sensor_shuffled,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,6f9eb97f6b9c7633526f77770ba6407b914abf5fcf07a8d26fbefe13b6229e0c,9b8a7b2dccb25d28bbd3aceaeb26a6aaa20cf548c478878d89d5223b7f24d818,0,False,0.5889999866,0.5845000148,0.578099966,0.6225226521,0.6153495312,0.6079603434,-0.6695370674,-0.6719471216,-0.6750702262
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,28,10208,sensor_shuffled,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,b2d6e44f1309c39d54caa29e5c7664da3841665f6d444e95041bb80c6a7b32ea,932b9fa430dd8d574876e86847569e85117045f1d5c5ea7aaed2828308656e77,0,False,0.5868999958,0.5782999992,0.5722999573,0.6174424291,0.6072748899,0.6041202545,-0.6714908481,-0.6749674082,-0.6764901876
sensor_shuffled_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_sensor_shuffled_shunting_bp_20260812005136,29,10209,sensor_shuffled,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,0bddf92fcf9bb949d74928e6b7e1f507c20fc149d50263ee0338567dd687ae7a,705c778711228a0e0b9f62d84801ca5a059689d1b32673a8d89a7c941e5d9831,0,False,0.5792999864,0.5762999654,0.5788999796,0.6112936139,0.6048299074,0.6084367037,-0.6739031076,-0.6762977242,-0.6747627258
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,0,10200,zero_alignment,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,0d854c308fc903a92e6f16a1eaaca9736c195fbe5183985c0b4c901ad9096012,f0aae6cab3454864f3a98c3b17e469e65bef041ef327c9aaedfdd6cd83ada62a,0,False,0.5760999918,0.5830999613,0.5755999684,0.6125281453,0.6189140081,0.6101480126,-0.6720401049,-0.6706001759,-0.6740157008
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,1,10201,zero_alignment,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,cc01fcd58bf28b65ee532d9d111a542a2adfadd42ce10d77e9a46f1be79f2c89,23b4e17320f3d46d6d9c595e7d7864d27ce25749513a2852b06274041072e27a,0,False,0.5845999718,0.5781999826,0.586499989,0.6211972237,0.6098334193,0.6180964708,-0.6698602438,-0.6741569638,-0.6715644598
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,2,10202,zero_alignment,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,88d5fa78fc45bcf0c4adc1c05eb0cd5f71f9c536c61556b6e47a4516b0409ae1,5e4f898386d631870ab80a24f06c617552a68851f511ef9ae50e88fc1522060f,0,False,0.5776000023,0.5870999694,0.591899991,0.6132669449,0.6189490557,0.6254606247,-0.6728534698,-0.6713581085,-0.6694071293
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,3,10203,zero_alignment,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,aecf1005465d3ed7197f714cb3261352c038fdf9ac92b90aba0fb6fa4fca929c,2288eaf84ab9e10137f0b6dc74f474e64a0a3d039e2885a9e5dc4ebb660d3b26,0,False,0.5906999707,0.5906000137,0.5834999681,0.621943891,0.6261175871,0.6123273373,-0.6699876785,-0.6689224839,-0.6733268499
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,4,10204,zero_alignment,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,30feb5aa298b410644a7d6eb6af47170ddce2c6830571907086f9d12318f0294,ca2b84cb5972d77bf87fe8a998a877cce5243d0f95fc852b60ef431335496c56,0,False,0.5936999917,0.5819000006,0.5708000064,0.6290630102,0.6133210659,0.6047578454,-0.6679879427,-0.6730242372,-0.6752730012
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,5,10205,zero_alignment,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,476caf6414d2e057c82f32570152b2b33121296e295c6db70090759ef2c6dd39,cb76579afd5665ed4df5b98a87e5e1c6cfc7f8ba88d7d7c4529993b7ecddf16b,0,False,0.581099987,0.5694999695,0.5830999613,0.6149702668,0.6054179668,0.6180139184,-0.6723569036,-0.6749198437,-0.6713107228
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,6,10206,zero_alignment,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,892fdb0bb0baf36360efdf5ccea718305ceeb71fad68cdea49413da4315ec1a8,4f0588c439305e001b9d3e2169581e11b112bedac176b3a4112ea90f67a1e504,0,False,0.572699964,0.5828999877,0.5799999833,0.6099809408,0.6168386936,0.6138782501,-0.6734086871,-0.6715641618,-0.6725494266
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,7,10207,zero_alignment,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,ddd73f65d756bc4884238dfeb3121385a8c0ed2568a4843aefaf76774294a401,3c062db64223e998df6d0d8281d215829152084c3a79f90422a6d4f1f05e27d9,0,False,0.5830999613,0.5791999698,0.5758000016,0.6199956536,0.6152114272,0.6053963304,-0.6704687476,-0.6719703674,-0.6756783128
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,8,10208,zero_alignment,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,b02287652329bc83f438b4a4e19280971b6c00b7e8dabdd90ec27c3b9342e335,fca239a92cf29287d57842641c170654090aea1ed9812329bab5107868c0eb40,0,False,0.5835999846,0.5751999617,0.5742999911,0.6172797084,0.6056259274,0.6039003134,-0.671526134,-0.6754662991,-0.6763122678
