panel,task,series,x_name,x_label,unit,mean,signed_mean,n_seeds,interval,endpoint,drop_radius_pt,record,x,ci95_low,ci95_high,seed,value,noise,common_rate,ci_low,ci_high,positive_seeds
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211211.0,1.0268831412992248,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211212.0,1.035964012845454,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211213.0,1.0910701922560295,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211214.0,1.0181087792865957,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211215.0,1.0344525831684794,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211216.0,1.0472749833103965,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211217.0,1.1160571425697314,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211218.0,0.5874989496908977,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211219.0,0.8937165153663567,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,0.9516263020307612,,20.0,95 % paired percentile bootstrap,endpoint state,,summary,16384.0,0.8828980226352647,1.0123189023185888,,,,,,,20.0
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,0.7903385002659529,,20.0,95 % paired percentile bootstrap,validation-selected state,,summary,16384.0,0.6914795985783968,0.8797387220987023,,,,,,,20.0
G,Pairwise,uniform profile capture,category,uniform (not fitted),captured path-field energy,0.12240388807925187,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,0.0,0.06349545399655919,0.19649618201526903,,,,,,,
G,Pairwise,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.9972607720271404,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,1.0,0.9930671493328491,0.999875655825543,,,,,,,
G,Pairwise,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.9995128354884333,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,2.0,0.9988547315229166,0.9999804321407854,,,,,,,
G,Pairwise,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.9999496212551009,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,3.0,0.9998619474975425,0.9999954693884655,,,,,,,
G,Pairwise,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.9999939162256869,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,4.0,0.9999854901896488,0.9999987241608528,,,,,,,
G,Pairwise,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.9999999834717123,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,5.0,0.9999999546986116,0.9999999999376539,,,,,,,
G,Pairwise,cumulative oracle capture,best fitted directions k,,captured path-field energy,1.0,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,6.0,1.0,1.0,,,,,,,
G,Quartic,uniform profile capture,category,uniform (not fitted),captured path-field energy,0.16863996449337199,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,0.0,0.1405303725254744,0.1968394882360985,,,,,,,
G,Quartic,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.4610013238828855,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,1.0,0.4168013820137493,0.5088904772052506,,,,,,,
G,Quartic,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.7094386165582556,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,2.0,0.663026595517821,0.7607236634268411,,,,,,,
G,Quartic,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.8446461284888473,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,3.0,0.8182033662709755,0.8731671162712251,,,,,,,
G,Quartic,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.9388583105126678,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,4.0,0.9282704859803762,0.9507757336046501,,,,,,,
G,Quartic,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.9992065333260314,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,5.0,0.997956471630503,0.9999935919411101,,,,,,,
G,Quartic,cumulative oracle capture,best fitted directions k,,captured path-field energy,1.0,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,6.0,1.0,1.0,,,,,,,
G,Nested,uniform profile capture,category,uniform (not fitted),captured path-field energy,0.1756860471852369,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,0.0,0.15380208406848994,0.19651449473345475,,,,,,,
G,Nested,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.4482451887254242,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,1.0,0.4039689754378513,0.5006697540323899,,,,,,,
G,Nested,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.6850671269132407,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,2.0,0.6563260770460375,0.7163342863094179,,,,,,,
G,Nested,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.8361380049151427,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,3.0,0.8203223087801288,0.8539837108637458,,,,,,,
G,Nested,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.9172507022941611,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,4.0,0.9072610542515546,0.9279744296624787,,,,,,,
G,Nested,cumulative oracle capture,best fitted directions k,,captured path-field energy,0.968734659476182,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,5.0,0.9627481840038383,0.974725916778165,,,,,,,
G,Nested,cumulative oracle capture,best fitted directions k,,captured path-field energy,1.0,,20.0,95 % percentile bootstrap,"fixed checkpoint (1,024 updates)",,summary,6.0,1.0,1.0,,,,,,,
G,Pairwise and quartic,initial spectrum (shared),best fitted directions k,,captured path-field energy,0.7637297203220823,,20.0,none,step 0,,summary,1.0,,,,,,,,,
G,Pairwise and quartic,initial spectrum (shared),best fitted directions k,,captured path-field energy,0.9363501301534688,,20.0,none,step 0,,summary,2.0,,,,,,,,,
G,Pairwise and quartic,initial spectrum (shared),best fitted directions k,,captured path-field energy,0.9790701268597537,,20.0,none,step 0,,summary,3.0,,,,,,,,,
G,Pairwise and quartic,initial spectrum (shared),best fitted directions k,,captured path-field energy,0.994524630652468,,20.0,none,step 0,,summary,4.0,,,,,,,,,
G,Pairwise and quartic,initial spectrum (shared),best fitted directions k,,captured path-field energy,0.998890437946649,,20.0,none,step 0,,summary,5.0,,,,,,,,,
G,Pairwise and quartic,initial spectrum (shared),best fitted directions k,,captured path-field energy,1.0,,20.0,none,step 0,,summary,6.0,,,,,,,,,
G,Pairwise,best rank-one profile capture,training updates,,captured path-field energy,0.9999138149158805,,20.0,none,"fixed checkpoint (16,384 updates)",,summary,16384.0,,,,,,,,,
G,Quartic,best rank-one profile capture,training updates,,captured path-field energy,0.3955439092898058,,20.0,none,"fixed checkpoint (16,384 updates)",,summary,16384.0,,,,,,,,,
G,Nested,best rank-one profile capture,training updates,,captured path-field energy,0.40488133216684086,,20.0,none,"fixed checkpoint (16,384 updates)",,summary,16384.0,,,,,,,,,
H,,quartic-minus-pairwise calibrated-minus-exact,,,,0.9108850876191672,,20.0,,16384 updates; clean complete domain,,summary,,,,,,fixed_absolute,True,0.8462395023914298,0.9645617898064386,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092100.0,0.9979216593903427,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092101.0,0.9248930539220823,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092102.0,0.9582697569710521,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092103.0,0.5065779385606854,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092104.0,0.9679424370700836,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092105.0,1.0029606513360194,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092106.0,1.005164751421485,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092107.0,0.9848967562467239,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092108.0,0.9986268477869037,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092109.0,0.7936076343859789,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092110.0,0.7848970881941905,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092111.0,0.9883305135866604,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092112.0,0.9989706446078758,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092113.0,0.9694898516615166,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092114.0,0.9651623606420849,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092115.0,0.9700803567382396,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092116.0,0.9960877794600758,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092117.0,0.6651540610227034,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092118.0,1.0102659207321727,fixed_absolute,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092119.0,0.7284016886464625,fixed_absolute,True,,,
H,,quartic-minus-pairwise calibrated-minus-exact,,,,0.916111099760557,,20.0,,16384 updates; clean complete domain,,summary,,,,,,noise_free,True,0.8393196870569092,0.9708835717540611,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092100.0,1.0088875121426102,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092101.0,0.9591828281847576,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092102.0,0.8766445293455125,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092103.0,0.3438520887187797,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092104.0,0.9959410638352286,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092105.0,1.0026808864504528,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092106.0,1.0058579734211859,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092107.0,0.9908535637311578,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092108.0,1.0004650875431023,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092109.0,0.7501058675360188,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092110.0,0.7820533943640174,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092111.0,0.9658517410436601,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092112.0,1.0079576691957655,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092113.0,0.9864112898009539,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092114.0,0.9053710289299223,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092115.0,0.9887747865420129,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092116.0,0.9990977257346572,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092117.0,0.859051096149936,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092118.0,1.012719236457373,noise_free,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092119.0,0.8804626260840342,noise_free,True,,,
H,,quartic-minus-pairwise calibrated-minus-exact,,,,0.9113983881927178,,20.0,,16384 updates; clean complete domain,,summary,,,,,,relative_matched,True,0.8430275901296688,0.9659304341988068,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092100.0,1.0016472112156973,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092101.0,0.9399301265506353,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092102.0,0.942097095651241,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092103.0,0.44595136634130406,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092104.0,0.9789366177910646,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092105.0,1.0029287186450688,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092106.0,1.0055069994584411,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092107.0,0.987063030073272,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092108.0,1.0013757927789817,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092109.0,0.7861145915236781,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092110.0,0.7837886759396816,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092111.0,0.981770500866837,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092112.0,1.0028752938400445,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092113.0,0.9749316575548647,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092114.0,0.9376739462843229,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092115.0,0.9782202209110231,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092116.0,0.9968030250119739,relative_matched,True,,,
H,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092117.0,0.7261268620531833,relative_matched,True,,,
