architecture,core,seed,between,within,broadcast_mode,test_accuracy,run_dir,config_index,config_sha256,result_sha256,checkpoint_sha256,cohort
additive,dendritic_additive,50,dfa,exact autograd,soma_dfa,0.9715999960899353,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,8,0e2dbe3bb4375588638d7c191eedcd1e958fea23997034bb4d6ee05787529b4f,9c1aeb7aeb1c95ce2727811bb49024150e7bdb5c32ffc34fbb65d534500b183e,47666f1f1e55421445f8f3fa6e179f9166f68f3687610db05821223f338fa005,between_within_factorial_2026-09-04
additive,dendritic_additive,51,dfa,exact autograd,soma_dfa,0.968999981880188,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,9,df960c553b519a36d0367b213f024ca86869ffc523843147f868a79dd84f219f,d5b7e21fa3df78cd8b83738bb1e3b370169e570809726b497d255fd32869578b,399e1b2a17899d01cba49818087443e64ae6316a922439d45acfa18d20afe436,between_within_factorial_2026-09-04
additive,dendritic_additive,52,dfa,exact autograd,soma_dfa,0.9717999696731567,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,10,5e43c82547898f3cebed11d4c424201276abd28793d9519bb801765818ef03a7,5ea645ebd3dcde1f3893d7d901d44ffcb62f161e55e18ecf68e67946eb35223d,8f4f45c671c75e58856f752da22d6969b21304abb50085e21b3e6abcfd567df4,between_within_factorial_2026-09-04
additive,dendritic_additive,53,dfa,exact autograd,soma_dfa,0.9680999517440796,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,11,5ae0fa6ccbeaaae733398a50c3d4c705c83b9e1e39c848bba4a081d00e26a4fb,79157428dc245a89004e4615d0f2d04f716550a2ced735327c72bf49b8aa5875,9a70546091e507d2b66c25df440e288eaa0ddc67ec8db2f923e60b538863e834,between_within_factorial_2026-09-04
additive,dendritic_additive,54,dfa,exact autograd,soma_dfa,0.9691999554634094,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,12,1815bc563d6584c3ad0a5077eb2360abb760d8ba1eb6e36d493b391f4f80519a,e88c097ccfc3e7d1c36b07a2cfc7ff899f01c3f9a6ad4a15ddf86effb186faf0,c76f914c62b2db13b68a0995850746002caad8afe37fc75e7ef45cd35ce96853,between_within_factorial_2026-09-04
additive,dendritic_additive,55,dfa,exact autograd,soma_dfa,0.9709999561309814,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,13,16139657cde3f37cbbd4bbf4f4c27a72104a6e856d25cc5266808e32c9ca27d7,476e3c5d79a4c7b12d11ea07f6849252cdcc539a8ac7698072aedf70ae5d97e7,db986c93e4e1935ec2e0e8e62f97162433a765ed54f63d7dcc5531e07c112d29,between_within_factorial_2026-09-04
additive,dendritic_additive,56,dfa,exact autograd,soma_dfa,0.9705999493598938,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,14,88f04acd6dbe9b8607e28f7353ae3163e87f35b071234944561bca377747b898,cc87744347305b2f04b01a0bfa14a5266c7fdf6d296f68b5febac0a8db1ff6ae,fff9f1a1eb546551fa47391e2fa8c0f6528d0a70fc0e3c14ef05e53636788d5c,between_within_factorial_2026-09-04
shunting,dendritic_shunting,42,dfa,exact autograd,soma_dfa,0.9714999794960022,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,0,0a056a0d75bd02cf1ce5d52a7c2d74afb462f1af499bce320713af0d7b3034fe,84bf809b1896e61778e8371b31b316e76d661b4a7070d29091ea4cb3ced480e0,cc24a41ec76355d16d334d4006b3a260b31ce7121c5be0a971fc2ad283ef229e,between_within_factorial_2026-09-04
shunting,dendritic_shunting,43,dfa,exact autograd,soma_dfa,0.9700999855995178,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,1,4d6de262198a2c58f076d0fb3e867f0db26f8a531912e64ddeaac027264ff90a,9f04cc4c31148aaa88b42a3083757b2fc738cef4aecdb79cf218c75a93c9fb45,25e457bc4587987ec60d8e0b9464ff2fec157b1cfa7db9afe8a2451e29d84ba3,between_within_factorial_2026-09-04
shunting,dendritic_shunting,44,dfa,exact autograd,soma_dfa,0.9714999794960022,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,2,daf98ca350b53f7047d63c55671ba3346b17524c5994af3a59d0074eb7dc9a15,935e34ee907ecf7b8e293ced4cd62a5078b55a5da6cba31782367ccd4baca983,fa23fc3c2c35d8e6db32dbdb256d25ab5bbe4458a11bd87ec7bf0d70df62b0f2,between_within_factorial_2026-09-04
shunting,dendritic_shunting,45,dfa,exact autograd,soma_dfa,0.9708999991416931,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,3,7e2cbe88f7bb9daa47600d821fd8ac7f20179663e201e5c53a1cd66498615747,6d6d7c71e4ee10956e302d736d244d0d43be118e30e552621602dc6acef5d853,707bfa3703f2a3a8a3bd86618857419319bf68b5d5ad9da546b2ddfdcac76114,between_within_factorial_2026-09-04
shunting,dendritic_shunting,46,dfa,exact autograd,soma_dfa,0.9687999486923218,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,4,fb2006c7abce80c8bd0d9f2e856603a75c6df51663f3d99fbbce57383767c5ed,71cfe33406b2e1f2041c7c788fe322a964be6c647f97b13f069f04233b1131eb,e9712e83249a05761a2f14ef280a0c6fbc4cb7936b2a95aa28a3dab5065a6496,between_within_factorial_2026-09-04
shunting,dendritic_shunting,47,dfa,exact autograd,soma_dfa,0.9722999930381775,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,5,0b74542486dfbed0359d64ff5ebf5053ed6b2cb0be25e8e583d9577914acd53e,2ac17bd116400e60715c79c5c1dd95696e18dad5d618ceed9c50089c91e82a81,05bc18b0b52af72c27d31d2950a0503830c6f1b5fef2a8df59e714aeed03f9a2,between_within_factorial_2026-09-04
shunting,dendritic_shunting,48,dfa,exact autograd,soma_dfa,0.9706999659538269,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,6,e653a18f051245603ad8bc09adaa0310d6582864c0f82141d7c8430f154c5f6f,18d72945a828a881b7cd4d9a6c6c514997849fe81f096f3515c41fba10ff74f5,f4c5fd19557c58350709cc6cd0fc17bab7c837e3da82f04412f4f7512b5856d0,between_within_factorial_2026-09-04
shunting,dendritic_shunting,49,dfa,exact autograd,soma_dfa,0.972000002861023,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,7,4c5efc21ae4a7409dc34f1eb7a0da67224d59e5ead026c5483e1d39dbe999234,5da9427218727e8e8270c89a4543ace30d6cc46e4e7dac732a3c62ca837ef9e3,8ece5a45fe0d9e3a5f48c1fa9c8ac210373349f3d0b35af5b78bbf121db83fc7,between_within_factorial_2026-09-04
shunting,dendritic_shunting,50,dfa,exact autograd,soma_dfa,0.9695999622344971,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,8,151701c2141ad51fc23aca2fa5509827e1cf4b9ac2f9320e40a4e54c2ba19399,40e4aff45e05bdeef65eae2747d90ec36cee6c8eb3bad194ed2005df25cb872c,eb0ca5102b7352ab959e2b3ea568331cad32184696422e10d9423eb6c108444c,between_within_factorial_2026-09-04
shunting,dendritic_shunting,51,dfa,exact autograd,soma_dfa,0.9698999524116516,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,9,1c59ac0707751b5bccee1e03311743e5c1a5a03379d8f48e1d65052a7861ffe8,aacfa5bbc1a822e3a0680bcdf9b4819a65bbba573877e946eae9dd03f0a1c8e1,90814f8551261ab9c540c6897e9683c3fdef567889929e124a5ee8669fe9fe8c,between_within_factorial_2026-09-04
shunting,dendritic_shunting,52,dfa,exact autograd,soma_dfa,0.9711999893188477,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,10,3b09a0837241cfb0ee59ec01bb98dd08575db61ce36e229f8a719310b9d0730a,08c679116d2ed727761d7d4d34df3a5ff6bd02017f02c8e32b6f065fbab27c56,4a0253df1384d3601d5e57ae1673b7c4568f85c8611598cc8cd6d561908b281f,between_within_factorial_2026-09-04
shunting,dendritic_shunting,53,dfa,exact autograd,soma_dfa,0.9702999591827393,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,11,582323e964fc9197aaa0da64dfb98dee239ebc0507dc2ee8ef74916d0dbfeec5,b8d0f6019bc982b17eb43dec007587c60dea0c3986456578248e1229178f0879,6cb67f0df948fc52192a11013027cf2c6a3affcec655b5134e00554f6960a9d0,between_within_factorial_2026-09-04
shunting,dendritic_shunting,54,dfa,exact autograd,soma_dfa,0.9703999757766724,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,12,945afa9fd587c1b9b086ff7f3214ef1c7801c09402fbc527943d579e60ba342d,5ab24fd35c13bd72d44da084ed5520400b27fdb19a0301791411a01d49e5d4ec,9b438f7aab65887bcc9b60340a67f7a9ddee9cb7e16d1af59e76e7627cdcf1b0,between_within_factorial_2026-09-04
shunting,dendritic_shunting,55,dfa,exact autograd,soma_dfa,0.9710999727249146,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,13,6304cb3443a1f5e7860f7669580ce30add0ee2254e40849cdcc314eb20ef5944,dda03fb9b2032fd9ffd48e0816802e1934fbb938b77f94004ffcd5edc4a33569,1af560e5c10325c7d1bb4918c20ca8307b34fdd5d237194c71193da3abcb04d0,between_within_factorial_2026-09-04
shunting,dendritic_shunting,56,dfa,exact autograd,soma_dfa,0.9716999530792236,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_shunting_15seed_20260904103941,14,a8bcc4fe3600eca4434274e6a8a31521f580b31870578a0a7609803a19417e63,fda72b11bd01e348795cfe91444420d71406d2060941e63c883bfd9c0285da6f,2f11b6a8145aafbde0302f731e3c47362a315b6f10a1182b1e1bd9d7387b003c,between_within_factorial_2026-09-04
