stage,index,source,canonical,sha256,size
projected_k1_fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_007/run_audit.json,canonical/projected_k1_fresh/condition_007/run_audit.json,9093240374f162065da414230452b585ef327d9b3d5ad0a3a6c6f378219de36b,3878
projected_k1_fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_007/progress.json,canonical/projected_k1_fresh/condition_007/progress.json,4130e12aca29b6448f87bccf587371920de331363e8f750776b19e0f8240b49f,37009
projected_k1_fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_007/initial_state_identity.json,canonical/projected_k1_fresh/condition_007/initial_state_identity.json,f044042eee6fdf13daa486d63c52299475ec54691900b2811b338b42403b956d,292
projected_k1_fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_007/optimizer.json,canonical/projected_k1_fresh/condition_007/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
projected_k1_fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_007/mnist_projected_k1_fresh_007_20260906_224846/config.json,canonical/projected_k1_fresh/condition_007/mnist_projected_k1_fresh_007_20260906_224846/config.json,6fa829ffdfa17e6b31581e19b428f5bf1bedc9788e439b8a869d27bcbc3563cd,77073
projected_k1_fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_007/mnist_projected_k1_fresh_007_20260906_224846/resolved_seeds.json,canonical/projected_k1_fresh/condition_007/mnist_projected_k1_fresh_007_20260906_224846/resolved_seeds.json,81d5a9e7fd28119ee2b14923b79e189a4cbe7f442354e5e6ad49caa2c1361ba9,242
projected_k1_fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_007/mnist_projected_k1_fresh_007_20260906_224846/training_summary.json,canonical/projected_k1_fresh/condition_007/mnist_projected_k1_fresh_007_20260906_224846/training_summary.json,5204fb0048f5f6eb6f8e3ff783805a101392af7ed2934099084fca3b6a76bf63,10647
projected_k1_fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_007/mnist_projected_k1_fresh_007_20260906_224846/performance/final.json,canonical/projected_k1_fresh/condition_007/mnist_projected_k1_fresh_007_20260906_224846/performance/final.json,65e2a4b8fc5ca390b5c2e9c7d61080b3b59f6c66ff50851c6b665bd39fe36abf,294
projected_k1_fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_007/mnist_projected_k1_fresh_007_20260906_224846/model_resources.json,canonical/projected_k1_fresh/condition_007/mnist_projected_k1_fresh_007_20260906_224846/model_resources.json,64cfc369b6c062bdbca84e089f28562b60a0cda69f4c021aa67594900d6d1a39,2851
projected_k1_fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_007/initial_model.pt,,060af9a142fa502700e03aee079ef95a7d286c4964c025ca7c76a632a9068dd6,9669068
projected_k1_fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_007/mnist_projected_k1_fresh_007_20260906_224846/final_model.pt,,c571a1061aa9c2c03139aab854a106da2b08737bfb3ba7441986dc88133a9574,9669010
projected_k1_fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_008/run_audit.json,canonical/projected_k1_fresh/condition_008/run_audit.json,7d30e5a7a06f4c326cc241aec384ed4fc0ab4bad6a5145ecb2fa1f2cc516bb9b,3878
projected_k1_fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_008/progress.json,canonical/projected_k1_fresh/condition_008/progress.json,d7fa249954d58ecc313dae3c64a251f48e856539e7256719cbc8a6659e4fcd79,37115
projected_k1_fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_008/initial_state_identity.json,canonical/projected_k1_fresh/condition_008/initial_state_identity.json,3f657cd5b20a22332dd75ee0ab23cfc1a48d5fd6454d42633e19d341ac0439ab,292
projected_k1_fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_008/optimizer.json,canonical/projected_k1_fresh/condition_008/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
projected_k1_fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_008/mnist_projected_k1_fresh_008_20260906_225309/config.json,canonical/projected_k1_fresh/condition_008/mnist_projected_k1_fresh_008_20260906_225309/config.json,76e9149c36aa56fce3964b72fbe57ce5241493469ebb9d8ee7320e17ee39739a,77073
projected_k1_fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_008/mnist_projected_k1_fresh_008_20260906_225309/resolved_seeds.json,canonical/projected_k1_fresh/condition_008/mnist_projected_k1_fresh_008_20260906_225309/resolved_seeds.json,3b255d8ba49592f1064c00db13abd4400c3e08200283f1293fa3d5ee65f34194,242
projected_k1_fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_008/mnist_projected_k1_fresh_008_20260906_225309/training_summary.json,canonical/projected_k1_fresh/condition_008/mnist_projected_k1_fresh_008_20260906_225309/training_summary.json,8e2efa5d3e1ecd8dc717e2564bdedafbbfabe87363cff624b8079d96a863c649,10646
projected_k1_fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_008/mnist_projected_k1_fresh_008_20260906_225309/performance/final.json,canonical/projected_k1_fresh/condition_008/mnist_projected_k1_fresh_008_20260906_225309/performance/final.json,09b066764cdd88a5f94a6edd0332e54538f9cf58f254b68dab28e093b3bb4288,292
projected_k1_fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_008/mnist_projected_k1_fresh_008_20260906_225309/model_resources.json,canonical/projected_k1_fresh/condition_008/mnist_projected_k1_fresh_008_20260906_225309/model_resources.json,7e5e1de2cf313e37e5ab5c2c2bbf743a51ea9be7d7a4ae50a568d023d135716e,2851
projected_k1_fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_008/initial_model.pt,,823fb5b27c0ddf819c90f595ab9a9bc9bd57cb51e211d9548854c79f1d46917a,9669068
projected_k1_fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_008/mnist_projected_k1_fresh_008_20260906_225309/final_model.pt,,8fcd0da4cab44b19dc0765394b9ec11972cc1ab3be8c55fa5c6e7011303ffa9a,9669010
projected_k1_fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_009/run_audit.json,canonical/projected_k1_fresh/condition_009/run_audit.json,3a999d4ef4e98171fe49e23ddbd8222ccba2a64552877214a683e858ff44379f,3878
projected_k1_fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_009/progress.json,canonical/projected_k1_fresh/condition_009/progress.json,e706be5a46db572a9866ebe31b72cca7947c6922f1c290e69308677291eb68de,37127
projected_k1_fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_009/initial_state_identity.json,canonical/projected_k1_fresh/condition_009/initial_state_identity.json,795ad7afafb3a3d2f5948e12bdd8aa976088fcaa2f1342bc9db6a39973357187,292
projected_k1_fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_009/optimizer.json,canonical/projected_k1_fresh/condition_009/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
projected_k1_fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_009/mnist_projected_k1_fresh_009_20260906_225319/config.json,canonical/projected_k1_fresh/condition_009/mnist_projected_k1_fresh_009_20260906_225319/config.json,7fbd7fa0c660dabafc2a932ae94637204d516a54a39baea2753be38324df00a9,77073
projected_k1_fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_009/mnist_projected_k1_fresh_009_20260906_225319/resolved_seeds.json,canonical/projected_k1_fresh/condition_009/mnist_projected_k1_fresh_009_20260906_225319/resolved_seeds.json,616ed451c7202e9a9d8e384633581c98ff43aaf259f9c8d2f75e7a68d7076c37,242
projected_k1_fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_009/mnist_projected_k1_fresh_009_20260906_225319/training_summary.json,canonical/projected_k1_fresh/condition_009/mnist_projected_k1_fresh_009_20260906_225319/training_summary.json,2151e1f4a0611b10cf9eb1ae1b23a121ff8da55221df693f3f4dbe62de56b96b,10661
projected_k1_fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_009/mnist_projected_k1_fresh_009_20260906_225319/performance/final.json,canonical/projected_k1_fresh/condition_009/mnist_projected_k1_fresh_009_20260906_225319/performance/final.json,54e6e7de3514f8f660efa93b03385cff24f7bbba746c5310b8f85a2a9fe0cb7a,293
projected_k1_fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_009/mnist_projected_k1_fresh_009_20260906_225319/model_resources.json,canonical/projected_k1_fresh/condition_009/mnist_projected_k1_fresh_009_20260906_225319/model_resources.json,7e5e1de2cf313e37e5ab5c2c2bbf743a51ea9be7d7a4ae50a568d023d135716e,2851
projected_k1_fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_009/initial_model.pt,,43175c7e33291931374e9b6e1709b75be2e7bb3ddac4f2f4ecde9594a9fe8fa0,9669068
projected_k1_fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_009/mnist_projected_k1_fresh_009_20260906_225319/final_model.pt,,43f48462fc9aa34b3e0c3115ea4f65e7ce6b28e15d5c6d89a45ff98dcaddd2f6,9669010
projected_k1_fresh,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_010/run_audit.json,canonical/projected_k1_fresh/condition_010/run_audit.json,07806f5cc942104e302dfd9322b15604aabfcf7aee5859692ab84550239008bf,4182
projected_k1_fresh,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_010/progress.json,canonical/projected_k1_fresh/condition_010/progress.json,c66d774f56ea7039811e0950b703ed7810daf49064aca6c751927e6aa91b2027,37296
projected_k1_fresh,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_010/initial_state_identity.json,canonical/projected_k1_fresh/condition_010/initial_state_identity.json,22afa374acbfb6c6f284daa9fb3aaa9b3f83585807246e7b14873dd030763be3,292
projected_k1_fresh,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_010/optimizer.json,canonical/projected_k1_fresh/condition_010/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
projected_k1_fresh,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_010/mnist_projected_k1_fresh_010_20260906_225334/config.json,canonical/projected_k1_fresh/condition_010/mnist_projected_k1_fresh_010_20260906_225334/config.json,c9592b7e9a44bcb10951102a8dfadd383dcea27654f288a4bc2a1671b4d7cd54,77082
projected_k1_fresh,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_010/mnist_projected_k1_fresh_010_20260906_225334/resolved_seeds.json,canonical/projected_k1_fresh/condition_010/mnist_projected_k1_fresh_010_20260906_225334/resolved_seeds.json,8c0e3730a7a01e8ddebe4d0d89ad0519fe58f0d4c7e646fb8bade5f512e89693,242
projected_k1_fresh,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_010/mnist_projected_k1_fresh_010_20260906_225334/training_summary.json,canonical/projected_k1_fresh/condition_010/mnist_projected_k1_fresh_010_20260906_225334/training_summary.json,ccc1d823d9f7943c6eab162a135666cdf656b9cfca3faad8e1860830cc9e864d,10824
projected_k1_fresh,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_010/mnist_projected_k1_fresh_010_20260906_225334/performance/final.json,canonical/projected_k1_fresh/condition_010/mnist_projected_k1_fresh_010_20260906_225334/performance/final.json,266d8b27028c3ca06fc43d0209168384b2b5e26ca9e743dc754584e73d7e46ef,293
projected_k1_fresh,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_010/mnist_projected_k1_fresh_010_20260906_225334/model_resources.json,canonical/projected_k1_fresh/condition_010/mnist_projected_k1_fresh_010_20260906_225334/model_resources.json,950b653c2035c412afa4ac4be6278acef39ffc553ccb4a4a5c06545b298fcea0,2851
projected_k1_fresh,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_010/initial_model.pt,,17a61e02748aa485c69bdde73560bff130dc93987a4f26817c85e7fef4cca186,9669068
projected_k1_fresh,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_010/mnist_projected_k1_fresh_010_20260906_225334/final_model.pt,,c285a8181817d612d4cfbee6fba60b3394186c55f1899eb1672d8f217a465b13,9669010
projected_k1_fresh,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_011/run_audit.json,canonical/projected_k1_fresh/condition_011/run_audit.json,428e2c18841dc311b20ca6dc61420dfb7f444f8eddce64673d81ddb4504a2b3b,4181
projected_k1_fresh,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_011/progress.json,canonical/projected_k1_fresh/condition_011/progress.json,239938d551623a06e0995870aca1543ef575a4cfdfeb083da6137e9d0a3f277a,37298
projected_k1_fresh,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_011/initial_state_identity.json,canonical/projected_k1_fresh/condition_011/initial_state_identity.json,aedf91a99fd7497f01527b008e34256599aea8519b6218983ca1e0cd842e4eca,292
projected_k1_fresh,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_011/optimizer.json,canonical/projected_k1_fresh/condition_011/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
projected_k1_fresh,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_011/mnist_projected_k1_fresh_011_20260906_225343/config.json,canonical/projected_k1_fresh/condition_011/mnist_projected_k1_fresh_011_20260906_225343/config.json,267d30b90c4c35c0c379ae4fdf77bc98e575276537867461d67e84647f2b3815,77082
projected_k1_fresh,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_011/mnist_projected_k1_fresh_011_20260906_225343/resolved_seeds.json,canonical/projected_k1_fresh/condition_011/mnist_projected_k1_fresh_011_20260906_225343/resolved_seeds.json,10b00d1b5a5c685021e92092ac328c9322fcdc911b10003da001e4fb4cd29469,242
projected_k1_fresh,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_011/mnist_projected_k1_fresh_011_20260906_225343/training_summary.json,canonical/projected_k1_fresh/condition_011/mnist_projected_k1_fresh_011_20260906_225343/training_summary.json,e7cf44635ae589088a458d4bdcb8deda413bebebb7c596becea360c088a86328,10815
projected_k1_fresh,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_011/mnist_projected_k1_fresh_011_20260906_225343/performance/final.json,canonical/projected_k1_fresh/condition_011/mnist_projected_k1_fresh_011_20260906_225343/performance/final.json,4ceb9289b8a4a4fe476f7630365cecb80be7aafeae458516b3b7afa65373d1b9,293
projected_k1_fresh,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_011/mnist_projected_k1_fresh_011_20260906_225343/model_resources.json,canonical/projected_k1_fresh/condition_011/mnist_projected_k1_fresh_011_20260906_225343/model_resources.json,950b653c2035c412afa4ac4be6278acef39ffc553ccb4a4a5c06545b298fcea0,2851
projected_k1_fresh,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_011/initial_model.pt,,6295567471db6fe981af4638fd7f41e5c2b61860000fc55b416b949921102f30,9669068
projected_k1_fresh,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_011/mnist_projected_k1_fresh_011_20260906_225343/final_model.pt,,ab2e0f06c455d35b666a4cae7832b0cab418d4d8d1b0f26e0d16e5bcf4c38830,9669010
projected_k1_fresh,12,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_012/run_audit.json,canonical/projected_k1_fresh/condition_012/run_audit.json,9fe8eb731aba5463f88d86d023724d02c8a540f25766a8f32cda2d55c7f33229,4181
projected_k1_fresh,12,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_012/progress.json,canonical/projected_k1_fresh/condition_012/progress.json,2b43893043c5e7984a92729974e4c8944bd442e4b3cb2beb8f22fee1135612af,37342
projected_k1_fresh,12,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_012/initial_state_identity.json,canonical/projected_k1_fresh/condition_012/initial_state_identity.json,da452bd14b6881918d19d683eac0b6dc7d6ccc999b9a7baa82dd7057f211358d,292
projected_k1_fresh,12,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_012/optimizer.json,canonical/projected_k1_fresh/condition_012/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
projected_k1_fresh,12,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_012/mnist_projected_k1_fresh_012_20260906_225943/config.json,canonical/projected_k1_fresh/condition_012/mnist_projected_k1_fresh_012_20260906_225943/config.json,13c5feb513dc991319e16ab616fc5301bae1b93ad9e753b468e143b1761e0e73,77082
projected_k1_fresh,12,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_012/mnist_projected_k1_fresh_012_20260906_225943/resolved_seeds.json,canonical/projected_k1_fresh/condition_012/mnist_projected_k1_fresh_012_20260906_225943/resolved_seeds.json,2d87538be68f29430e0998224cf7f60a01dffdaec294323403a749d94d2e7870,242
projected_k1_fresh,12,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_012/mnist_projected_k1_fresh_012_20260906_225943/training_summary.json,canonical/projected_k1_fresh/condition_012/mnist_projected_k1_fresh_012_20260906_225943/training_summary.json,20c8d167b398c7be427a35ca36bddbb8a540a339c9d6a076299018b0620cf1e8,10844
projected_k1_fresh,12,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_012/mnist_projected_k1_fresh_012_20260906_225943/performance/final.json,canonical/projected_k1_fresh/condition_012/mnist_projected_k1_fresh_012_20260906_225943/performance/final.json,c7e21ea9e01b4e7d44a25dc323af1b1a29d761d381dc24c705c9d502e9533433,293
projected_k1_fresh,12,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_012/mnist_projected_k1_fresh_012_20260906_225943/model_resources.json,canonical/projected_k1_fresh/condition_012/mnist_projected_k1_fresh_012_20260906_225943/model_resources.json,950b653c2035c412afa4ac4be6278acef39ffc553ccb4a4a5c06545b298fcea0,2851
projected_k1_fresh,12,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_012/initial_model.pt,,f49cbf9fa2a7d74fca9cf251bdf790bb88934ea5eab9d9fbae4878a325330071,9669068
projected_k1_fresh,12,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_012/mnist_projected_k1_fresh_012_20260906_225943/final_model.pt,,d8b83eb5f59c3cc89312396d256d075e90b29979a8b377a57d3f216e005a497b,9669010
projected_k1_fresh,13,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_013/run_audit.json,canonical/projected_k1_fresh/condition_013/run_audit.json,050ffa626a4b37fc52dc76de139e1b59da63cab529507ae641455e3a18bde9fb,4181
projected_k1_fresh,13,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_013/progress.json,canonical/projected_k1_fresh/condition_013/progress.json,d7a1ac3e1f5fedbbe9596e5d90165741c489595186548663f58dfcff010e6a0c,37317
projected_k1_fresh,13,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_013/initial_state_identity.json,canonical/projected_k1_fresh/condition_013/initial_state_identity.json,807c2f95672760fbfefa253764a85dcb547d3d20aae9a173768844076e1445d5,292
projected_k1_fresh,13,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/projected_k1_fresh/condition_013/optimizer.json,canonical/projected_k1_fresh/condition_013/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
