seed,family,structure,optimizer,rate,rule,step,test_nmse,population_nmse,variance,gradient_cosine,field_relative_squared_error,gradient_clipped_steps,parameter_projected_steps,parameter_norm,max_abs_parameter,centered_cut_bound,parameters,edges,depth,elapsed_seconds,selected_rate
127200,matching,assignment_shuffled,adam,0.003,broadcast,16,1.2460905827375826,1.223773764279274,1.0,0.2293302829428774,3.957435756307615,0,0,2.144432945427775,1.1190803492989698,0.5,28,14,3,0.1528251230483874,0.003
127200,matching,assignment_shuffled,adam,0.01,exact,16,1.0566486346253303,1.0327490722631958,1.0,1.0,0.0,0,0,1.911862043663022,1.025717043087874,0.5,28,14,3,0.1528609349625185,0.01
127200,matching,assignment_shuffled,adam,0.01,global_projection,16,1.148402452302331,1.1248095958228788,1.0,0.7303134747643812,0.3177049490876653,0,0,2.174721083644955,1.058333123562439,0.5,28,14,3,0.1528786859707906,0.01
127200,matching,assignment_shuffled,adam,0.01,shuffled_projection,16,1.110140351380712,1.0851435514877754,1.0,0.7230048056261765,0.2233415690251065,0,0,2.154624211746937,1.2016520318502977,0.5,28,14,3,0.1528969899518415,0.01
127200,matching,assignment_shuffled,adam,0.03,subtree_projection,16,1.038029048232994,1.0096954575207295,1.0,0.7146869509178219,0.0864365600860083,0,0,2.3146337820414318,1.0254348811722136,0.5,28,14,3,0.1529350969940424,0.03
127200,matching,compatible,sgd,0.03,exact,64,0.9682569712289422,0.94181527596286,1.0,1.0,0.0,0,0,1.9165398555953677,1.0679305097986074,0.0,28,14,3,0.282427144004032,0.03
127200,matching,compatible,sgd,0.03,broadcast,64,0.7753781302166732,0.7444394399861394,1.0,0.3312672583322126,4.265530636812566,0,0,3.012183374830577,1.7348287488670633,0.0,28,14,3,0.2824360619997605,0.03
127200,matching,compatible,sgd,0.03,global_projection,64,0.9578636932819536,0.9309075213071027,1.0,0.9081023946383806,0.0644787217599235,0,0,2.075246741715058,1.1506910208613284,0.0,28,14,3,0.2824448470491916,0.03
127200,matching,compatible,sgd,0.03,subtree_projection,64,0.9647954334685748,0.937841551406368,1.0,0.9171131767416234,0.0565865051968134,0,0,2.0751772675427174,1.1416075363974392,0.0,28,14,3,0.2824538620188832,0.03
127200,matching,compatible,sgd,0.03,shuffled_projection,64,0.9868381641191568,0.9594915442211276,1.0,0.9350846144823364,0.0437836644866312,0,0,2.0380376409076124,1.1608110743356583,0.0,28,14,3,0.2824752179440111,0.03
127200,matching,compatible,adam,0.003,broadcast,64,1.2027343598754696,1.186922775316796,1.0,0.1964701464032861,4.668692625444499,0,0,2.1272857515218013,1.133424573547563,0.0,28,14,3,0.282493349048309,0.003
127200,matching,compatible,adam,0.01,exact,64,0.716882982172008,0.6989087784967973,1.0,0.9999999999999998,0.0,0,0,2.0580625472419776,0.9639424134947336,0.0,28,14,3,0.2825286829611286,0.01
127200,matching,compatible,adam,0.01,global_projection,64,0.7377369703544489,0.7090430967379591,1.0,0.5031857899869581,0.3289348792098756,0,0,2.750075985082429,1.009128996152061,0.0,28,14,3,0.2825479890452698,0.01
127200,matching,compatible,adam,0.01,shuffled_projection,64,0.924939861816425,0.891264939344245,1.0,0.6233055224766221,0.1899130860202892,0,0,2.08034711934769,1.0195865125662698,0.0,28,14,3,0.2825660209637135,0.01
127200,matching,compatible,adam,0.03,subtree_projection,64,0.7794225794801366,0.748060086529563,1.0,0.7831435775194342,0.1049611988783148,0,0,3.082231131427,1.6010780949864512,0.0,28,14,3,0.2826012440491467,0.03
127200,matching,assignment_shuffled,sgd,0.03,exact,64,1.0509860783520018,1.0253460337653468,1.0,1.0,0.0,0,0,1.924412432441254,1.060193644507279,0.5,28,14,3,0.2827187390066683,0.03
127200,matching,assignment_shuffled,sgd,0.03,broadcast,64,1.073614965377705,1.0454053652396635,1.0,0.0404727790043228,5.3051010830945735,0,0,2.2351117431608345,1.128847956359995,0.5,28,14,3,0.2827275260351598,0.03
127200,matching,assignment_shuffled,sgd,0.03,global_projection,64,1.0576256547604943,1.0308367075736276,1.0,0.9150446605357988,0.0850690585706973,0,0,2.086950707601175,1.1523955843232931,0.5,28,14,3,0.2827385530108586,0.03
127200,matching,assignment_shuffled,sgd,0.03,subtree_projection,64,1.0581974473041016,1.0316706874059842,1.0,0.8892384219832222,0.0770014968435583,0,0,2.0783195828278043,1.1536660279967283,0.5,28,14,3,0.282747442019172,0.03
127200,matching,assignment_shuffled,sgd,0.03,shuffled_projection,64,1.0579748006798275,1.031143320295997,1.0,0.9020138434055448,0.0718328132043289,0,0,2.0820308665774405,1.1731699376689828,0.5,28,14,3,0.2827561149606481,0.03
127200,matching,assignment_shuffled,adam,0.003,broadcast,64,1.14793025669717,1.1223956990080763,1.0,0.3605070693986659,4.42292664388406,0,0,2.0979768499789677,1.0523107354517347,0.5,28,14,3,0.2827825139975175,0.003
127200,matching,assignment_shuffled,adam,0.01,exact,64,1.004984713354424,0.9787970610262244,1.0,1.0000000000000002,0.0,0,0,1.676075480823361,0.9038314473830904,0.5,28,14,3,0.2828168160049245,0.01
127200,matching,assignment_shuffled,adam,0.01,global_projection,64,0.9401371871386072,0.9068189671231603,1.0,0.6361943201004494,0.2528710871196111,0,0,2.45621150554529,1.0592146422395372,0.5,28,14,3,0.2828358579427004,0.01
127200,matching,assignment_shuffled,adam,0.01,shuffled_projection,64,0.924561360500226,0.8898296986746213,1.0,0.8026898121835124,0.1799707878620265,0,0,2.309617625677908,1.139226779721456,0.5,28,14,3,0.2828535330481827,0.01
127200,matching,assignment_shuffled,adam,0.03,subtree_projection,64,0.8611179044523428,0.8513114611794319,1.0,0.9187624078192848,0.0854847520856025,0,0,2.9590725994270826,1.3401366010137643,0.5,28,14,3,0.282888303976506,0.03
127200,matching,compatible,sgd,0.03,exact,256,0.5677971179361183,0.5404721350340067,1.0,1.0000000000000002,0.0,0,0,2.252307390616205,1.0913417533694156,0.0,28,14,3,0.6879291919758543,0.03
127200,matching,compatible,sgd,0.03,broadcast,256,0.0359280548771903,0.0143308292547938,1.0,0.8380958900100679,1.6389070079924768,0,45,3.927486698916806,2.0,0.0,28,14,3,0.6879379859892651,0.03
127200,matching,compatible,sgd,0.03,global_projection,256,0.7227789302568335,0.6903128626480531,1.0,0.5041551972524416,0.4799153274334587,0,0,2.263867801797739,1.143560599849805,0.0,28,14,3,0.687946776044555,0.03
127200,matching,compatible,sgd,0.03,subtree_projection,256,0.6980626364238283,0.6657428450648815,1.0,0.5486367795239585,0.4472829880156057,0,0,2.2719766958802685,1.1616749055641418,0.0,28,14,3,0.6879554960178211,0.03
127200,matching,compatible,sgd,0.03,shuffled_projection,256,0.6297238988415954,0.5966118879600433,1.0,0.5015762184453234,0.2411176325694023,0,0,2.3773283104725573,1.1804032933537922,0.0,28,14,3,0.6879643050488085,0.03
127200,matching,compatible,adam,0.003,broadcast,256,0.8556654871985248,0.8208859663425279,1.0,0.5012693616093981,4.705082649100925,0,0,2.8286101170342213,1.65444672074724,0.0,28,14,3,0.687982061994262,0.003
127200,matching,compatible,adam,0.01,exact,256,0.0225074727963345,0.0009006716234559,1.0,1.0,0.0,0,0,2.892509529809968,1.1275556246422462,0.0,28,14,3,0.6880172139499336,0.01
127200,matching,compatible,adam,0.01,global_projection,256,0.0236532035056989,0.0017837280171292,1.0,0.9997433082458064,0.0076881542217253,0,78,4.455355948954648,1.9999124168916027,0.0,28,14,3,0.6880352309672162,0.01
127200,matching,compatible,adam,0.01,shuffled_projection,256,0.0225260631867168,0.0011016119373147,1.0,0.9979589650985404,0.0123160504023922,0,0,3.624824416528959,1.665798464955348,0.0,28,14,3,0.6880526109598577,0.01
127200,matching,compatible,adam,0.03,subtree_projection,256,0.0251782452144607,0.0041700734592087,1.0,0.971381272845845,0.0587968640872867,0,76,4.231411383208032,1.922599591245214,0.0,28,14,3,0.6880905069410801,0.03
