seed,branches,conflict_probability,condition,train_loss,train_accuracy,test_loss,test_accuracy,initial_gradient_cosine,initial_gradient_capture,initial_signed_utility,theoretical_shared_relative_signal,theoretical_deranged_relative_signal,feedback_rank,feedback_nonzeros_per_example,forward_parameters,active_forward_branches_per_example,simultaneously_driven_branches_per_example
11005,2,0.5714285714,gated_point_emulation,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11005,2,0.6,neuron_shared_k1,0.4542171955,0.8178710938,0.4698811769,0.7940000296,0.9980016947,0.9960073829,0.4153163433,0.4,-0.2,1,2,100,1,2
11005,2,0.6,correct_path,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0.4,-0.2,2,1,100,1,2
11005,2,0.6,within_neuron_deranged,4.240386009,0.4724121094,4.385318756,0.4715000093,-0.9550210238,0.9120651484,-0.1693672836,0.4,-0.2,2,1,100,1,2
11005,2,0.6,backpropagation,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0.4,-0.2,2,1,100,1,2
11005,2,0.6,gated_point_emulation,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0.4,-0.2,2,1,100,1,2
11005,2,0.6666666667,neuron_shared_k1,0.4695956111,0.8156738281,0.4845400453,0.7935000658,0.9964324236,0.9928776026,0.3476958573,0.3333333333,-0.3333333333,1,2,100,1,2
11005,2,0.6666666667,correct_path,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11005,2,0.6666666667,within_neuron_deranged,4.289013386,0.4086914062,4.380214691,0.4090000093,-0.9818149805,0.9639606476,-0.3046082556,0.3333333333,-0.3333333333,2,1,100,1,2
11005,2,0.6666666667,backpropagation,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11005,2,0.6666666667,gated_point_emulation,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11005,2,0.75,neuron_shared_k1,0.4956572652,0.8167724609,0.5087128878,0.7940000296,0.9948962331,0.9898185134,0.2615350783,0.25,-0.5,1,2,100,1,2
11005,2,0.75,correct_path,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0.25,-0.5,2,1,100,1,2
11005,2,0.75,within_neuron_deranged,5.503065586,0.2203369141,5.478031635,0.2320000082,-0.9938704371,0.9877784252,-0.4769298732,0.25,-0.5,2,1,100,1,2
11005,2,0.75,backpropagation,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0.25,-0.5,2,1,100,1,2
11005,2,0.75,gated_point_emulation,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0.25,-0.5,2,1,100,1,2
11005,2,1,neuron_shared_k1,0.6799789667,0.6339111328,0.6854895353,0.601000011,0.189694345,0.03598394617,0.006602877285,0,-1,1,2,100,1,2
11005,2,1,correct_path,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0,-1,2,1,100,1,2
11005,2,1,within_neuron_deranged,14.7771759,0.1977539062,14.64532661,0.2255000174,-0.9976096749,0.9952250719,-0.9867942333,0,-1,2,1,100,1,2
11005,2,1,backpropagation,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0,-1,2,1,100,1,2
11005,2,1,gated_point_emulation,0.4028389454,0.8217773438,0.4269888103,0.7965000272,1,1,1,0,-1,2,1,100,1,2
11005,4,0,neuron_shared_k1,0.4222511053,0.814453125,0.4468020201,0.7820000648,0.9983683825,0.9967394471,0.9967393279,1,1,1,4,200,1,4
11005,4,0,correct_path,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,1,1,4,1,200,1,4
11005,4,0,within_neuron_deranged,3.093685627,0.5595703125,3.027316093,0.5705000162,0.9954993725,0.9910190105,0.9954993725,1,1,4,1,200,1,4
11005,4,0,backpropagation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,1,1,4,1,200,1,4
11005,4,0,gated_point_emulation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,1,1,4,1,200,1,4
11005,4,0.25,neuron_shared_k1,0.4490477443,0.8128662109,0.4682961702,0.7820000648,0.9980418682,0.9960875511,0.6194489598,0.625,0.5,1,4,200,1,4
11005,4,0.25,correct_path,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.625,0.5,4,1,200,1,4
11005,4,0.25,within_neuron_deranged,2.856366873,0.5391845703,2.776683331,0.5455000401,0.9898886085,0.9798794389,0.4994635284,0.625,0.5,4,1,200,1,4
11005,4,0.25,backpropagation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.625,0.5,4,1,200,1,4
11005,4,0.25,gated_point_emulation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.625,0.5,4,1,200,1,4
11005,4,0.5,neuron_shared_k1,0.5282942057,0.8059082031,0.5401588678,0.7805000544,0.9905831218,0.9812549353,0.2470973283,0.25,0,1,4,200,1,4
11005,4,0.5,correct_path,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.25,0,4,1,200,1,4
11005,4,0.5,within_neuron_deranged,2.40563345,0.5017089844,2.323363543,0.5090000033,0.1496184915,0.02238569222,0.01165101677,0.25,0,4,1,200,1,4
11005,4,0.5,backpropagation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.25,0,4,1,200,1,4
11005,4,0.5,gated_point_emulation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.25,0,4,1,200,1,4
11005,4,0.5714285714,neuron_shared_k1,0.5805837512,0.8006591797,0.588372767,0.7780000567,0.9697268605,0.9403702021,0.1330362409,0.1428571429,-0.1428571429,1,4,200,1,4
11005,4,0.5714285714,correct_path,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11005,4,0.5714285714,within_neuron_deranged,1.95574379,0.4709472656,1.885099411,0.4715000093,-0.8889076114,0.7901567221,-0.1428121477,0.1428571429,-0.1428571429,4,1,200,1,4
11005,4,0.5714285714,backpropagation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11005,4,0.5714285714,gated_point_emulation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11005,4,0.6,neuron_shared_k1,0.6067001224,0.7945556641,0.6127978563,0.7745000124,0.9371056557,0.8781670332,0.09132160246,0.1,-0.2,1,4,200,1,4
11005,4,0.6,correct_path,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.1,-0.2,4,1,200,1,4
11005,4,0.6,within_neuron_deranged,1.850188017,0.4498291016,1.786041617,0.4565000236,-0.937477231,0.8788635731,-0.1976192594,0.1,-0.2,4,1,200,1,4
11005,4,0.6,backpropagation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.1,-0.2,4,1,200,1,4
11005,4,0.6,gated_point_emulation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0.1,-0.2,4,1,200,1,4
11005,4,0.6666666667,neuron_shared_k1,0.6956719756,0.4965820312,0.6968410015,0.4800000191,-0.2547875941,0.06491671503,-0.0103582684,0,-0.3333333333,1,4,200,1,4
11005,4,0.6666666667,correct_path,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0,-0.3333333333,4,1,200,1,4
11005,4,0.6666666667,within_neuron_deranged,2.021624804,0.3637695312,1.948796749,0.3635000288,-0.9697591662,0.9404328465,-0.3253087103,0,-0.3333333333,4,1,200,1,4
11005,4,0.6666666667,backpropagation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0,-0.3333333333,4,1,200,1,4
11005,4,0.6666666667,gated_point_emulation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,0,-0.3333333333,4,1,200,1,4
11005,4,0.75,neuron_shared_k1,0.8785371184,0.2005615234,0.8704575896,0.2305000126,-0.95574826,0.9134547114,-0.1308474243,-0.125,-0.5,1,4,200,1,4
11005,4,0.75,correct_path,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,-0.125,-0.5,4,1,200,1,4
11005,4,0.75,within_neuron_deranged,2.613410234,0.2235107422,2.537288189,0.2450000048,-0.9873913527,0.9749416709,-0.4868797064,-0.125,-0.5,4,1,200,1,4
11005,4,0.75,backpropagation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,-0.125,-0.5,4,1,200,1,4
11005,4,0.75,gated_point_emulation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,-0.125,-0.5,4,1,200,1,4
11005,4,1,neuron_shared_k1,2.734199524,0.1979980469,2.675434113,0.2300000042,-0.9917578101,0.9835835695,-0.5062443018,-0.5,-1,1,4,200,1,4
11005,4,1,correct_path,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,-0.5,-1,4,1,200,1,4
11005,4,1,within_neuron_deranged,6.857092857,0.2097167969,6.68786478,0.2390000075,-0.994928658,0.9898830056,-1.0021348,-0.5,-1,4,1,200,1,4
11005,4,1,backpropagation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,-0.5,-1,4,1,200,1,4
11005,4,1,gated_point_emulation,0.4201487303,0.8140869141,0.447381556,0.7820000648,1,1,1,-0.5,-1,4,1,200,1,4
11005,8,0,neuron_shared_k1,0.4428862929,0.8112792969,0.4530159831,0.7990000248,0.993168056,0.9863827825,0.9863827229,1,1,1,8,400,1,8
11005,8,0,correct_path,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,1,1,8,1,400,1,8
11005,8,0,within_neuron_deranged,0.7140402794,0.7072753906,0.7350382805,0.6785000563,0.9825653434,0.9654346704,0.9825653434,1,1,8,1,400,1,8
11005,8,0,backpropagation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,1,1,8,1,400,1,8
11005,8,0,gated_point_emulation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,1,1,8,1,400,1,8
11005,8,0.25,neuron_shared_k1,0.4884039164,0.8074951172,0.4957523942,0.7940000296,0.9939442873,0.9879252315,0.5548465252,0.5625,0.5,1,8,400,1,8
11005,8,0.25,correct_path,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,0.5625,0.5,8,1,400,1,8
11005,8,0.25,within_neuron_deranged,0.5974148512,0.7111816406,0.62202847,0.6900000572,0.9629936814,0.9273568392,0.4912953675,0.5625,0.5,8,1,400,1,8
11005,8,0.25,backpropagation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,0.5625,0.5,8,1,400,1,8
11005,8,0.25,gated_point_emulation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,0.5625,0.5,8,1,400,1,8
11005,8,0.5,neuron_shared_k1,0.6191256046,0.7744140625,0.6220375299,0.7695000172,0.9529261589,0.9080682397,0.1197685078,0.125,0,1,8,400,1,8
11005,8,0.5,correct_path,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,0.125,0,8,1,400,1,8
11005,8,0.5,within_neuron_deranged,0.9349409938,0.5031738281,0.9474466443,0.4965000153,-0.003147623269,9.907532331e-06,-0.000453441171,0.125,0,8,1,400,1,8
11005,8,0.5,backpropagation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,0.125,0,8,1,400,1,8
11005,8,0.5,gated_point_emulation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,0.125,0,8,1,400,1,8
11005,8,0.5714285714,neuron_shared_k1,0.6995441914,0.4787597656,0.7009963393,0.467500031,-0.1630282551,0.02657821216,-0.006962496787,0,-0.1428571429,1,8,400,1,8
11005,8,0.5714285714,correct_path,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,0,-0.1428571429,8,1,400,1,8
11005,8,0.5714285714,within_neuron_deranged,1.027542591,0.4080810547,1.032149434,0.40200001,-0.7006129622,0.490858525,-0.138445273,0,-0.1428571429,8,1,400,1,8
11005,8,0.5714285714,backpropagation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,0,-0.1428571429,8,1,400,1,8
11005,8,0.5714285714,gated_point_emulation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,0,-0.1428571429,8,1,400,1,8
11005,8,0.6,neuron_shared_k1,0.7410596609,0.3033447266,0.7420113683,0.2965000272,-0.7738032341,0.5987714529,-0.05625769868,-0.05,-0.2,1,8,400,1,8
11005,8,0.6,correct_path,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.05,-0.2,8,1,400,1,8
11005,8,0.6,within_neuron_deranged,1.04066515,0.3698730469,1.04571867,0.3680000305,-0.8101578355,0.6563557386,-0.19173868,-0.05,-0.2,8,1,400,1,8
11005,8,0.6,backpropagation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.05,-0.2,8,1,400,1,8
11005,8,0.6,gated_point_emulation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.05,-0.2,8,1,400,1,8
11005,8,0.6666666667,neuron_shared_k1,0.8704414964,0.2122802734,0.8702535033,0.227000013,-0.9533172846,0.9088138342,-0.1726468205,-0.1666666667,-0.3333333333,1,8,400,1,8
11005,8,0.6666666667,correct_path,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11005,8,0.6666666667,within_neuron_deranged,1.184397817,0.2720947266,1.185766459,0.275000006,-0.9314987063,0.8676898479,-0.3200969398,-0.1666666667,-0.3333333333,8,1,400,1,8
11005,8,0.6666666667,backpropagation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11005,8,0.6666666667,gated_point_emulation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11005,8,0.75,neuron_shared_k1,1.102655292,0.1981201172,1.102781534,0.2075000107,-0.9772176743,0.9549543858,-0.3135041595,-0.3125,-0.5,1,8,400,1,8
11005,8,0.75,correct_path,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.3125,-0.5,8,1,400,1,8
11005,8,0.75,within_neuron_deranged,1.562016368,0.2313232422,1.566153646,0.2320000082,-0.9664340019,0.9339946508,-0.482744813,-0.3125,-0.5,8,1,400,1,8
11005,8,0.75,backpropagation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.3125,-0.5,8,1,400,1,8
11005,8,0.75,gated_point_emulation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.3125,-0.5,8,1,400,1,8
11005,8,1,neuron_shared_k1,2.393270731,0.2059326172,2.389799595,0.2110000104,-0.9867898822,0.9737542868,-0.7384427786,-0.75,-1,1,8,400,1,8
11005,8,1,correct_path,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.75,-1,8,1,400,1,8
11005,8,1,within_neuron_deranged,3.448948383,0.2203369141,3.457167149,0.2230000049,-0.9847748876,0.9697815776,-0.9863856435,-0.75,-1,8,1,400,1,8
11005,8,1,backpropagation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.75,-1,8,1,400,1,8
11005,8,1,gated_point_emulation,0.4402248263,0.8133544922,0.4533623159,0.7945000529,1,1,1,-0.75,-1,8,1,400,1,8
11006,2,0,neuron_shared_k1,0.4051596522,0.818359375,0.4268730581,0.7930000424,0.9991438389,0.998288393,0.9982885122,1,1,1,2,100,1,2
11006,2,0,correct_path,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,1,1,2,1,100,1,2
11006,2,0,within_neuron_deranged,10.95387554,0.5534667969,10.36491108,0.5665000081,0.9965772033,0.9931661487,0.9965771437,1,1,2,1,100,1,2
11006,2,0,backpropagation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,1,1,2,1,100,1,2
11006,2,0,gated_point_emulation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,1,1,2,1,100,1,2
11006,2,0.25,neuron_shared_k1,0.4152884483,0.8162841797,0.435472697,0.7965000272,0.9986693859,0.99734056,0.7586112022,0.75,0.5,1,2,100,1,2
11006,2,0.25,correct_path,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.75,0.5,2,1,100,1,2
11006,2,0.25,within_neuron_deranged,8.785718918,0.5400390625,8.280813217,0.557000041,0.9887214899,0.9775701761,0.5172225237,0.75,0.5,2,1,100,1,2
11006,2,0.25,backpropagation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.75,0.5,2,1,100,1,2
11006,2,0.25,gated_point_emulation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.75,0.5,2,1,100,1,2
11006,2,0.5,neuron_shared_k1,0.4392618239,0.8173828125,0.4579637051,0.7910000086,0.9971728325,0.994353652,0.5206335783,0.5,0,1,2,100,1,2
11006,2,0.5,correct_path,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.5,0,2,1,100,1,2
11006,2,0.5,within_neuron_deranged,5.984201431,0.5118408203,5.603361607,0.521500051,0.465479821,0.2166714668,0.04126718268,0.5,0,2,1,100,1,2
11006,2,0.5,backpropagation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.5,0,2,1,100,1,2
11006,2,0.5,gated_point_emulation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.5,0,2,1,100,1,2
11006,2,0.5714285714,neuron_shared_k1,0.4508314133,0.8162841797,0.46860075,0.7915000319,0.9967297316,0.9934701324,0.4502238333,0.4285714286,-0.1428571429,1,2,100,1,2
11006,2,0.5714285714,correct_path,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11006,2,0.5714285714,within_neuron_deranged,5.057202339,0.4907226562,4.723206043,0.4990000129,-0.8064191937,0.6503118873,-0.09955228865,0.4285714286,-0.1428571429,2,1,100,1,2
11006,2,0.5714285714,backpropagation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11006,2,0.5714285714,gated_point_emulation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11006,2,0.6,neuron_shared_k1,0.4559563994,0.8161621094,0.4730018973,0.7905000448,0.9970272779,0.9940633774,0.4222510159,0.4,-0.2,1,2,100,1,2
11006,2,0.6,correct_path,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.4,-0.2,2,1,100,1,2
11006,2,0.6,within_neuron_deranged,5.024288177,0.4816894531,4.687845707,0.4935000241,-0.9220836759,0.8502383232,-0.1554978341,0.4,-0.2,2,1,100,1,2
11006,2,0.6,backpropagation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.4,-0.2,2,1,100,1,2
11006,2,0.6,gated_point_emulation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.4,-0.2,2,1,100,1,2
11006,2,0.6666666667,neuron_shared_k1,0.4716141224,0.8155517578,0.4876665175,0.7895000577,0.9936277866,0.987296164,0.3564407825,0.3333333333,-0.3333333333,1,2,100,1,2
11006,2,0.6666666667,correct_path,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11006,2,0.6666666667,within_neuron_deranged,4.200746536,0.4084472656,3.908455849,0.42900002,-0.9625523686,0.9265070558,-0.2871183753,0.3333333333,-0.3333333333,2,1,100,1,2
11006,2,0.6666666667,backpropagation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11006,2,0.6666666667,gated_point_emulation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11006,2,0.75,neuron_shared_k1,0.4969934225,0.8165283203,0.5113509893,0.7930000424,0.983081162,0.9664485455,0.2765316367,0.25,-0.5,1,2,100,1,2
11006,2,0.75,correct_path,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.25,-0.5,2,1,100,1,2
11006,2,0.75,within_neuron_deranged,5.166492462,0.2202148438,4.936138153,0.2375000119,-0.9744346738,0.9495229125,-0.446936667,0.25,-0.5,2,1,100,1,2
11006,2,0.75,backpropagation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.25,-0.5,2,1,100,1,2
11006,2,0.75,gated_point_emulation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0.25,-0.5,2,1,100,1,2
11006,2,1,neuron_shared_k1,0.6772452593,0.6563720703,0.6789582372,0.6410000324,0.4055836499,0.1644980907,0.02227105387,0,-1,1,2,100,1,2
11006,2,1,correct_path,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0,-1,2,1,100,1,2
11006,2,1,within_neuron_deranged,14.43141556,0.2045898438,13.97836018,0.2325000167,-0.9945260882,0.9890821576,-0.9554578662,0,-1,2,1,100,1,2
11006,2,1,backpropagation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0,-1,2,1,100,1,2
11006,2,1,gated_point_emulation,0.403997004,0.8197021484,0.4265988469,0.7945000529,1,1,1,0,-1,2,1,100,1,2
11006,4,0,neuron_shared_k1,0.4104328156,0.8216552734,0.4274414778,0.8000000119,0.9975101948,0.9950265884,0.995026648,1,1,1,4,200,1,4
11006,4,0,correct_path,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,1,1,4,1,200,1,4
11006,4,0,within_neuron_deranged,2.854660273,0.5721435547,2.79381156,0.5720000267,0.9945964813,0.9892221689,0.9945964813,1,1,4,1,200,1,4
11006,4,0,backpropagation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,1,1,4,1,200,1,4
11006,4,0,gated_point_emulation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,1,1,4,1,200,1,4
11006,4,0.25,neuron_shared_k1,0.4379268289,0.8210449219,0.4516506493,0.798500061,0.9980534911,0.9961107969,0.6219217777,0.625,0.5,1,4,200,1,4
11006,4,0.25,correct_path,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.625,0.5,4,1,200,1,4
11006,4,0.25,within_neuron_deranged,1.725152016,0.5561523438,1.633592129,0.5660000443,0.9905336499,0.9811568856,0.4919497967,0.625,0.5,4,1,200,1,4
11006,4,0.25,backpropagation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.625,0.5,4,1,200,1,4
11006,4,0.25,gated_point_emulation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.625,0.5,4,1,200,1,4
11006,4,0.5,neuron_shared_k1,0.5181650519,0.8193359375,0.5266586542,0.798500061,0.9907311797,0.9815482497,0.249907881,0.25,0,1,4,200,1,4
11006,4,0.5,correct_path,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.25,0,4,1,200,1,4
11006,4,0.5,within_neuron_deranged,1.543004274,0.4998779297,1.489621878,0.4970000088,-0.186080575,0.034625981,-0.01747946814,0.25,0,4,1,200,1,4
11006,4,0.5,backpropagation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.25,0,4,1,200,1,4
11006,4,0.5,gated_point_emulation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.25,0,4,1,200,1,4
11006,4,0.5714285714,neuron_shared_k1,0.5677284002,0.8170166016,0.5741117001,0.7950000167,0.9695090652,0.9399478436,0.1440804601,0.1428571429,-0.1428571429,1,4,200,1,4
11006,4,0.5714285714,correct_path,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11006,4,0.5714285714,within_neuron_deranged,1.637304068,0.4664306641,1.583661437,0.4535000324,-0.8263177872,0.6828010678,-0.1448435187,0.1428571429,-0.1428571429,4,1,200,1,4
11006,4,0.5714285714,backpropagation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11006,4,0.5714285714,gated_point_emulation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11006,4,0.6,neuron_shared_k1,0.5969494581,0.8177490234,0.6023846269,0.7995000482,0.926473856,0.8583537936,0.09879527241,0.1,-0.2,1,4,200,1,4
11006,4,0.6,correct_path,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.1,-0.2,4,1,200,1,4
11006,4,0.6,within_neuron_deranged,1.6563766,0.4299316406,1.605416775,0.4170000255,-0.8985709548,0.8074297905,-0.2060002834,0.1,-0.2,4,1,200,1,4
11006,4,0.6,backpropagation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.1,-0.2,4,1,200,1,4
11006,4,0.6,gated_point_emulation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0.1,-0.2,4,1,200,1,4
11006,4,0.6666666667,neuron_shared_k1,0.6869016886,0.5434570312,0.6900987625,0.5310000181,-0.01641006954,0.0002692903799,-0.0008205733611,0,-0.3333333333,1,4,200,1,4
11006,4,0.6666666667,correct_path,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0,-0.3333333333,4,1,200,1,4
11006,4,0.6666666667,within_neuron_deranged,1.930436373,0.2974853516,1.891900182,0.2780000269,-0.9407315254,0.884975791,-0.3302852213,0,-0.3333333333,4,1,200,1,4
11006,4,0.6666666667,backpropagation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0,-0.3333333333,4,1,200,1,4
11006,4,0.6666666667,gated_point_emulation,0.4088733196,0.8233642578,0.4285864532,0.7975000143,1,1,1,0,-0.3333333333,4,1,200,1,4
11006,4,0.75,neuron_shared_k1,0.896515131,0.2012939453,0.8942623138,0.2115000039,-0.9001955986,0.810352087,-0.1287259907,-0.125,-0.5,1,4,200,1,4
