method,mode,field_match,update_match,update_cosine,static_update_match_replay_error,target_root_id,session,scan_idx,replicate,n_sites,dictionary_channels,exact_heldout_normalized_mse,exact_endpoint_replay_error
topology-matched routes,trialwise_field_projection,0.00746117280935,0.0012055271978,0.0347207027262,2.45378804081e-14,864691135060651419,5,6,8,10,4,0.906010497074,2.22101226299e-11
topology-matched routes,trialwise_update_oracle,,0.0012055271978,0.0347207027262,2.45378804081e-14,864691135060651419,5,6,8,10,4,0.906010497074,2.22101226299e-11
site-shuffled routes,frozen_baseline,0.00932950000458,0.000927955112871,0.0394958833528,3.57315197395e-13,864691135060651419,5,6,8,10,4,0.906010497074,2.22101226299e-11
site-shuffled routes,trialwise_field_projection,0.0104332133304,0.00166372699352,0.0407888096604,3.57315197395e-13,864691135060651419,5,6,8,10,4,0.906010497074,2.22101226299e-11
site-shuffled routes,trialwise_update_oracle,,0.00166372699352,0.0407888096604,3.57315197395e-13,864691135060651419,5,6,8,10,4,0.906010497074,2.22101226299e-11
random anatomical routes,frozen_baseline,0.00579490880205,0.00120833109598,0.0393194095968,3.15449923127e-13,864691135060651419,5,6,8,10,4,0.906010497074,2.22101226299e-11
random anatomical routes,trialwise_field_projection,0.006919497425,0.00164802621094,0.0405958890892,3.15449923127e-13,864691135060651419,5,6,8,10,4,0.906010497074,2.22101226299e-11
random anatomical routes,trialwise_update_oracle,,0.00164802621094,0.0405958890892,3.15449923127e-13,864691135060651419,5,6,8,10,4,0.906010497074,2.22101226299e-11
unprojected baseline transfer,frozen_baseline,0.995600414335,0.993482919961,0.997204197429,,864691135060651419,5,6,8,10,4,0.906010497074,2.22101226299e-11
topology-matched routes,frozen_baseline,0.00775173104207,0.00128289989993,0.0385433957664,1.40246755181e-13,864691135060651419,5,6,9,10,4,0.856488060268,1.20965248929e-09
topology-matched routes,trialwise_field_projection,0.00827332288947,0.00151796264485,0.0389610400894,1.40246755181e-13,864691135060651419,5,6,9,10,4,0.856488060268,1.20965248929e-09
topology-matched routes,trialwise_update_oracle,,0.00151796264485,0.0389610400894,1.40246755181e-13,864691135060651419,5,6,9,10,4,0.856488060268,1.20965248929e-09
site-shuffled routes,frozen_baseline,0.00846591635454,0.00183716695842,0.0444959812769,1.5668643466e-11,864691135060651419,5,6,9,10,4,0.856488060268,1.20965248929e-09
site-shuffled routes,trialwise_field_projection,0.00885545353152,0.00204705710427,0.0452444151722,1.5668643466e-11,864691135060651419,5,6,9,10,4,0.856488060268,1.20965248929e-09
site-shuffled routes,trialwise_update_oracle,,0.00204705710427,0.0452444151722,1.5668643466e-11,864691135060651419,5,6,9,10,4,0.856488060268,1.20965248929e-09
random anatomical routes,frozen_baseline,0.378645484613,0.515877845136,0.769068227303,9.27518728489e-10,864691135060651419,5,6,9,10,4,0.856488060268,1.20965248929e-09
random anatomical routes,trialwise_field_projection,0.379388032834,0.50818578276,0.77020401639,9.27518728489e-10,864691135060651419,5,6,9,10,4,0.856488060268,1.20965248929e-09
random anatomical routes,trialwise_update_oracle,,0.715007236374,0.845581005211,9.27518728489e-10,864691135060651419,5,6,9,10,4,0.856488060268,1.20965248929e-09
unprojected baseline transfer,frozen_baseline,0.995483061137,0.989753132697,0.995543123209,,864691135060651419,5,6,9,10,4,0.856488060268,1.20965248929e-09
topology-matched routes,frozen_baseline,0.22163411351,0.18420026868,0.433244727993,2.26748841925e-10,864691135060651419,5,7,0,8,4,0.755648094239,1.55090051912e-10
topology-matched routes,trialwise_field_projection,0.225530592081,0.192119250181,0.438314099911,2.26748841925e-10,864691135060651419,5,7,0,8,4,0.755648094239,1.55090051912e-10
topology-matched routes,trialwise_update_oracle,,0.192119250181,0.438314099911,2.26748841925e-10,864691135060651419,5,7,0,8,4,0.755648094239,1.55090051912e-10
site-shuffled routes,frozen_baseline,0.609300426524,0.57493797442,0.759884989958,6.27077723081e-10,864691135060651419,5,7,0,8,4,0.755648094239,1.55090051912e-10
site-shuffled routes,trialwise_field_projection,0.613232307169,0.583189890192,0.763668704474,6.27077723081e-10,864691135060651419,5,7,0,8,4,0.755648094239,1.55090051912e-10
site-shuffled routes,trialwise_update_oracle,,0.583189890192,0.763668704474,6.27077723081e-10,864691135060651419,5,7,0,8,4,0.755648094239,1.55090051912e-10
random anatomical routes,frozen_baseline,0.305918265231,0.320051399653,0.566171258494,1.31982869078e-10,864691135060651419,5,7,0,8,4,0.755648094239,1.55090051912e-10
random anatomical routes,trialwise_field_projection,0.307732016875,0.324109638095,0.569306277934,1.31982869078e-10,864691135060651419,5,7,0,8,4,0.755648094239,1.55090051912e-10
random anatomical routes,trialwise_update_oracle,,0.324109638095,0.569306277934,1.31982869078e-10,864691135060651419,5,7,0,8,4,0.755648094239,1.55090051912e-10
unprojected baseline transfer,frozen_baseline,0.995353639756,0.990980546706,0.996437477679,,864691135060651419,5,7,0,8,4,0.755648094239,1.55090051912e-10
topology-matched routes,frozen_baseline,0.214581684964,0.0766163069019,0.283150410417,6.1704763521e-10,864691135060651419,5,7,1,8,4,0.686503459142,7.08471059596e-11
topology-matched routes,trialwise_field_projection,0.219684207884,0.0822977067836,0.286875768903,6.1704763521e-10,864691135060651419,5,7,1,8,4,0.686503459142,7.08471059596e-11
topology-matched routes,trialwise_update_oracle,,0.0822977067836,0.286875768903,6.1704763521e-10,864691135060651419,5,7,1,8,4,0.686503459142,7.08471059596e-11
site-shuffled routes,frozen_baseline,0.689954227534,0.915009059091,0.956879411091,2.04086747502e-10,864691135060651419,5,7,1,8,4,0.686503459142,7.08471059596e-11
site-shuffled routes,trialwise_field_projection,0.693478906101,0.918010043802,0.95812840674,2.04086747502e-10,864691135060651419,5,7,1,8,4,0.686503459142,7.08471059596e-11
site-shuffled routes,trialwise_update_oracle,,0.918010043802,0.95812840674,2.04086747502e-10,864691135060651419,5,7,1,8,4,0.686503459142,7.08471059596e-11
random anatomical routes,frozen_baseline,0.581874631968,0.816226526215,0.917116000501,3.10884096244e-10,864691135060651419,5,7,1,8,4,0.686503459142,7.08471059596e-11
random anatomical routes,trialwise_field_projection,0.585306125057,0.817448172185,0.922527376406,3.10884096244e-10,864691135060651419,5,7,1,8,4,0.686503459142,7.08471059596e-11
random anatomical routes,trialwise_update_oracle,,0.879466133852,0.937798557182,3.10884096244e-10,864691135060651419,5,7,1,8,4,0.686503459142,7.08471059596e-11
unprojected baseline transfer,frozen_baseline,0.993962107133,0.993463693672,0.997294831263,,864691135060651419,5,7,1,8,4,0.686503459142,7.08471059596e-11
topology-matched routes,frozen_baseline,0.22454217279,0.215017813231,0.467632657031,8.93229934462e-13,864691135060651419,5,7,2,8,4,0.748511494975,2.3037127761e-13
topology-matched routes,trialwise_field_projection,0.227194982796,0.220633934277,0.469716866077,8.93229934462e-13,864691135060651419,5,7,2,8,4,0.748511494975,2.3037127761e-13
topology-matched routes,trialwise_update_oracle,,0.220633934277,0.469716866077,8.93229934462e-13,864691135060651419,5,7,2,8,4,0.748511494975,2.3037127761e-13
site-shuffled routes,frozen_baseline,0.305998488911,0.237899351217,0.488645566881,2.18547402397e-13,864691135060651419,5,7,2,8,4,0.748511494975,2.3037127761e-13
site-shuffled routes,trialwise_field_projection,0.307201561749,0.240808757774,0.49072268928,2.18547402397e-13,864691135060651419,5,7,2,8,4,0.748511494975,2.3037127761e-13
site-shuffled routes,trialwise_update_oracle,,0.240808757774,0.49072268928,2.18547402397e-13,864691135060651419,5,7,2,8,4,0.748511494975,2.3037127761e-13
random anatomical routes,frozen_baseline,0.351771417686,0.253479378794,0.504694909441,5.16475751056e-13,864691135060651419,5,7,2,8,4,0.748511494975,2.3037127761e-13
random anatomical routes,trialwise_field_projection,0.35315511833,0.25668517673,0.506674592575,5.16475751056e-13,864691135060651419,5,7,2,8,4,0.748511494975,2.3037127761e-13
random anatomical routes,trialwise_update_oracle,,0.25694359164,0.506896036323,5.16475751056e-13,864691135060651419,5,7,2,8,4,0.748511494975,2.3037127761e-13
unprojected baseline transfer,frozen_baseline,0.996791659177,0.993070753944,0.997678813883,,864691135060651419,5,7,2,8,4,0.748511494975,2.3037127761e-13
topology-matched routes,frozen_baseline,0.223266790927,0.164219508269,0.408686290744,4.19330459245e-10,864691135060651419,5,7,3,8,4,0.952358929704,5.38155742191e-10
topology-matched routes,trialwise_field_projection,0.226152371817,0.168492740312,0.410478672177,4.19330459245e-10,864691135060651419,5,7,3,8,4,0.952358929704,5.38155742191e-10
topology-matched routes,trialwise_update_oracle,,0.168492740312,0.410478672177,4.19330459245e-10,864691135060651419,5,7,3,8,4,0.952358929704,5.38155742191e-10
site-shuffled routes,frozen_baseline,0.621846397301,0.719980612866,0.848826984271,3.76810693759e-10,864691135060651419,5,7,3,8,4,0.952358929704,5.38155742191e-10
site-shuffled routes,trialwise_field_projection,0.622730275682,0.721808379832,0.849593067199,3.76810693759e-10,864691135060651419,5,7,3,8,4,0.952358929704,5.38155742191e-10
site-shuffled routes,trialwise_update_oracle,,0.721808379832,0.849593067199,3.76810693759e-10,864691135060651419,5,7,3,8,4,0.952358929704,5.38155742191e-10
random anatomical routes,frozen_baseline,0.829009023286,0.888526153928,0.944744242509,1.4247347746e-10,864691135060651419,5,7,3,8,4,0.952358929704,5.38155742191e-10
random anatomical routes,trialwise_field_projection,0.831071207418,0.887899673166,0.946875573817,1.4247347746e-10,864691135060651419,5,7,3,8,4,0.952358929704,5.38155742191e-10
random anatomical routes,trialwise_update_oracle,,0.939411141417,0.969232243282,1.4247347746e-10,864691135060651419,5,7,3,8,4,0.952358929704,5.38155742191e-10
unprojected baseline transfer,frozen_baseline,0.996241848352,0.993929131371,0.99794323845,,864691135060651419,5,7,3,8,4,0.952358929704,5.38155742191e-10
topology-matched routes,frozen_baseline,0.213507696175,0.0650145503891,0.262887648679,6.20948667485e-10,864691135060651419,5,7,4,8,4,0.79538084281,4.26643276263e-10
topology-matched routes,trialwise_field_projection,0.218707222336,0.070456495518,0.265436424626,6.20948667485e-10,864691135060651419,5,7,4,8,4,0.79538084281,4.26643276263e-10
topology-matched routes,trialwise_update_oracle,,0.070456495518,0.265436424626,6.20948667485e-10,864691135060651419,5,7,4,8,4,0.79538084281,4.26643276263e-10
site-shuffled routes,frozen_baseline,0.390321382428,0.092238566932,0.304974431978,2.18285833853e-10,864691135060651419,5,7,4,8,4,0.79538084281,4.26643276263e-10
site-shuffled routes,trialwise_field_projection,0.391705795621,0.0944152554213,0.307270654995,2.18285833853e-10,864691135060651419,5,7,4,8,4,0.79538084281,4.26643276263e-10
site-shuffled routes,trialwise_update_oracle,,0.0944152554213,0.307270654995,2.18285833853e-10,864691135060651419,5,7,4,8,4,0.79538084281,4.26643276263e-10
random anatomical routes,frozen_baseline,0.229824342656,0.0605032116693,0.248146157647,2.71532837881e-10,864691135060651419,5,7,4,8,4,0.79538084281,4.26643276263e-10
random anatomical routes,trialwise_field_projection,0.231339247403,0.0627991923763,0.250597670333,2.71532837881e-10,864691135060651419,5,7,4,8,4,0.79538084281,4.26643276263e-10
random anatomical routes,trialwise_update_oracle,,0.0627991923763,0.250597670333,2.71532837881e-10,864691135060651419,5,7,4,8,4,0.79538084281,4.26643276263e-10
unprojected baseline transfer,frozen_baseline,0.99423666693,0.993679347909,0.997482934361,,864691135060651419,5,7,4,8,4,0.79538084281,4.26643276263e-10
topology-matched routes,frozen_baseline,0.229686924331,0.215350121796,0.46543146572,9.05553410036e-13,864691135060651419,5,7,5,8,4,0.900101496823,1.1698975122e-11
topology-matched routes,trialwise_field_projection,0.231791439988,0.218164980481,0.467081342467,9.05553410036e-13,864691135060651419,5,7,5,8,4,0.900101496823,1.1698975122e-11
topology-matched routes,trialwise_update_oracle,,0.218164980481,0.467081342467,9.05553410036e-13,864691135060651419,5,7,5,8,4,0.900101496823,1.1698975122e-11
site-shuffled routes,frozen_baseline,0.433097041228,0.341694666583,0.585092394935,5.49932321903e-12,864691135060651419,5,7,5,8,4,0.900101496823,1.1698975122e-11
site-shuffled routes,trialwise_field_projection,0.434470716453,0.343649109877,0.586215924278,5.49932321903e-12,864691135060651419,5,7,5,8,4,0.900101496823,1.1698975122e-11
site-shuffled routes,trialwise_update_oracle,,0.343649109877,0.586215924278,5.49932321903e-12,864691135060651419,5,7,5,8,4,0.900101496823,1.1698975122e-11
random anatomical routes,frozen_baseline,0.232879180313,0.21046594226,0.45893907404,9.12725450775e-12,864691135060651419,5,7,5,8,4,0.900101496823,1.1698975122e-11
random anatomical routes,trialwise_field_projection,0.233618206205,0.211370173158,0.459750120346,9.12725450775e-12,864691135060651419,5,7,5,8,4,0.900101496823,1.1698975122e-11
random anatomical routes,trialwise_update_oracle,,0.211370173158,0.459750120346,9.12725450775e-12,864691135060651419,5,7,5,8,4,0.900101496823,1.1698975122e-11
unprojected baseline transfer,frozen_baseline,0.997223361926,0.995446698658,0.998512341277,,864691135060651419,5,7,5,8,4,0.900101496823,1.1698975122e-11
topology-matched routes,frozen_baseline,0.215578707992,0.433933780793,0.660419484154,7.90180165744e-09,864691135060651419,5,7,6,8,4,0.77601503621,9.71186120413e-09
topology-matched routes,trialwise_field_projection,0.220266844765,0.441874378363,0.664736322434,7.90180165744e-09,864691135060651419,5,7,6,8,4,0.77601503621,9.71186120413e-09
topology-matched routes,trialwise_update_oracle,,0.441874378363,0.664736322434,7.90180165744e-09,864691135060651419,5,7,6,8,4,0.77601503621,9.71186120413e-09
site-shuffled routes,frozen_baseline,0.780406591654,0.541308595691,0.736089967061,7.88096676807e-09,864691135060651419,5,7,6,8,4,0.77601503621,9.71186120413e-09
site-shuffled routes,trialwise_field_projection,0.782367793076,0.544991524259,0.738235412493,7.88096676807e-09,864691135060651419,5,7,6,8,4,0.77601503621,9.71186120413e-09
site-shuffled routes,trialwise_update_oracle,,0.544991524259,0.738235412493,7.88096676807e-09,864691135060651419,5,7,6,8,4,0.77601503621,9.71186120413e-09
random anatomical routes,frozen_baseline,0.179123022263,0.299763369861,0.548859032565,8.85905737658e-10,864691135060651419,5,7,6,8,4,0.77601503621,9.71186120413e-09
random anatomical routes,trialwise_field_projection,0.18190366267,0.30526659546,0.552509362328,8.85905737658e-10,864691135060651419,5,7,6,8,4,0.77601503621,9.71186120413e-09
random anatomical routes,trialwise_update_oracle,,0.30526659546,0.552509362328,8.85905737658e-10,864691135060651419,5,7,6,8,4,0.77601503621,9.71186120413e-09
unprojected baseline transfer,frozen_baseline,0.994383930397,0.990039519929,0.996089128493,,864691135060651419,5,7,6,8,4,0.77601503621,9.71186120413e-09
topology-matched routes,frozen_baseline,0.206833339303,0.153309164532,0.394563048923,3.90084908819e-11,864691135060651419,5,7,7,8,4,0.734879821886,1.87843074428e-11
topology-matched routes,trialwise_field_projection,0.213964818722,0.159524563335,0.399405262027,3.90084908819e-11,864691135060651419,5,7,7,8,4,0.734879821886,1.87843074428e-11
topology-matched routes,trialwise_update_oracle,,0.159524563335,0.399405262027,3.90084908819e-11,864691135060651419,5,7,7,8,4,0.734879821886,1.87843074428e-11
site-shuffled routes,frozen_baseline,0.777661094786,0.867208305492,0.931313553144,4.81846784695e-11,864691135060651419,5,7,7,8,4,0.734879821886,1.87843074428e-11
site-shuffled routes,trialwise_field_projection,0.780014568287,0.868718172912,0.932050520579,4.81846784695e-11,864691135060651419,5,7,7,8,4,0.734879821886,1.87843074428e-11
site-shuffled routes,trialwise_update_oracle,,0.868718172912,0.932050520579,4.81846784695e-11,864691135060651419,5,7,7,8,4,0.734879821886,1.87843074428e-11
random anatomical routes,frozen_baseline,0.816280528235,0.85342817819,0.924086751161,1.16038290088e-11,864691135060651419,5,7,7,8,4,0.734879821886,1.87843074428e-11
random anatomical routes,trialwise_field_projection,0.82111026512,0.857834399371,0.926195999283,1.16038290088e-11,864691135060651419,5,7,7,8,4,0.734879821886,1.87843074428e-11
random anatomical routes,trialwise_update_oracle,,0.858194932484,0.926388111152,1.16038290088e-11,864691135060651419,5,7,7,8,4,0.734879821886,1.87843074428e-11
unprojected baseline transfer,frozen_baseline,0.990515098459,0.99227508081,0.996631303305,,864691135060651419,5,7,7,8,4,0.734879821886,1.87843074428e-11
topology-matched routes,frozen_baseline,0.224262472617,0.364649695609,0.606087208589,2.64474886436e-10,864691135060651419,5,7,8,8,4,0.83448826462,6.02354832679e-11
topology-matched routes,trialwise_field_projection,0.227153087978,0.371637023931,0.609620393303,2.64474886436e-10,864691135060651419,5,7,8,8,4,0.83448826462,6.02354832679e-11
